PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Michael Jordan,31,10,10,42.0,12.0,24.8,0.484,1.1,3.0,0.36700000000000005,10.9,21.8,0.5,0.506,6.4,7.9,0.81,2.0,4.5,6.5,4.5,2.3,1.4,4.1,3.0,31.5
Scottie Pippen,29,10,10,39.6,5.8,13.1,0.44299999999999995,1.4,3.8,0.368,4.4,9.3,0.473,0.496,4.8,7.1,0.6759999999999999,2.4,6.2,8.6,5.8,1.4,1.0,2.7,4.0,17.8
Toni Kukoč,26,10,10,37.2,5.3,11.1,0.47700000000000004,1.4,3.2,0.43799999999999994,3.9,7.9,0.494,0.541,1.8,2.6,0.6920000000000001,2.0,4.8,6.8,5.7,1.0,0.2,1.9,2.3,13.8
B.J. Armstrong,27,10,10,28.8,3.6,7.9,0.456,1.3,2.9,0.44799999999999995,2.3,5.0,0.46,0.5379999999999999,1.8,2.2,0.818,0.4,1.4,1.8,2.7,0.6,0.0,0.6,2.1,10.3
Luc Longley,26,10,8,20.4,2.4,5.0,0.48,0.0,0.0,,2.4,5.0,0.48,0.48,0.8,1.0,0.8,0.6,2.6,3.2,1.1,0.7,0.5,1.0,4.1,5.6
Steve Kerr,29,10,0,19.3,1.9,4.0,0.475,0.8,1.9,0.42100000000000004,1.1,2.1,0.524,0.575,0.5,0.5,1.0,0.1,0.5,0.6,1.5,0.1,0.0,0.0,1.4,5.1
Will Perdue,29,10,2,17.6,1.9,3.7,0.514,0.0,0.0,,1.9,3.7,0.514,0.514,1.2,2.1,0.5710000000000001,1.8,3.0,4.8,0.6,0.1,0.3,1.0,2.7,5.0
Bill Wennington,31,10,0,13.3,2.1,5.1,0.41200000000000003,0.0,0.0,,2.1,5.1,0.41200000000000003,0.41200000000000003,0.6,0.6,1.0,1.2,1.6,2.8,0.3,0.3,0.3,0.8,3.2,4.8
Jud Buechler,26,10,0,10.4,0.9,2.1,0.429,0.0,0.2,0.0,0.9,1.9,0.474,0.429,0.2,0.4,0.5,1.1,0.9,2.0,0.5,0.4,0.3,0.3,1.5,2.0
Pete Myers,31,9,0,8.8,0.6,1.6,0.35700000000000004,0.1,0.2,0.5,0.4,1.3,0.33299999999999996,0.39299999999999996,0.2,0.7,0.33299999999999996,0.7,0.4,1.1,0.9,0.4,0.1,0.4,1.1,1.4
Ron Harper,31,6,0,6.7,1.0,2.3,0.429,0.0,0.3,0.0,1.0,2.0,0.5,0.429,0.0,0.0,,0.3,0.7,1.0,0.7,0.5,0.2,0.2,1.0,2.0
Corie Blount,26,8,0,2.5,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.1,0.5,0.6,0.0,0.0,0.0,0.1,0.6,0.0
