PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
David Robinson,29,15,15,41.5,8.6,19.3,0.446,0.1,0.3,0.2,8.5,18.9,0.451,0.44799999999999995,8.1,9.9,0.812,3.8,8.3,12.1,3.1,1.5,2.6,3.7,4.2,25.3
Sean Elliott,26,15,15,38.3,5.8,13.3,0.435,1.3,3.7,0.364,4.5,9.7,0.462,0.485,4.4,5.7,0.7759999999999999,1.5,3.3,4.8,2.7,0.7,0.5,1.8,2.5,17.3
Avery Johnson,29,15,15,38.3,6.1,11.7,0.517,0.0,0.1,0.0,6.1,11.7,0.52,0.517,2.4,3.9,0.621,0.6,1.5,2.1,8.3,1.3,0.4,2.0,1.9,14.5
Dennis Rodman,33,14,12,32.8,3.7,6.9,0.542,0.0,0.4,0.0,3.7,6.5,0.5710000000000001,0.542,1.4,2.5,0.5710000000000001,4.9,9.9,14.8,1.3,0.9,0.0,1.8,3.6,8.9
Vinny Del Negro,28,15,15,25.5,3.4,7.9,0.43200000000000005,0.6,1.3,0.45,2.8,6.5,0.429,0.47,1.3,1.6,0.833,0.3,1.9,2.1,2.5,0.5,0.1,1.1,1.5,8.7
Doc Rivers,33,15,0,21.2,2.5,6.3,0.389,1.1,3.1,0.37,1.3,3.3,0.408,0.479,1.7,2.1,0.8390000000000001,0.2,1.7,1.9,1.6,0.9,0.6,1.2,2.7,7.8
Chuck Person,30,15,0,17.2,1.8,5.1,0.35100000000000003,0.9,3.0,0.289,0.9,2.1,0.43799999999999994,0.435,0.5,0.7,0.727,0.1,1.7,1.8,0.5,0.3,0.5,0.4,1.5,5.0
J.R. Reid,26,15,1,13.9,1.9,3.9,0.49200000000000005,0.0,0.0,,1.9,3.9,0.49200000000000005,0.49200000000000005,2.2,2.6,0.846,0.9,1.9,2.8,0.6,0.5,0.3,1.0,2.4,6.1
Terry Cummings,33,15,2,9.0,1.2,3.2,0.375,0.0,0.1,0.0,1.2,3.1,0.38299999999999995,0.375,1.5,2.0,0.733,0.8,1.3,2.1,0.3,0.3,0.1,0.5,1.7,3.9
Willie Anderson,28,11,0,8.8,0.8,1.8,0.45,0.0,0.1,0.0,0.8,1.7,0.474,0.45,0.2,0.3,0.667,0.5,0.6,1.1,0.9,0.5,0.0,0.7,1.1,1.8
Julius Nwosu,23,2,0,3.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0
Jack Haley,31,4,0,3.3,0.3,1.8,0.14300000000000002,0.0,0.0,,0.3,1.8,0.14300000000000002,0.14300000000000002,0.3,0.5,0.5,0.5,1.0,1.5,0.0,0.0,0.3,0.3,0.5,0.8
