PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Dee Brown,26,4,4,43.0,6.5,15.5,0.419,2.3,6.5,0.34600000000000003,4.3,9.0,0.47200000000000003,0.49200000000000005,3.5,4.0,0.875,1.5,3.5,5.0,4.8,1.3,0.3,1.8,3.3,18.8
Sherman Douglas,28,4,4,42.0,6.0,17.0,0.353,1.0,3.0,0.33299999999999996,5.0,14.0,0.35700000000000004,0.382,2.0,2.8,0.727,1.0,4.0,5.0,8.3,1.0,0.3,4.3,3.0,15.0
Dino Radja,27,4,3,38.3,5.0,12.5,0.4,0.0,0.0,,5.0,12.5,0.4,0.4,5.0,7.0,0.7140000000000001,1.0,6.0,7.0,2.3,1.0,1.3,2.3,4.8,15.0
Dominique Wilkins,35,4,4,37.5,6.5,15.3,0.426,2.0,4.3,0.47100000000000003,4.5,11.0,0.409,0.49200000000000005,4.0,4.5,0.889,4.3,6.5,10.8,2.0,0.5,0.8,2.3,1.8,19.0
Derek Strong,26,4,1,20.3,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,0.8,1.5,0.5,3.3,2.8,6.0,0.8,0.8,0.3,1.3,1.8,2.8
Pervis Ellison,27,4,0,17.0,2.8,4.8,0.579,0.0,0.0,,2.8,4.8,0.579,0.579,0.5,0.5,1.0,2.8,1.5,4.3,0.5,0.5,1.3,1.0,4.3,6.0
Eric Montross,23,4,4,15.5,1.3,2.8,0.455,0.0,0.0,,1.3,2.8,0.455,0.455,0.8,1.5,0.5,1.8,0.5,2.3,0.0,0.0,0.0,2.0,3.3,3.3
Xavier McDaniel,31,4,0,14.8,1.3,4.3,0.294,0.0,0.3,0.0,1.3,4.0,0.313,0.294,0.8,1.0,0.75,0.5,1.0,1.5,1.3,0.0,0.0,1.5,1.3,3.3
Acie Earl,24,1,0,10.0,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0
Greg Minor,23,4,0,9.3,1.3,3.3,0.385,0.0,0.0,,1.3,3.3,0.385,0.385,0.3,0.3,1.0,0.3,0.0,0.3,0.5,0.3,0.3,0.3,0.8,2.8
