Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,7,109,DAL,Dallas Mavericks,10,Darrell Armstrong,PG,6-0,170,"June 22, 1968",US,10,Fayetteville State University
2005,7,297,DAL,Dallas Mavericks,52,Calvin Booth,C,6-11,230,"May 7, 1976",US,5,Penn State
2005,7,326,DAL,Dallas Mavericks,44,Shawn Bradley,C,7-6,235,"March 22, 1972",DE,11,BYU
2005,7,661,DAL,Dallas Mavericks,25,Erick Dampier,C,6-11,265,"July 14, 1975",US,8,Mississippi State
2005,7,666,DAL,Dallas Mavericks,6,Marquis Daniels,SG,6-6,200,"January 7, 1981",US,1,Auburn
2005,7,742,DAL,Dallas Mavericks,21,Dan Dickau,PG,6-0,190,"September 16, 1978",US,2,"Washington, Gonzaga"
2005,7,916,DAL,Dallas Mavericks,4,Michael Finley,SG,6-7,215,"March 6, 1973",US,9,Wisconsin
2005,7,1199,DAL,Dallas Mavericks,34,Devin Harris,PG,6-3,185,"February 27, 1983",US,R,Wisconsin
2005,7,1247,DAL,Dallas Mavericks,50,Alan Henderson,PF,6-9,235,"December 2, 1972",US,9,Indiana
2005,7,1339,DAL,Dallas Mavericks,5,Josh Howard,SF,6-7,210,"April 28, 1980",US,1,Wake Forest
2005,7,1379,DAL,Dallas Mavericks,28,D.J. Mbenga,C,7-0,245,"December 30, 1980",CD,R,
2005,7,2161,DAL,Dallas Mavericks,41,Dirk Nowitzki,PF,7-0,245,"June 19, 1978",DE,6,
2005,7,2322,DAL,Dallas Mavericks,24,Pavel Podkolzin,C,7-5,260,"January 15, 1985",RU,R,
2005,7,2733,DAL,Dallas Mavericks,42,Jerry Stackhouse,SG,6-6,218,"November 5, 1974",US,9,UNC
2005,7,2832,DAL,Dallas Mavericks,31,Jason Terry,PG,6-2,185,"September 15, 1977",US,5,Arizona
2005,7,2950,DAL,Dallas Mavericks,2,Keith Van Horn,PF,6-10,220,"October 23, 1975",US,7,Utah
