Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,1,77,ATL,Atlanta Hawks,12,Kenny Anderson,PG,6-0,168,"October 9, 1970",US,13,Georgia Tech
2005,1,176,ATL,Atlanta Hawks,20,Jon Barry,SG,6-4,195,"July 25, 1969",US,12,"University of the Pacific, Georgia Tech"
2005,1,527,ATL,Atlanta Hawks,1,Josh Childress,SG,6-8,210,"June 20, 1983",US,R,Stanford
2005,1,566,ATL,Atlanta Hawks,40,Jason Collier,C,7-0,260,"September 8, 1977",US,4,"Indiana, Georgia Tech"
2005,1,726,ATL,Atlanta Hawks,0,Tony Delk,SG,6-1,189,"January 28, 1974",US,8,Kentucky
2005,1,739,ATL,Atlanta Hawks,13,Boris Diaw,SG,6-8,250,"April 16, 1982",FR,1,
2005,1,788,ATL,Atlanta Hawks,14,Predrag Drobnjak,C,6-11,270,"October 27, 1975",ME,3,
2005,1,840,ATL,Atlanta Hawks,54,Obinna Ekezie,C,6-9,270,"August 22, 1975",NG,3,Maryland
2005,1,1136,ATL,Atlanta Hawks,7,Tom Gugliotta,PF,6-10,240,"December 19, 1969",US,12,NC State
2005,1,1196,ATL,Atlanta Hawks,3,Al Harrington,SF,6-9,230,"February 17, 1980",US,6,
2005,1,1391,ATL,Atlanta Hawks,36,Royal Ivey,PG,6-3,200,"December 20, 1981",US,R,Texas
2005,1,1787,ATL,Atlanta Hawks,10,Tyronn Lue,PG,6-0,175,"May 3, 1977",US,6,Nebraska
2005,1,1909,ATL,Atlanta Hawks,34,Jelani McCoy,C,6-10,245,"December 6, 1977",US,6,UCLA
2005,1,1988,ATL,Atlanta Hawks,2,Anthony Miller,PF,6-9,225,"October 22, 1971",US,7,Michigan State
2005,1,2675,ATL,Atlanta Hawks,15,Donta Smith,SG,6-7,215,"November 27, 1983",US,R,Southeastern Illinois College
2005,1,2686,ATL,Atlanta Hawks,5,Josh Smith,SF,6-9,225,"December 5, 1985",US,R,
2005,1,2754,ATL,Atlanta Hawks,44,Michael Stewart,PF,6-10,230,"April 25, 1975",FR,7,California
2005,1,2849,ATL,Atlanta Hawks,6,James Thomas,PF,6-8,235,"November 22, 1980",US,R,Texas
2005,1,2998,ATL,Atlanta Hawks,8,Antoine Walker,PF,6-8,224,"August 12, 1976",US,8,Kentucky
2005,1,3189,ATL,Atlanta Hawks,42,Kevin Willis,C,7-0,220,"September 6, 1962",US,19,Michigan State
