SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2010,5,CHI,Derrick Rose,21,5,5,212,14.0,30.6,0.46,0.5,1.5,0.33,13.5,29.2,0.46,4.4,5.4,0.82,1.0,3.2,4.2,8.8,1.0,0.0,3.2,2.0,32.8,,104,118
2010,5,CHI,Luol Deng,24,5,5,203,9.5,20.5,0.46,0.3,3.1,0.08,9.2,17.4,0.53,4.9,6.7,0.73,2.0,4.4,6.4,1.8,1.5,1.0,0.8,3.8,24.1,,111,115
2010,5,CHI,Kirk Hinrich,29,5,5,196,5.8,13.8,0.42,2.1,4.2,0.5,3.7,9.5,0.39,2.7,3.7,0.71,0.3,5.6,5.8,5.3,1.9,0.0,0.5,3.7,16.4,,118,115
2010,5,CHI,Joakim Noah,24,5,5,188,7.7,14.6,0.53,0.0,0.0,,7.7,14.6,0.53,5.0,5.3,0.95,5.5,12.4,18.0,3.6,2.5,1.9,4.1,5.5,20.5,,112,107
2010,5,CHI,Taj Gibson,24,5,5,145,5.7,13.6,0.42,0.0,0.0,,5.7,13.6,0.42,2.1,3.9,0.55,3.2,9.3,12.5,1.1,0.4,1.1,0.7,6.1,13.6,,100,115
2010,5,CHI,Ronald Murray,30,5,0,97,8.0,19.8,0.4,2.1,6.4,0.33,5.9,13.4,0.44,4.3,4.3,1.0,2.1,4.8,7.0,5.4,1.1,0.0,0.5,1.6,22.5,,118,117
2010,5,CHI,Brad Miller,33,5,0,93,5.6,15.1,0.37,0.0,2.2,0.0,5.6,12.8,0.44,3.9,3.9,1.0,1.7,8.4,10.1,2.2,0.0,0.6,3.9,8.9,15.1,,84,116
2010,5,CHI,Hakim Warrick,27,3,0,31,3.4,18.4,0.18,0.0,1.7,0.0,3.4,16.8,0.2,8.4,10.1,0.83,5.0,3.4,8.4,0.0,0.0,0.0,3.4,5.0,15.1,,75,120
2010,5,CHI,James Johnson,22,4,0,20,0.0,5.2,0.0,0.0,2.6,0.0,0.0,2.6,0.0,0.0,0.0,,2.6,0.0,2.6,2.6,0.0,0.0,5.2,28.6,0.0,,27,120
2010,5,CHI,Jannero Pargo,30,2,0,8,6.5,32.5,0.2,6.5,13.0,0.5,0.0,19.5,0.0,0.0,0.0,,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,19.5,,76,122
2010,5,CHI,Chris Richard,25,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,10.4,20.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,,208,111
2010,5,CHI,Devin Brown,31,1,0,2,26.0,26.0,1.0,0.0,0.0,,26.0,26.0,1.0,0.0,26.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,,108,109
