Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,29,UTA,Utah Jazz,Karl Malone,27,82,82,3302,9.2,17.5,0.53,0.0,0.2,0.29,9.2,17.4,0.53,7.5,9.7,0.77,2.6,8.0,10.5,2.9,1.0,0.9,2.7,2.9,26.0
1991,29,UTA,Utah Jazz,John Stockton,28,82,82,3103,5.8,11.3,0.51,0.7,1.9,0.34,5.1,9.4,0.54,4.2,5.0,0.84,0.5,2.2,2.7,13.5,2.7,0.2,3.5,2.7,16.4
1991,29,UTA,Utah Jazz,Mark Eaton,34,80,80,2580,2.4,4.1,0.58,0.0,0.0,,2.4,4.1,0.58,1.0,1.6,0.63,2.5,6.8,9.3,0.7,0.5,2.6,1.4,4.2,5.7
1991,29,UTA,Utah Jazz,Thurl Bailey,29,82,22,2486,5.8,12.6,0.46,0.0,0.0,0.0,5.8,12.6,0.46,3.2,3.9,0.81,1.5,4.4,5.9,1.8,0.8,1.3,1.9,2.3,14.7
1991,29,UTA,Utah Jazz,Jeff Malone,29,69,69,2466,7.7,15.1,0.51,0.0,0.1,0.17,7.6,15.0,0.51,3.4,3.7,0.92,0.5,2.5,3.0,2.1,0.7,0.1,1.6,1.9,18.7
1991,29,UTA,Utah Jazz,Blue Edwards,25,62,56,1611,5.5,10.4,0.53,0.1,0.5,0.25,5.3,9.8,0.54,1.8,2.6,0.7,1.1,3.4,4.5,2.4,1.3,0.6,2.3,4.5,12.9
1991,29,UTA,Utah Jazz,Mike Brown,27,82,2,1391,3.3,7.4,0.45,0.0,0.0,,3.3,7.4,0.45,3.4,4.6,0.74,2.8,5.9,8.7,1.3,0.8,0.6,2.1,4.3,10.1
1991,29,UTA,Utah Jazz,Darrell Griffith,32,75,2,1005,6.2,15.9,0.39,1.7,4.9,0.35,4.5,11.0,0.41,1.2,1.6,0.76,0.6,2.6,3.2,1.3,1.5,0.3,1.7,3.6,15.4
1991,29,UTA,Utah Jazz,Delaney Rudd,28,82,0,874,5.1,11.7,0.44,0.7,2.5,0.28,4.4,9.2,0.48,2.4,2.9,0.83,0.6,2.1,2.7,8.9,1.5,0.1,4.2,3.8,13.3
1991,29,UTA,Utah Jazz,Andy Toolson,25,47,15,470,3.8,9.5,0.4,0.9,2.5,0.38,2.9,7.0,0.41,1.9,2.5,0.76,2.5,2.7,5.1,2.4,1.1,0.2,1.8,4.4,10.5
1991,29,UTA,Utah Jazz,Tony Brown,30,23,0,267,3.8,10.4,0.36,0.3,1.5,0.18,3.5,8.9,0.39,2.7,3.1,0.87,3.2,2.0,5.3,1.8,0.5,0.0,1.6,5.3,10.5
1991,29,UTA,Utah Jazz,Dan O'Sullivan,22,21,0,85,3.0,6.8,0.44,0.0,0.0,,3.0,6.8,0.44,3.0,4.7,0.64,2.1,5.1,7.2,1.7,0.4,0.4,1.7,7.6,8.9
1991,29,UTA,Utah Jazz,Walter Palmer,22,28,0,85,6.4,19.1,0.33,0.0,0.4,0.0,6.4,18.6,0.34,4.2,6.4,0.67,2.5,6.4,8.9,2.5,1.3,1.7,2.5,8.5,16.9
1991,29,UTA,Utah Jazz,Chris Munk,23,11,0,29,3.7,8.7,0.43,0.0,0.0,,3.7,8.7,0.43,8.7,14.9,0.58,6.2,11.2,17.4,1.2,1.2,2.5,6.2,6.2,16.1
1991,29,UTA,Utah Jazz,Pat Cummings,34,4,0,26,5.5,8.3,0.67,0.0,0.0,,5.5,8.3,0.67,9.7,13.8,0.7,4.2,2.8,6.9,0.0,0.0,0.0,2.8,11.1,20.8
