SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2007,10,GSW,Stephen Jackson,28,11,454,15.0,0.55,0.45,0.54,1.4,8.6,4.9,14.2,2.4,1.4,17.1,23.4,,0.5,0.2,0.6,0.07,,0.6,0.1,0.7,0.3
2007,10,GSW,Baron Davis,27,11,445,26.8,0.62,0.35,0.39,2.7,10.1,6.3,30.3,3.6,1.2,12.5,25.4,,2.0,0.3,2.3,0.25,,5.8,2.8,8.6,1.2
2007,10,GSW,Jason Richardson,26,11,428,17.6,0.58,0.48,0.16,6.1,13.5,9.6,9.1,1.6,0.9,11.7,21.3,,0.9,0.2,1.0,0.12,,2.5,-0.4,2.1,0.4
2007,10,GSW,Matt Barnes,26,11,330,15.4,0.56,0.45,0.18,8.5,12.9,10.6,12.8,2.4,0.9,15.6,17.1,,0.6,0.2,0.8,0.11,,1.2,0.7,1.9,0.3
2007,10,GSW,Andris BiedriAA,20,11,267,16.1,0.7,0.0,0.81,7.7,21.6,14.4,2.9,1.5,5.0,15.2,9.8,,0.6,0.3,0.8,0.15,,0.0,1.5,1.6,0.2
2007,10,GSW,Al Harrington,26,11,262,12.8,0.5,0.39,0.31,7.0,15.0,10.9,3.8,1.0,2.1,8.3,20.5,,0.3,0.1,0.4,0.07,,-0.6,-1.6,-2.2,0.0
2007,10,GSW,Monta Ellis,21,11,238,8.6,0.47,0.11,0.34,3.6,8.2,5.9,6.8,2.1,0.7,17.5,21.2,,-0.3,0.1,-0.2,-0.04,,-4.2,-1.1,-5.3,-0.2
2007,10,GSW,MickaAl PiAtrus,24,11,209,11.7,0.51,0.55,0.74,6.7,16.0,11.2,4.3,1.2,3.4,9.7,15.2,,0.3,0.1,0.4,0.09,,-1.7,0.1,-1.6,0.0
2007,10,GSW,Kelenna Azubuike,23,6,15,15.2,0.52,0.33,0.67,7.2,23.1,14.9,0.0,3.4,0.0,0.0,11.4,,0.0,0.0,0.0,0.16,,0.8,1.7,2.5,0.0
2007,10,GSW,Adonal Foyle,31,3,6,20.0,1.0,0.0,0.0,0.0,38.5,18.6,0.0,0.0,0.0,0.0,7.4,,0.0,0.0,0.0,0.22,,6.4,1.7,8.2,0.0
2007,10,GSW,AarAnas JasikeviAius,30,4,6,6.9,0.27,0.0,2.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,13.9,,0.0,0.0,0.0,-0.0,,-1.7,-2.0,-3.7,0.0
2007,10,GSW,Josh Powell,24,4,6,17.8,0.57,,,18.0,0.0,9.3,0.0,0.0,13.0,0.0,6.5,,0.0,0.0,0.0,0.15,,3.9,0.8,4.6,0.0
