SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,27,SAS,Tony Parker,24,20,751,18.7,0.52,0.06,0.3,2.3,8.1,5.3,30.0,1.6,0.0,14.3,29.2,0.9,0.6,1.6,0.1,1.8,-0.5,1.3,0.6
2007,27,SAS,Tim Duncan,30,20,736,27.4,0.56,0.0,0.45,12.0,24.5,18.4,17.7,1.0,6.3,12.9,29.5,1.9,1.4,3.3,0.21,3.8,3.0,6.9,1.7
2007,27,SAS,Bruce Bowen,35,20,689,8.5,0.53,0.62,0.05,2.1,11.6,6.9,5.7,2.2,0.4,10.3,9.3,0.4,0.8,1.2,0.09,-1.7,2.9,1.2,0.6
2007,27,SAS,Manu Ginobili,29,20,602,21.9,0.56,0.4,0.47,3.2,17.8,10.7,21.6,3.0,0.5,12.4,26.8,1.6,1.0,2.6,0.2,3.3,2.6,6.0,1.2
2007,27,SAS,Michael Finley,33,20,538,15.0,0.58,0.59,0.22,1.8,10.7,6.4,6.8,1.1,0.6,6.2,18.3,1.2,0.5,1.6,0.15,2.3,0.8,3.1,0.7
2007,27,SAS,Fabricio Oberto,31,20,415,14.2,0.63,0.01,0.26,11.9,15.8,13.9,5.5,0.8,0.7,10.1,11.3,1.0,0.4,1.5,0.17,-0.3,0.8,0.5,0.3
2007,27,SAS,Robert Horry,36,18,361,14.2,0.57,0.62,0.28,5.4,17.3,11.4,12.1,1.6,5.0,17.2,10.7,0.5,0.6,1.1,0.14,1.1,4.9,6.0,0.7
2007,27,SAS,Francisco Elson,30,20,230,11.8,0.62,0.02,0.46,11.6,20.1,15.9,1.4,1.9,2.0,26.5,14.8,0.1,0.4,0.5,0.1,-4.1,1.4,-2.7,0.0
2007,27,SAS,Brent Barry,35,19,225,8.5,0.48,0.82,0.03,2.1,10.8,6.6,14.6,1.0,0.7,15.3,15.1,0.0,0.2,0.2,0.05,-1.5,-0.4,-1.9,0.0
2007,27,SAS,Jacque Vaughn,31,20,208,5.1,0.41,0.0,0.12,0.6,4.4,2.6,21.1,1.0,0.0,17.3,14.5,-0.2,0.1,0.0,-0.01,-5.4,-0.4,-5.8,-0.2
2007,27,SAS,Matt Bonner,26,9,25,2.5,0.44,0.57,0.29,9.7,4.6,7.1,0.0,4.3,0.0,27.6,20.6,-0.1,0.0,0.0,-0.06,-8.7,0.2,-8.5,0.0
2007,27,SAS,Beno Udrih,24,8,20,-14.1,0.14,0.33,0.33,6.0,0.0,3.0,6.8,0.0,0.0,30.4,23.4,-0.2,0.0,-0.2,-0.42,-14.3,-7.6,-21.9,-0.1
