Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,18,242,MIN,Minnesota Timberwolves,24.0,NBA,SG,3.0,0.0,8.7,0.3,2.0,0.17,0.0,0.3,0.0,0.3,1.7,0.2,0.17,0.3,0.3,1.0,0.3,1.3,1.7,0.7,0.0,0.0,0.3,1.7,1.0
2002,18,242,MIN,Minnesota Timberwolves,25.0,NBA,PG,3.0,3.0,44.7,7.7,17.0,0.45,2.0,5.0,0.4,5.7,12.0,0.47,0.51,4.7,6.7,0.7,0.3,4.7,5.0,5.7,1.0,0.3,3.0,4.7,22.0
2003,9,242,DET,Detroit Pistons,26.0,NBA,PG,14.0,14.0,34.6,5.1,13.6,0.37,1.9,6.0,0.31,3.2,7.6,0.42,0.44,6.0,6.4,0.93,0.3,3.1,3.4,4.7,0.6,0.1,2.4,2.7,18.0
2004,9,242,DET,Detroit Pistons,27.0,NBA,PG,23.0,23.0,38.3,4.8,12.4,0.38,1.6,4.7,0.35,3.2,7.8,0.41,0.45,5.3,5.9,0.89,0.6,2.4,3.0,5.9,1.3,0.1,2.6,2.5,16.4
2005,9,242,DET,Detroit Pistons,28.0,NBA,PG,25.0,25.0,39.4,5.8,13.6,0.43,1.8,5.0,0.35,4.0,8.5,0.47,0.49,5.3,6.0,0.89,0.9,3.4,4.3,6.5,1.0,0.2,2.0,2.8,18.7
2006,9,242,DET,Detroit Pistons,29.0,NBA,PG,18.0,18.0,39.2,5.2,12.7,0.41,1.8,5.2,0.34,3.4,7.5,0.45,0.48,5.8,6.4,0.9,0.4,3.0,3.4,6.5,1.2,0.1,2.4,2.4,17.9
2007,9,242,DET,Detroit Pistons,30.0,NBA,PG,16.0,16.0,40.6,5.3,12.1,0.44,2.2,5.6,0.39,3.1,6.4,0.48,0.53,5.9,7.1,0.83,0.4,2.9,3.3,5.7,1.2,0.1,2.9,2.4,18.6
2008,9,242,DET,Detroit Pistons,31.0,NBA,PG,15.0,15.0,32.0,4.6,11.5,0.4,1.6,4.3,0.38,3.0,7.2,0.42,0.47,5.3,6.3,0.83,0.4,2.5,2.9,5.5,0.8,0.1,1.3,2.1,16.1
2009,8,242,DEN,Denver Nuggets,32.0,NBA,PG,16.0,16.0,38.7,5.6,12.3,0.46,2.8,5.9,0.47,2.9,6.4,0.45,0.57,6.6,7.3,0.91,0.3,3.5,3.8,6.8,1.3,0.3,1.9,2.4,20.6
2010,8,242,DEN,Denver Nuggets,33.0,NBA,PG,6.0,6.0,34.5,6.2,13.8,0.45,1.8,5.2,0.36,4.3,8.7,0.5,0.51,6.2,7.0,0.88,0.2,2.2,2.3,6.3,1.0,0.5,3.0,4.0,20.3
2011,20,242,NYK,New York Knicks,34.0,NBA,PG,1.0,1.0,35.0,3.0,11.0,0.27,2.0,6.0,0.33,1.0,5.0,0.2,0.36,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,10.0
2013,13,242,LAC,Los Angeles Clippers,36.0,NBA,SG,6.0,6.0,19.2,1.8,6.0,0.31,1.0,2.8,0.35,0.8,3.2,0.26,0.39,1.5,1.8,0.82,0.3,1.7,2.0,1.0,0.2,0.2,1.3,1.7,6.2
