SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,17,MIL,Sidney Moncrief,26,79,3075,19.8,0.59,0.02,0.56,8.3,11.1,9.8,17.1,1.7,0.5,13.4,22.2,8.4,4.2,12.7,0.2,3.7,0.4,4.1,4.7
1984,17,MIL,Marques Johnson,27,74,2715,19.4,0.53,0.01,0.26,7.5,12.4,10.0,18.6,2.1,1.0,11.1,25.2,4.4,4.2,8.6,0.15,2.9,0.7,3.6,3.8
1984,17,MIL,Junior Bridgeman,30,81,2431,14.3,0.51,0.03,0.22,3.9,11.3,7.8,16.7,1.1,0.3,11.0,23.4,2.1,3.0,5.1,0.1,-0.2,-0.6,-0.8,0.7
1984,17,MIL,Bob Lanier,35,72,2007,17.7,0.61,0.0,0.4,8.3,17.1,12.9,13.9,1.4,1.5,16.8,20.4,3.4,3.3,6.7,0.16,1.6,1.1,2.6,2.3
1984,17,MIL,Alton Lister,25,82,1955,12.5,0.53,0.0,0.36,9.4,25.0,17.5,7.7,1.0,4.2,20.5,16.1,-0.1,4.1,4.0,0.1,-3.0,2.0,-0.9,0.5
1984,17,MIL,Paul Pressey,25,81,1730,14.5,0.55,0.02,0.38,7.0,11.4,9.3,20.7,2.5,1.7,20.3,18.9,0.9,2.9,3.8,0.11,-0.1,2.0,1.9,1.7
1984,17,MIL,Harvey Catchings,32,69,1156,6.7,0.42,0.01,0.28,9.1,17.2,13.3,4.6,1.1,4.1,24.9,8.4,-0.7,2.1,1.3,0.06,-4.1,1.9,-2.1,0.0
1984,17,MIL,Tiny Archibald,35,46,1038,10.6,0.53,0.06,0.36,1.8,6.3,4.2,21.1,1.6,0.0,19.4,16.3,0.3,1.1,1.4,0.06,-1.7,-0.3,-2.0,0.0
1984,17,MIL,Lorenzo Romar,25,65,1007,14.9,0.5,0.09,0.26,2.5,7.7,5.2,27.1,2.7,0.5,14.0,18.8,0.9,1.5,2.4,0.11,0.1,1.2,1.3,0.8
1984,17,MIL,Kevin Grevey,30,64,923,13.1,0.52,0.13,0.21,3.8,6.0,5.0,12.1,1.4,0.3,9.4,21.8,1.0,1.0,2.0,0.1,-0.7,-0.5,-1.2,0.2
1984,17,MIL,Paul Mokeski,27,68,838,8.9,0.52,0.01,0.34,7.2,15.0,11.3,7.1,0.7,2.0,15.2,14.6,0.4,1.2,1.6,0.09,-3.9,0.7,-3.1,-0.2
1984,17,MIL,Randy Breuer,23,57,472,9.2,0.43,0.0,0.26,12.0,14.1,13.1,5.0,1.2,4.7,15.1,20.8,-0.5,0.8,0.3,0.03,-6.1,0.5,-5.6,-0.4
1984,17,MIL,Mike Dunleavy,29,17,404,16.4,0.66,0.35,0.32,1.8,6.0,3.9,28.0,1.5,0.1,19.9,18.9,1.0,0.4,1.4,0.17,2.2,-0.3,1.9,0.4
1984,17,MIL,Charlie Criss,35,6,107,10.6,0.43,0.2,0.37,2.2,7.2,4.8,20.9,2.3,0.0,10.3,15.3,0.0,0.1,0.2,0.08,-2.4,0.5,-2.0,0.0
1984,17,MIL,Rory White,24,8,45,7.1,0.42,0.0,0.29,13.1,7.3,10.1,3.1,2.2,1.3,20.7,22.7,-0.1,0.1,-0.1,-0.06,-4.1,-0.5,-4.6,0.0
1984,17,MIL,Linton Townes,24,2,2,30.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.36,-4.6,0.1,-4.5,0.0
