PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Byron Scott,26.0,81.0,3048.0,0.527,0.5539999999999999,0.34600000000000003,0.55,0.858,0.59,0.235,0.133,110.0,113.0,110.0,112.0,112.0,110.0,71.0,233.0,162.6,153.7
James Worthy,26.0,75.0,2655.0,0.531,0.537,0.125,0.532,0.7959999999999999,0.5710000000000001,0.262,0.013999999999999999,111.0,110.0,40.0,109.0,104.0,106.0,79.0,24.0,99.7,85.0
Magic Johnson,28.0,72.0,2637.0,0.49200000000000005,0.51,0.196,0.49700000000000005,0.853,0.581,0.491,0.055999999999999994,102.0,104.0,62.0,102.0,111.0,108.0,148.0,99.0,16.2,105.0
Kareem Abdul-Jabbar,40.0,80.0,2308.0,0.532,0.532,0.0,0.532,0.762,0.57,0.298,0.001,111.0,109.0,,109.0,100.0,106.0,90.0,2.0,76.2,66.2
A.C. Green,24.0,82.0,2636.0,0.503,0.505,0.0,0.503,0.773,0.581,0.5920000000000001,0.003,105.0,103.0,,103.0,101.0,108.0,178.0,5.0,17.6,69.0
Mychal Thompson,33.0,80.0,2007.0,0.512,0.515,0.0,0.512,0.634,0.544,0.40399999999999997,0.004,107.0,105.0,,105.0,83.0,101.0,122.0,7.0,33.3,10.0
Michael Cooper,31.0,61.0,1793.0,0.392,0.434,0.32,0.451,0.858,0.5,0.23399999999999999,0.369,82.0,89.0,101.0,92.0,112.0,93.0,71.0,649.0,-36.8,-40.0
Wes Matthews,28.0,51.0,706.0,0.46,0.491,0.233,0.474,0.831,0.522,0.262,0.121,96.0,100.0,74.0,97.0,108.0,97.0,79.0,212.0,-7.7,-8.6
Kurt Rambis,29.0,70.0,845.0,0.5479999999999999,0.5479999999999999,,0.5479999999999999,0.785,0.61,0.5,0.0,114.0,112.0,,112.0,102.0,113.0,151.0,,22.0,32.9
Milt Wagner,24.0,40.0,380.0,0.42200000000000004,0.43799999999999994,0.2,0.429,0.897,0.47600000000000003,0.19699999999999998,0.068,88.0,89.0,63.0,88.0,117.0,88.0,59.0,119.0,-17.9,-19.9
Tony Campbell,25.0,13.0,242.0,0.564,0.5710000000000001,0.33299999999999996,0.569,0.718,0.605,0.386,0.03,117.0,117.0,105.0,116.0,94.0,112.0,116.0,52.0,16.1,15.9
Mike Smrek,25.0,48.0,421.0,0.42700000000000005,0.42700000000000005,,0.42700000000000005,0.667,0.5,0.6409999999999999,0.0,89.0,87.0,,87.0,87.0,93.0,193.0,,-12.8,-10.1
Ray Tolbert,29.0,14.0,82.0,0.5710000000000001,0.5710000000000001,,0.5710000000000001,0.769,0.623,0.46399999999999997,0.0,119.0,117.0,,117.0,100.0,116.0,140.0,,4.6,5.7
Billy Thompson,24.0,9.0,38.0,0.231,0.231,,0.231,0.8,0.402,0.769,0.0,48.0,47.0,,47.0,104.0,75.0,232.0,,-6.7,-4.7
Jeff Lamp,28.0,3.0,7.0,,,,,1.0,1.136,,,,,,,131.0,211.0,,,0.0,1.1
Team,,,,0.505,0.52,0.297,0.515,0.789,0.5660000000000001,0.35,0.068,105.0,106.0,94.0,105.0,103.0,105.0,105.0,119.0,361.8,455.5
League Average,,,,0.48,0.49,0.316,0.489,0.7659999999999999,0.5379999999999999,0.332,0.057,,,,,,,,,,
