PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Isiah Thomas,26.0,81.0,2927.0,0.46299999999999997,0.475,0.309,0.474,0.774,0.521,0.294,0.07200000000000001,96.0,97.0,98.0,97.0,101.0,97.0,88.0,127.0,-40.5,-52.2
Adrian Dantley,32.0,69.0,2144.0,0.514,0.516,0.0,0.514,0.86,0.619,0.6629999999999999,0.002,107.0,105.0,,105.0,112.0,115.0,200.0,4.0,43.3,180.8
Joe Dumars,24.0,82.0,2732.0,0.47200000000000003,0.47700000000000004,0.21,0.474,0.815,0.53,0.321,0.02,98.0,97.0,67.0,97.0,106.0,99.0,97.0,35.0,-29.6,-17.6
Bill Laimbeer,30.0,82.0,2897.0,0.493,0.5,0.33299999999999996,0.5,0.8740000000000001,0.546,0.23199999999999998,0.042,103.0,102.0,105.0,102.0,114.0,101.0,70.0,74.0,19.6,15.7
Vinnie Johnson,31.0,82.0,1935.0,0.44299999999999995,0.449,0.20800000000000002,0.446,0.677,0.475,0.226,0.025,92.0,92.0,66.0,91.0,88.0,88.0,68.0,44.0,-83.6,-132.5
Dennis Rodman,26.0,82.0,2147.0,0.561,0.568,0.294,0.565,0.535,0.5710000000000001,0.401,0.024,117.0,116.0,93.0,115.0,70.0,106.0,121.0,42.0,107.1,55.8
Rick Mahorn,29.0,67.0,1963.0,0.574,0.574,0.5,0.575,0.7559999999999999,0.622,0.451,0.004,119.0,117.0,158.0,117.0,99.0,116.0,136.0,7.0,82.2,96.8
John Salley,23.0,82.0,2003.0,0.5660000000000001,0.5660000000000001,,0.5660000000000001,0.7090000000000001,0.614,0.5720000000000001,0.0,118.0,115.0,,116.0,93.0,114.0,172.0,,69.7,86.9
James Edwards,32.0,26.0,328.0,0.475,0.475,,0.475,0.738,0.551,0.604,0.0,99.0,97.0,,97.0,96.0,103.0,182.0,,-2.9,3.5
William Bedford,24.0,38.0,298.0,0.436,0.436,,0.436,0.565,0.455,0.228,0.0,91.0,89.0,,89.0,74.0,84.0,69.0,,-10.9,-18.5
Ralph Lewis,24.0,50.0,310.0,0.31,0.314,0.0,0.31,0.604,0.384,0.552,0.011000000000000001,65.0,64.0,,63.0,79.0,71.0,166.0,20.0,-31.2,-33.3
Chuck Nevitt,28.0,17.0,63.0,0.33299999999999996,0.33299999999999996,,0.33299999999999996,0.5,0.36,0.28600000000000003,0.0,69.0,68.0,,68.0,65.0,67.0,86.0,,-6.6,-8.4
Ron Moore,26.0,9.0,25.0,0.308,0.308,,0.308,0.5,0.33899999999999997,0.308,0.0,64.0,63.0,,63.0,65.0,63.0,93.0,,-4.7,-5.9
Darryl Dawkins,31.0,2.0,7.0,0.5,0.5,,0.5,0.667,0.602,1.5,0.0,104.0,102.0,,102.0,87.0,112.0,452.0,,0.0,0.4
Walker Russell,27.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,1756.0,-1.0,-1.1
Team,,,,0.494,0.5,0.287,0.498,0.758,0.5489999999999999,0.369,0.028999999999999998,103.0,102.0,91.0,102.0,99.0,102.0,111.0,51.0,118.7,172.2
League Average,,,,0.48,0.49,0.316,0.489,0.7659999999999999,0.5379999999999999,0.332,0.057,,,,,,,,,,
