SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1998,10,GSW,Donyell Marshall,24.0,73.0,2611.0,0.41,0.44,0.31,0.44,0.73,0.47,0.2,0.18,92.0,93.0,91.0,93.0,99.0,90.0,60.0,116.0,-77.1,-117.9
1998,10,GSW,Erick Dampier,22.0,82.0,2656.0,0.44,0.45,0.0,0.44,0.67,0.5,0.5,0.0,99.0,95.0,,93.0,91.0,96.0,153.0,2.0,-52.3,-41.1
1998,10,GSW,Joe Smith,22.0,49.0,1645.0,0.43,0.43,0.0,0.43,0.77,0.47,0.26,0.01,95.0,92.0,,90.0,104.0,91.0,79.0,5.0,-78.9,-87.6
1998,10,GSW,Tony Delk,24.0,74.0,1647.0,0.39,0.42,0.26,0.42,0.74,0.45,0.19,0.2,87.0,90.0,76.0,87.0,100.0,86.0,57.0,123.0,-96.1,-127.1
1998,10,GSW,Jim Jackson,27.0,31.0,1258.0,0.4,0.42,0.28,0.42,0.8,0.47,0.22,0.14,89.0,90.0,81.0,88.0,109.0,89.0,68.0,87.0,-64.9,-72.9
1998,10,GSW,Bimbo Coles,29.0,53.0,1471.0,0.38,0.4,0.23,0.39,0.89,0.44,0.2,0.13,84.0,85.0,66.0,82.0,120.0,85.0,61.0,82.0,-73.8,-76.2
1998,10,GSW,Muggsy Bogues,33.0,59.0,1554.0,0.44,0.45,0.25,0.44,0.89,0.49,0.21,0.05,97.0,95.0,72.0,93.0,121.0,94.0,63.0,32.0,-22.0,-22.4
1998,10,GSW,Clarence Weatherspoon,27.0,31.0,1035.0,0.46,0.46,,0.46,0.75,0.51,0.37,0.0,102.0,97.0,,96.0,101.0,98.0,113.0,,-10.8,-6.5
1998,10,GSW,Jason Caffey,24.0,29.0,713.0,0.47,0.47,0.0,0.47,0.65,0.51,0.36,0.0,105.0,101.0,,99.0,88.0,97.0,110.0,2.0,-3.3,-9.3
1998,10,GSW,Latrell Sprewell,27.0,14.0,547.0,0.4,0.44,0.19,0.41,0.74,0.47,0.34,0.17,88.0,94.0,54.0,86.0,101.0,90.0,103.0,109.0,-35.8,-34.4
1998,10,GSW,Brian Shaw,31.0,39.0,1028.0,0.34,0.34,0.31,0.37,0.73,0.39,0.11,0.22,74.0,73.0,91.0,77.0,99.0,75.0,33.0,137.0,-66.5,-85.7
1998,10,GSW,Todd Fuller,23.0,57.0,613.0,0.42,0.43,0.0,0.42,0.69,0.47,0.39,0.02,93.0,91.0,,88.0,93.0,90.0,118.0,12.0,-24.0,-24.5
1998,10,GSW,Adonal Foyle,22.0,55.0,656.0,0.41,0.41,0.0,0.41,0.44,0.42,0.36,0.01,90.0,87.0,,85.0,59.0,80.0,111.0,4.0,-24.5,-41.6
1998,10,GSW,Felton Spencer,30.0,68.0,813.0,0.46,0.46,,0.46,0.56,0.5,0.61,0.0,102.0,97.0,,96.0,76.0,94.0,186.0,,-5.3,-9.5
1998,10,GSW,David Vaughn,24.0,22.0,322.0,0.4,0.41,0.0,0.4,0.65,0.44,0.3,0.01,90.0,87.0,,84.0,88.0,84.0,90.0,5.0,-17.0,-21.0
1998,10,GSW,Duane Ferrell,32.0,50.0,461.0,0.37,0.39,0.0,0.37,0.55,0.39,0.2,0.05,82.0,83.0,,77.0,74.0,74.0,60.0,34.0,-24.1,-32.4
1998,10,GSW,Carl Thomas,28.0,10.0,139.0,0.38,0.46,0.24,0.42,0.7,0.45,0.15,0.32,85.0,97.0,69.0,89.0,95.0,85.0,47.0,203.0,-7.1,-10.7
1998,10,GSW,Dickey Simpkins,25.0,19.0,196.0,0.46,0.47,0.0,0.46,0.38,0.45,0.54,0.02,102.0,100.0,,96.0,52.0,87.0,164.0,13.0,-1.9,-8.2
1998,10,GSW,Gerald Madkins,28.0,19.0,243.0,0.38,0.37,0.4,0.47,0.71,0.5,0.21,0.44,85.0,78.0,116.0,98.0,97.0,95.0,62.0,277.0,-0.5,-1.8
1998,10,GSW,Brandon Williams,22.0,9.0,140.0,0.32,0.32,0.33,0.35,0.5,0.36,0.08,0.18,71.0,67.0,96.0,73.0,68.0,68.0,24.0,113.0,-12.8,-17.2
1998,10,GSW,B.J. Armstrong,30.0,4.0,59.0,0.32,0.33,0.0,0.32,0.71,0.38,0.37,0.05,70.0,71.0,,66.0,97.0,74.0,112.0,33.0,-6.2,-6.1
1998,10,GSW,Jeff Grayer,32.0,4.0,23.0,0.57,0.5,0.67,0.71,,0.71,0.0,0.43,127.0,106.0,193.0,149.0,,136.0,,269.0,3.3,2.7
1998,10,GSW,Team,,,,0.41,0.43,0.27,0.43,0.68,0.47,0.32,0.1,92.0,91.0,79.0,90.0,93.0,90.0,97.0,65.0,-330.3,-396.6
1998,10,GSW,League Average,,,,0.45,0.47,0.35,0.48,0.74,0.52,0.33,0.16,,,,,,,,,,
