Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1998,15,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,21.0,82.0,2950.0,0.48,0.49,0.41,0.49,0.78,0.56,0.48,0.04,108.0,104.0,119.0,103.0,106.0,107.0,144.0,24.0,39.1,123.6
1998,15,VAN,Vancouver Grizzlies,Bryant Reeves,24.0,74.0,2527.0,0.52,0.52,0.0,0.52,0.71,0.56,0.34,0.0,116.0,112.0,,109.0,96.0,107.0,102.0,3.0,84.3,76.0
1998,15,VAN,Vancouver Grizzlies,Blue Edwards,32.0,81.0,1968.0,0.44,0.46,0.33,0.47,0.84,0.52,0.29,0.16,98.0,98.0,96.0,98.0,114.0,100.0,88.0,101.0,-17.4,-4.1
1998,15,VAN,Vancouver Grizzlies,Sam Mack,27.0,57.0,1414.0,0.4,0.39,0.41,0.5,0.8,0.52,0.14,0.48,88.0,82.0,118.0,104.0,109.0,99.0,42.0,302.0,19.5,-4.8
1998,15,VAN,Vancouver Grizzlies,George Lynch,27.0,82.0,1493.0,0.48,0.49,0.3,0.49,0.7,0.53,0.31,0.06,107.0,105.0,87.0,102.0,95.0,100.0,93.0,36.0,11.7,2.9
1998,15,VAN,Vancouver Grizzlies,Antonio Daniels,22.0,74.0,1956.0,0.42,0.44,0.21,0.43,0.66,0.46,0.31,0.1,92.0,93.0,61.0,89.0,89.0,89.0,94.0,59.0,-56.9,-73.2
1998,15,VAN,Vancouver Grizzlies,Otis Thorpe,35.0,47.0,1574.0,0.48,0.48,0.0,0.48,0.69,0.52,0.4,0.01,106.0,102.0,,100.0,94.0,100.0,120.0,6.0,-1.1,-0.6
1998,15,VAN,Vancouver Grizzlies,Pete Chilcutt,29.0,82.0,1420.0,0.43,0.44,0.42,0.51,0.66,0.53,0.16,0.36,96.0,95.0,120.0,107.0,90.0,100.0,50.0,227.0,22.8,1.9
1998,15,VAN,Vancouver Grizzlies,Tony Massenburg,30.0,61.0,894.0,0.48,0.48,,0.48,0.73,0.54,0.44,0.0,106.0,102.0,,100.0,99.0,102.0,134.0,,0.6,9.3
1998,15,VAN,Vancouver Grizzlies,Lee Mayberry,27.0,79.0,1835.0,0.38,0.4,0.35,0.47,0.74,0.49,0.15,0.52,83.0,86.0,101.0,97.0,101.0,93.0,44.0,323.0,-8.7,-26.0
1998,15,VAN,Vancouver Grizzlies,Michael Smith,25.0,30.0,706.0,0.5,0.51,0.0,0.5,0.66,0.55,0.55,0.01,112.0,108.0,,105.0,89.0,105.0,166.0,5.0,6.8,9.1
1998,15,VAN,Vancouver Grizzlies,Bobby Hurley,26.0,27.0,458.0,0.37,0.39,0.14,0.38,0.74,0.44,0.32,0.06,83.0,82.0,41.0,79.0,101.0,83.0,96.0,36.0,-24.6,-24.8
1998,15,VAN,Vancouver Grizzlies,Anthony Peeler,28.0,8.0,202.0,0.49,0.57,0.26,0.52,0.67,0.53,0.08,0.26,108.0,120.0,76.0,109.0,90.0,101.0,25.0,165.0,6.2,0.8
1998,15,VAN,Vancouver Grizzlies,Ivano Newbill,27.0,28.0,249.0,0.35,0.34,1.0,0.36,0.57,0.41,0.53,0.02,78.0,72.0,289.0,75.0,77.0,79.0,160.0,11.0,-13.5,-15.5
1998,15,VAN,Vancouver Grizzlies,Chris Robinson,23.0,16.0,143.0,0.36,0.41,0.29,0.42,0.5,0.42,0.03,0.38,81.0,87.0,84.0,88.0,68.0,81.0,10.0,239.0,-7.2,-12.9
1998,15,VAN,Vancouver Grizzlies,Larry Robinson,30.0,6.0,41.0,0.32,0.23,0.5,0.4,1.0,0.43,0.1,0.32,70.0,49.0,145.0,83.0,136.0,82.0,32.0,198.0,-3.2,-3.8
1998,15,VAN,Vancouver Grizzlies,Team,,,,0.46,0.47,0.37,0.48,0.75,0.53,0.32,0.15,102.0,101.0,107.0,101.0,101.0,101.0,98.0,92.0,78.3,86.3
1998,15,VAN,Vancouver Grizzlies,League Average,,,,0.45,0.47,0.35,0.48,0.74,0.52,0.33,0.16,,,,,,,,,,
