SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1986,11,HOU,Rodney McCray,24,20,20,835,6.3,11.7,0.54,0.0,0.2,0.0,6.3,11.6,0.54,2.5,3.4,0.74,1.3,5.5,6.9,7.3,1.0,1.1,2.1,2.6,15.0,,118,109
1986,11,HOU,Robert Reid,30,20,20,773,7.8,18.1,0.43,0.2,1.3,0.14,7.6,16.8,0.45,2.9,3.7,0.8,0.8,4.4,5.2,8.6,1.7,0.1,2.6,4.6,18.7,,106,109
1986,11,HOU,Hakeem Olajuwon,23,20,20,766,13.0,24.5,0.53,0.0,0.1,0.0,13.0,24.4,0.53,8.0,12.6,0.64,6.4,8.5,14.9,2.5,2.5,4.4,2.7,5.5,34.0,,119,101
1986,11,HOU,Ralph Sampson,25,20,20,741,10.2,19.7,0.52,0.1,0.1,1.0,10.1,19.6,0.52,5.6,7.7,0.73,4.3,9.8,14.1,5.2,2.0,2.3,4.6,5.2,26.1,,109,103
1986,11,HOU,Lewis Lloyd,26,20,20,589,9.6,19.8,0.48,0.2,0.4,0.4,9.4,19.4,0.48,3.9,4.8,0.81,2.8,2.6,5.4,7.1,1.3,0.5,3.9,3.9,23.1,,108,111
1986,11,HOU,Mitchell Wiggins,26,20,0,443,9.7,19.6,0.5,0.0,0.3,0.0,9.7,19.3,0.51,2.3,3.1,0.75,4.2,4.2,8.3,3.4,1.5,0.3,3.0,4.8,21.8,,107,110
1986,11,HOU,Jim Petersen,23,20,0,378,5.6,13.9,0.41,0.0,0.0,,5.6,13.9,0.41,3.0,4.2,0.7,6.0,8.2,14.2,2.7,1.2,1.2,2.1,7.4,14.2,,106,107
1986,11,HOU,Allen Leavell,28,15,0,170,6.8,22.8,0.3,2.0,4.3,0.47,4.8,18.5,0.26,5.7,6.6,0.87,0.9,3.4,4.3,11.4,2.6,0.0,2.6,3.4,21.4,,104,108
1986,11,HOU,Steve Harris,22,15,0,83,8.2,16.9,0.48,0.0,0.0,,8.2,16.9,0.48,1.2,2.9,0.4,2.9,2.9,5.8,1.2,2.3,1.8,1.2,1.8,17.5,,105,108
1986,11,HOU,Craig Ehlo,24,10,0,38,10.2,20.4,0.5,0.0,1.3,0.0,10.2,19.1,0.53,5.1,6.4,0.8,1.3,2.6,3.8,7.7,5.1,1.3,3.8,5.1,25.5,,111,103
1986,11,HOU,Hank McDowell,26,13,0,33,2.9,10.3,0.29,0.0,0.0,,2.9,10.3,0.29,7.3,11.8,0.62,5.9,5.9,11.8,2.9,0.0,0.0,2.9,8.8,13.2,,99,112
1986,11,HOU,Granville Waiters,25,11,0,26,7.5,13.1,0.57,0.0,0.0,,7.5,13.1,0.57,0.0,0.0,,3.7,5.6,9.3,0.0,1.9,5.6,1.9,5.6,14.9,,110,103
