Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
5,333,Elton Brand,"March 11, 1979",977.0,788.0,31911.0,5969.0,11879.0,0.5,2.0,19.0,0.11,5967.0,11860.0,0.5,0.5,3260.0,4393.0,0.74,2956.0,5274.0,8230.0,2029.0,874.0,1696.0,1832.0,2856.0,15200.0,1.0
