Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,26,2469,KCK,Kansas City Kings,Cliff Robinson,21,38,1229,18.5,0.49,0.0,0.25,7.4,22.4,14.7,9.0,1.8,2.8,9.8,29.0,0.1,1.8,1.9,0.07,0.2,-0.3,0.0,0.6
1982,26,1484,KCK,Kansas City Kings,Eddie Johnson,22,74,1517,13.1,0.49,0.02,0.23,9.2,14.8,11.9,10.1,1.6,0.5,12.0,21.7,0.3,1.4,1.8,0.06,-1.4,-0.9,-2.4,-0.1
1982,26,1133,KCK,Kansas City Kings,Ernie Grunfeld,26,81,1892,17.2,0.56,0.02,0.28,3.2,7.7,5.4,21.3,1.8,1.2,13.8,23.1,2.8,1.5,4.3,0.11,1.7,0.0,1.7,1.8
1982,26,3105,KCK,Kansas City Kings,Hawkeye Whitney,24,23,266,5.4,0.36,0.01,0.1,5.3,11.7,8.4,8.8,2.1,0.2,15.9,13.5,-0.4,0.3,-0.1,-0.02,-4.5,0.2,-4.3,-0.2
1982,26,1972,KCK,Kansas City Kings,Joe Meriweather,28,18,380,12.2,0.58,0.0,0.44,7.2,19.1,13.0,5.7,1.6,3.2,18.7,14.4,0.3,0.5,0.8,0.1,-2.6,1.3,-1.2,0.1
1982,26,1681,KCK,Kansas City Kings,John Lambert,29,42,493,8.1,0.47,0.04,0.2,8.0,21.3,14.5,6.2,1.1,1.2,20.1,15.7,-0.4,0.6,0.1,0.01,-4.4,-0.3,-4.7,-0.3
1982,26,732,KCK,Kansas City Kings,Kenny Dennard,23,30,607,11.1,0.54,0.0,0.33,8.5,16.3,12.3,8.6,2.7,0.8,20.2,11.7,0.3,0.8,1.1,0.08,-1.6,1.6,0.0,0.3
1982,26,1765,KCK,Kansas City Kings,Kevin Loder,22,71,1139,12.9,0.5,0.02,0.24,6.6,12.8,9.6,10.7,1.4,1.5,12.1,20.2,0.4,1.1,1.5,0.06,-1.2,-0.2,-1.4,0.2
1982,26,784,KCK,Kansas City Kings,Larry Drew,23,81,1973,15.3,0.52,0.04,0.25,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,1.3,1.7,3.0,0.07,0.4,-0.3,0.1,1.0
1982,26,770,KCK,Kansas City Kings,Leon Douglas,27,63,1093,6.5,0.49,0.0,0.57,11.1,18.9,14.9,3.8,0.6,2.0,23.9,8.6,-0.1,1.1,1.0,0.04,-4.2,0.0,-4.2,-0.6
1982,26,3228,KCK,Kansas City Kings,Mike Woodson,23,76,2186,17.8,0.55,0.02,0.25,4.8,7.2,6.0,14.0,2.9,0.9,11.5,23.5,3.0,2.3,5.3,0.12,1.4,0.9,2.3,2.3
1982,26,936,KCK,Kansas City Kings,Phil Ford,25,72,1952,11.4,0.49,0.05,0.26,1.3,4.8,3.0,30.4,1.5,0.0,21.2,19.2,-0.2,1.1,0.9,0.02,-1.0,-2.0,-3.0,-0.5
1982,26,1510,KCK,Kansas City Kings,Reggie Johnson,24,31,783,15.7,0.58,0.0,0.25,7.5,19.9,13.5,5.7,1.2,2.0,13.3,19.5,0.9,0.9,1.8,0.11,-0.6,0.0,-0.6,0.3
1982,26,1622,KCK,Kansas City Kings,Reggie King,24,80,2609,13.0,0.55,0.0,0.38,6.8,16.0,11.2,8.7,1.5,0.6,15.0,16.2,2.2,2.5,4.8,0.09,-0.3,-0.1,-0.4,1.0
1982,26,1675,KCK,Kansas City Kings,Sam Lacey,33,2,20,15.6,0.51,0.0,0.4,0.0,23.1,11.2,26.4,4.7,2.9,25.4,16.1,0.0,0.0,0.0,0.06,-3.7,0.8,-2.8,0.0
1982,26,1513,KCK,Kansas City Kings,Steve Johnson,24,78,1741,17.6,0.64,0.0,0.51,9.5,20.3,14.8,7.7,1.1,3.0,20.0,23.1,2.2,2.2,4.4,0.12,-1.1,0.5,-0.7,0.6
