Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,29,669,UTA,Utah Jazz,Adrian Dantley,26,81,3222,24.2,0.63,0.0,0.52,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,11.9,0.7,12.6,0.19,5.8,-1.7,4.1,5.0
1982,29,1112,UTA,Utah Jazz,Rickey Green,27,81,2822,17.4,0.53,0.01,0.26,3.2,6.1,4.6,29.7,3.0,0.2,14.9,18.8,4.3,1.4,5.7,0.1,1.8,-0.3,1.4,2.4
1982,29,1129,UTA,Utah Jazz,Darrell Griffith,23,80,2597,15.8,0.51,0.04,0.19,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,2.1,0.04,0.2,-2.1,-1.9,0.0
1982,29,3122,UTA,Utah Jazz,Jeff Wilkins,26,82,2274,10.5,0.48,0.0,0.24,5.6,23.6,14.4,5.0,0.7,1.8,14.4,16.4,-0.5,1.5,1.0,0.02,-2.8,-1.2,-4.0,-1.2
1982,29,1184,UTA,Utah Jazz,James Hardy,25,82,1814,11.4,0.52,0.0,0.25,8.9,19.1,13.9,7.3,1.5,2.0,16.0,10.8,1.2,1.3,2.5,0.07,-0.9,0.2,-0.7,0.6
1982,29,2335,UTA,Utah Jazz,Ben Poquette,26,82,1698,13.1,0.56,0.02,0.28,7.3,18.9,13.0,6.9,1.4,2.1,12.6,13.0,2.2,1.2,3.4,0.1,-0.8,0.1,-0.7,0.6
1982,29,2568,UTA,Utah Jazz,Danny Schayes,22,82,1623,13.2,0.53,0.0,0.35,8.5,20.0,14.1,11.6,1.3,2.4,20.0,18.7,0.4,1.3,1.7,0.05,-2.4,0.1,-2.3,-0.1
1982,29,2142,UTA,Utah Jazz,Carl Nicks,23,80,1322,10.5,0.47,0.01,0.27,5.4,7.8,6.5,9.1,2.3,0.2,14.0,21.9,-0.8,0.5,-0.3,-0.01,-3.7,-1.3,-5.0,-1.0
1982,29,807,UTA,Utah Jazz,John Duren,23,79,1056,7.0,0.48,0.04,0.14,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,-0.3,0.0,-0.3,-0.01,-4.0,-1.8,-5.8,-1.0
1982,29,2490,UTA,Utah Jazz,Bill Robinzine,29,56,651,11.3,0.49,0.0,0.26,9.1,14.8,11.9,10.3,2.6,0.4,20.2,25.2,-0.7,0.5,-0.2,-0.01,-4.9,-1.1,-6.0,-0.7
1982,29,3222,UTA,Utah Jazz,Howard Wood,22,42,342,12.0,0.5,0.01,0.43,6.8,13.8,10.2,3.4,1.1,0.9,9.5,18.5,0.2,0.1,0.3,0.05,-1.8,-1.8,-3.6,-0.1
1982,29,502,UTA,Utah Jazz,Bobby Cattage,23,49,337,10.5,0.49,0.02,0.3,6.9,16.6,11.6,2.8,1.0,0.0,10.5,20.3,0.1,0.1,0.2,0.03,-3.8,-2.4,-6.2,-0.4
1982,29,3232,UTA,Utah Jazz,Sam Worthen,24,5,22,1.9,0.4,0.0,0.0,4.8,0.0,2.4,16.3,0.0,0.0,28.6,12.7,0.0,0.0,0.0,-0.1,-4.5,-0.5,-5.0,0.0
