Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
14,1667,21,0,484,77,179,0.43,26,83,0.31,51,96,0.53,0.5,29,37,0.78,18,47,65,17,6,7,21,50,209,0
