Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,24.0,ATL,NBA,SG,3.0,3.0,93.0,7.9,17.6,0.452,0.0,0.0,,7.9,17.6,0.452,4.5,6.8,0.667,1.7,2.8,4.5,2.8,2.3,0.0,2.3,4.0,20.4,,104.0,122.0
1994,25.0,ATL,NBA,SG,11.0,11.0,324.0,7.7,15.0,0.517,0.0,0.0,,7.7,15.0,0.517,4.5,6.4,0.711,2.2,2.7,4.9,4.7,1.2,0.3,2.5,4.4,20.0,,112.0,107.0
1995,26.0,ATL,NBA,SG,3.0,1.0,52.0,6.3,14.7,0.429,0.0,0.0,,6.3,14.7,0.429,9.5,12.6,0.75,3.2,4.2,7.4,5.3,3.2,0.0,2.1,8.4,22.1,,118.0,113.0
1996,27.0,ATL,NBA,SF,10.0,10.0,314.0,6.3,12.9,0.486,0.0,0.2,0.0,6.3,12.8,0.493,5.9,7.2,0.825,1.6,4.9,6.5,4.9,2.0,1.1,3.1,4.7,18.5,,113.0,113.0
1997,28.0,POR,NBA,SG,4.0,0.0,35.0,3.2,9.6,0.333,0.0,0.0,,3.2,9.6,0.333,4.8,6.4,0.75,1.6,0.0,1.6,4.8,1.6,0.0,1.6,9.6,11.1,,104.0,116.0
1998,29.0,POR,NBA,SG,4.0,0.0,28.0,3.8,7.5,0.5,0.0,0.0,,3.8,7.5,0.5,1.9,3.8,0.5,1.9,3.8,5.6,1.9,3.8,1.9,3.8,3.8,9.4,,83.0,110.0
1999,30.0,POR,NBA,SF,13.0,0.0,176.0,3.2,9.0,0.357,0.0,0.3,0.0,3.2,8.7,0.37,4.8,5.8,0.833,3.2,7.4,10.7,1.6,2.6,1.0,1.0,4.8,11.3,,111.0,101.0
2001,32.0,POR,NBA,SG,2.0,0.0,28.0,7.5,18.7,0.4,0.0,0.0,,7.5,18.7,0.4,3.7,3.7,1.0,1.9,5.6,7.5,7.5,1.9,0.0,1.9,5.6,18.7,,103.0,114.0
2002,33.0,CHH,NBA,SG,9.0,0.0,152.0,5.6,14.3,0.39,0.0,0.0,,5.6,14.3,0.39,5.6,7.3,0.762,2.4,7.0,9.4,4.5,3.5,0.3,4.2,7.3,16.8,,94.0,102.0
2003,34.0,NOH,NBA,SG,4.0,0.0,69.0,4.0,12.0,0.333,0.0,0.0,,4.0,12.0,0.333,5.6,6.4,0.875,0.8,7.2,8.0,2.4,2.4,0.0,2.4,6.4,13.6,,95.0,107.0
2004,35.0,NOH,NBA,SF,7.0,0.0,168.0,5.9,15.7,0.375,0.0,0.3,0.0,5.9,15.4,0.383,5.2,5.9,0.889,1.3,4.9,6.2,2.3,2.0,0.3,4.3,4.3,17.0,,85.0,97.0
