Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,1,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",24.0,NBA,SG,3.0,3.0,93.0,7.9,17.6,0.45,0.0,0.0,,7.9,17.6,0.45,4.5,6.8,0.67,1.7,2.8,4.5,2.8,2.3,0.0,2.3,4.0,20.4,,104.0,122.0
1994,1,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",25.0,NBA,SG,11.0,11.0,324.0,7.7,15.0,0.52,0.0,0.0,,7.7,15.0,0.52,4.5,6.4,0.71,2.2,2.7,4.9,4.7,1.2,0.3,2.5,4.4,20.0,,112.0,107.0
1995,1,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",26.0,NBA,SG,3.0,1.0,52.0,6.3,14.7,0.43,0.0,0.0,,6.3,14.7,0.43,9.5,12.6,0.75,3.2,4.2,7.4,5.3,3.2,0.0,2.1,8.4,22.1,,118.0,113.0
1996,1,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",27.0,NBA,SF,10.0,10.0,314.0,6.3,12.9,0.49,0.0,0.2,0.0,6.3,12.8,0.49,5.9,7.2,0.82,1.6,4.9,6.5,4.9,2.0,1.1,3.1,4.7,18.5,,113.0,113.0
1997,25,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",28.0,NBA,SG,4.0,0.0,35.0,3.2,9.6,0.33,0.0,0.0,,3.2,9.6,0.33,4.8,6.4,0.75,1.6,0.0,1.6,4.8,1.6,0.0,1.6,9.6,11.1,,104.0,116.0
1998,25,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",29.0,NBA,SG,4.0,0.0,28.0,3.8,7.5,0.5,0.0,0.0,,3.8,7.5,0.5,1.9,3.8,0.5,1.9,3.8,5.6,1.9,3.8,1.9,3.8,3.8,9.4,,83.0,110.0
1999,25,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",30.0,NBA,SF,13.0,0.0,176.0,3.2,9.0,0.36,0.0,0.3,0.0,3.2,8.7,0.37,4.8,5.8,0.83,3.2,7.4,10.7,1.6,2.6,1.0,1.0,4.8,11.3,,111.0,101.0
2000,25,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",31.0,NBA,SG,7.0,0.0,34.0,6.6,19.7,0.33,0.0,0.0,,6.6,19.7,0.33,1.6,3.3,0.5,0.0,3.3,3.3,0.0,0.0,0.0,0.0,9.9,14.8,,76.0,109.0
2001,25,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",32.0,NBA,SG,2.0,0.0,28.0,7.5,18.7,0.4,0.0,0.0,,7.5,18.7,0.4,3.7,3.7,1.0,1.9,5.6,7.5,7.5,1.9,0.0,1.9,5.6,18.7,,103.0,114.0
2002,4,118,CHO,Charlotte Hornets,Stacey Augmon,"August 1, 1968",33.0,NBA,SG,9.0,0.0,152.0,5.6,14.3,0.39,0.0,0.0,,5.6,14.3,0.39,5.6,7.3,0.76,2.4,7.0,9.4,4.5,3.5,0.3,4.2,7.3,16.8,,94.0,102.0
2003,19,118,NOH,New Orleans Hornets,Stacey Augmon,"August 1, 1968",34.0,NBA,SG,4.0,0.0,69.0,4.0,12.0,0.33,0.0,0.0,,4.0,12.0,0.33,5.6,6.4,0.88,0.8,7.2,8.0,2.4,2.4,0.0,2.4,6.4,13.6,,95.0,107.0
2004,19,118,NOH,New Orleans Hornets,Stacey Augmon,"August 1, 1968",35.0,NBA,SF,7.0,0.0,168.0,5.9,15.7,0.38,0.0,0.3,0.0,5.9,15.4,0.38,5.2,5.9,0.89,1.3,4.9,6.2,2.3,2.0,0.3,4.3,4.3,17.0,,85.0,97.0
