Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,29,1174,UTA,Utah Jazz,23.0,NBA,SG,4.0,,18.0,4.0,14.0,0.29,4.0,6.0,0.67,0.0,8.0,0.0,2.0,4.0,0.5,4.0,10.0,14.0,4.0,0.0,0.0,4.0,8.0,14.0
1985,29,1174,UTA,Utah Jazz,24.0,NBA,SG,8.0,0.0,34.0,2.1,8.5,0.25,0.0,0.0,,2.1,8.5,0.25,5.3,8.5,0.62,1.1,3.2,4.2,6.4,3.2,0.0,3.2,6.4,9.5
1986,29,1174,UTA,Utah Jazz,25.0,NBA,SG,4.0,4.0,140.0,6.9,9.5,0.73,0.5,0.8,0.67,6.4,8.7,0.74,2.1,2.3,0.89,2.6,2.1,4.6,2.8,0.8,0.3,1.8,4.1,16.5
1987,29,1174,UTA,Utah Jazz,26.0,NBA,SG,5.0,5.0,142.0,5.3,12.4,0.43,0.5,1.3,0.4,4.8,11.2,0.43,4.3,5.1,0.85,0.8,3.0,3.8,2.8,0.3,0.3,1.8,3.5,15.5
1988,29,1174,UTA,Utah Jazz,27.0,NBA,SG,11.0,11.0,408.0,5.9,11.9,0.5,1.7,3.2,0.53,4.2,8.7,0.48,1.4,1.9,0.73,0.7,2.7,3.4,2.8,0.6,0.0,2.4,3.7,14.9
1989,29,1174,UTA,Utah Jazz,28.0,NBA,SG,3.0,3.0,123.0,3.2,10.2,0.31,0.9,2.6,0.33,2.3,7.6,0.31,2.3,2.9,0.8,1.5,3.5,5.0,1.2,0.3,0.6,1.8,4.4,9.7
1990,29,1174,UTA,Utah Jazz,29.0,NBA,SG,5.0,5.0,145.0,5.2,10.7,0.49,1.7,3.5,0.5,3.5,7.2,0.48,0.2,1.0,0.25,1.7,1.7,3.5,1.2,0.7,0.0,1.0,3.5,12.4
1992,5,1174,CHI,Charlotte Bobcats,31.0,NBA,SG,9.0,0.0,69.0,4.7,11.5,0.41,1.6,3.1,0.5,3.1,8.3,0.38,0.5,1.6,0.33,2.1,2.6,4.7,5.2,0.5,0.0,1.0,5.2,11.5
