Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,21,141,SEA,Seattle Supersonics,James Bailey,"May 21, 1957",22.0,NBA,PF,67.0,726.0,12.3,0.5,0.0,0.37,10.2,18.3,14.3,5.3,1.4,4.1,20.0,21.4,-0.4,1.4,1.0,0.06,-4.2,0.9,-3.3,-0.2
1981,21,141,SEA,Seattle Supersonics,James Bailey,"May 21, 1957",23.0,NBA,PF,82.0,2539.0,14.5,0.55,0.0,0.41,8.5,17.6,13.1,5.8,1.4,3.1,17.3,20.3,1.4,3.6,4.9,0.09,-1.7,0.6,-1.1,0.6
1982,31,141,TOT,Total After Trade,James Bailey,"May 21, 1957",24.0,NBA,PF,77.0,1468.0,13.3,0.55,0.0,0.44,9.7,20.3,15.0,6.3,1.3,3.3,18.7,20.3,0.2,2.7,2.9,0.09,-3.0,1.0,-2.0,0.0
1982,21,141,SEA,Seattle Supersonics,James Bailey,"May 21, 1957",24.0,NBA,PF,10.0,180.0,8.7,0.47,0.0,0.17,10.6,18.0,14.5,10.2,0.8,2.1,21.4,20.5,-0.2,0.3,0.1,0.02,-4.9,0.3,-4.7,-0.2
1982,3,141,NJN,New Jersey Nets,James Bailey,"May 21, 1957",24.0,NBA,PF,67.0,1288.0,14.0,0.56,0.0,0.48,9.5,20.7,15.0,5.7,1.4,3.5,18.4,20.3,0.4,2.4,2.8,0.1,-2.7,1.1,-1.6,0.1
1983,31,141,TOT,Total After Trade,James Bailey,"May 21, 1957",25.0,NBA,PF,75.0,1765.0,15.6,0.54,0.0,0.42,9.8,19.6,14.4,6.0,1.1,1.9,17.6,25.2,0.6,1.4,2.0,0.06,-1.4,-1.2,-2.6,-0.3
1983,3,141,NJN,New Jersey Nets,James Bailey,"May 21, 1957",25.0,NBA,PF,6.0,50.0,5.0,0.53,0.0,0.11,6.9,6.7,6.8,5.6,0.9,1.2,24.1,19.6,0.0,0.1,0.0,0.02,-4.9,-0.1,-5.0,-0.1
1983,11,141,HOU,Houston Rockets,James Bailey,"May 21, 1957",25.0,NBA,PF,69.0,1715.0,16.0,0.54,0.0,0.42,9.9,20.0,14.6,6.0,1.2,1.9,17.5,25.3,0.6,1.4,2.0,0.06,-1.3,-1.2,-2.6,-0.2
1984,11,141,HOU,Houston Rockets,James Bailey,"May 21, 1957",26.0,NBA,PF,73.0,1174.0,15.5,0.54,0.0,0.37,9.6,17.4,13.5,9.3,1.3,1.9,14.4,23.6,1.0,1.3,2.3,0.09,-1.1,-0.2,-1.3,0.2
1985,20,141,NYK,New York Knicks,James Bailey,"May 21, 1957",27.0,NBA,PF,74.0,1297.0,7.9,0.48,0.0,0.31,10.6,20.4,15.4,4.0,1.1,2.4,20.1,15.8,-0.8,1.4,0.6,0.02,-5.5,-0.4,-5.8,-1.3
1986,20,141,NYK,New York Knicks,James Bailey,"May 21, 1957",28.0,NBA,PF,48.0,1245.0,12.6,0.52,0.01,0.38,8.8,22.1,15.2,6.1,1.3,2.0,16.1,20.7,0.0,2.0,1.9,0.08,-3.3,0.1,-3.2,-0.4
1987,3,141,NJN,New Jersey Nets,James Bailey,"May 21, 1957",29.0,NBA,PF,34.0,542.0,11.9,0.51,0.0,0.34,10.0,18.4,14.2,5.7,1.0,2.5,16.5,24.4,-0.2,0.5,0.3,0.03,-4.3,-0.5,-4.9,-0.4
1988,24,141,PHO,Phoenix Suns,James Bailey,"May 21, 1957",30.0,NBA,PF,65.0,869.0,8.3,0.51,0.02,0.37,9.4,17.9,13.6,6.2,0.9,1.9,20.0,16.4,-0.2,0.6,0.4,0.02,-5.1,-0.7,-5.7,-0.8
