Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
,,1052,,,Anthony Goldwire,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,18.0,1853,MIN,Minnesota Timberwolves,Darrick Martin,32.0,16.0,3.0,11.4,0.9,3.2,0.28,0.4,1.3,0.3,0.5,1.9,0.26,0.33,1.0,1.3,0.8,0.3,0.6,0.9,1.4,0.3,0.0,0.5,1.1,3.1
2004.0,18.0,1486,MIN,Minnesota Timberwolves,Ervin Johnson,36.0,18.0,16.0,19.8,1.1,2.1,0.5,0.0,0.0,,1.1,2.1,0.5,0.5,0.6,0.9,0.62,1.5,3.2,4.7,0.7,0.6,0.6,0.3,3.1,2.7
2004.0,18.0,1305,MIN,Minnesota Timberwolves,Fred Hoiberg,31.0,18.0,0.0,24.3,2.2,4.8,0.45,1.2,2.7,0.46,0.9,2.1,0.45,0.58,0.8,0.9,0.94,0.5,3.2,3.7,1.3,0.9,0.0,0.4,1.6,6.4
2004.0,18.0,2906,MIN,Minnesota Timberwolves,Gary Trent,29.0,13.0,0.0,5.5,0.6,1.9,0.32,0.0,0.2,0.0,0.6,1.8,0.35,0.32,0.4,0.6,0.62,0.5,0.5,0.9,0.2,0.0,0.0,0.2,0.8,1.6
,,1949,,,Keith McLeod,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,18.0,997,MIN,Minnesota Timberwolves,Kevin Garnett,27.0,18.0,18.0,43.5,9.3,20.7,0.45,0.3,0.9,0.31,9.1,19.8,0.46,0.46,5.4,6.9,0.78,2.2,12.4,14.6,5.1,1.3,2.3,4.2,3.2,24.3
2004.0,18.0,2730,MIN,Minnesota Timberwolves,Latrell Sprewell,33.0,18.0,18.0,42.8,7.2,17.2,0.42,2.1,5.3,0.38,5.2,11.8,0.44,0.48,3.3,4.3,0.78,0.6,3.8,4.4,4.0,1.6,0.7,2.6,1.9,19.8
2004.0,18.0,1810,MIN,Minnesota Timberwolves,Mark Madsen,28.0,17.0,0.0,13.1,1.0,1.9,0.53,0.0,0.0,,1.0,1.9,0.53,0.53,0.8,1.7,0.45,1.6,1.8,3.4,0.1,0.3,0.2,0.4,2.5,2.8
2004.0,18.0,2206,MIN,Minnesota Timberwolves,Michael Olowokandi,28.0,15.0,2.0,14.9,0.8,2.5,0.32,0.0,0.1,0.0,0.8,2.4,0.33,0.32,0.5,0.5,0.88,1.1,2.4,3.5,0.1,0.1,0.7,1.1,3.3,2.1
,,819,,,Ndudi Ebi,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,18.0,1995,MIN,Minnesota Timberwolves,Oliver Miller,33.0,8.0,0.0,3.9,0.1,0.5,0.25,0.0,0.0,,0.1,0.5,0.25,0.25,0.1,0.3,0.5,0.0,0.6,0.6,0.1,0.0,0.4,0.4,1.6,0.4
,,1745,,,Quincy Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,18.0,497,MIN,Minnesota Timberwolves,Sam Cassell,34.0,16.0,15.0,31.1,5.9,12.6,0.46,1.6,3.8,0.42,4.3,8.9,0.49,0.53,3.3,3.8,0.85,0.2,2.3,2.5,4.4,0.8,0.2,2.7,3.3,16.6
2004.0,18.0,1222,MIN,Minnesota Timberwolves,Trenton Hassell,24.0,18.0,18.0,26.2,3.4,6.6,0.52,0.1,0.1,0.5,3.4,6.5,0.52,0.52,0.7,0.9,0.81,1.2,1.3,2.4,1.5,0.6,0.4,0.9,2.3,7.7
,,1346,,,Troy Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0,18.0,2798,MIN,Minnesota Timberwolves,Wally Szczerbiak,26.0,12.0,0.0,24.8,3.9,9.3,0.42,0.8,2.4,0.34,3.1,6.9,0.45,0.46,3.2,3.4,0.93,0.8,2.5,3.3,1.7,0.5,0.2,2.0,2.6,11.8
