Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004.0,27.0,309,SAS,San Antonio Spurs,Bruce Bowen,32.0,10.0,10.0,29.8,2.3,6.3,0.36,1.1,2.9,0.38,1.2,3.4,0.35,0.45,0.3,1.3,0.23,0.6,2.3,2.9,1.0,0.4,0.3,0.4,2.4,6.0
2004.0,27.0,3021,SAS,San Antonio Spurs,Charlie Ward,33.0,5.0,0.0,2.6,0.8,1.2,0.67,0.6,0.6,1.0,0.2,0.6,0.33,0.92,0.0,0.0,,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.4,2.2
2004.0,27.0,377,SAS,San Antonio Spurs,Devin Brown,25.0,9.0,0.0,14.4,2.0,4.1,0.49,0.7,1.1,0.6,1.3,3.0,0.44,0.57,1.1,1.9,0.59,0.4,1.6,2.0,1.0,0.3,0.1,0.8,2.0,5.8
2004.0,27.0,2921,SAS,San Antonio Spurs,Hedo Turkoglu,24.0,10.0,10.0,27.1,2.6,8.1,0.32,1.4,4.2,0.33,1.2,3.9,0.31,0.41,1.1,1.8,0.61,0.5,4.0,4.5,1.5,0.9,0.1,1.6,2.0,7.7
2004.0,27.0,1215,SAS,San Antonio Spurs,Jason Hart,25.0,7.0,0.0,8.9,1.6,2.9,0.55,0.0,0.0,,1.6,2.9,0.55,0.55,0.0,0.0,,0.0,0.4,0.4,0.1,0.7,0.0,0.1,0.7,3.1
2004.0,27.0,3189,SAS,San Antonio Spurs,Kevin Willis,41.0,7.0,0.0,3.6,0.4,1.1,0.38,0.0,0.1,0.0,0.4,1.0,0.43,0.38,0.0,0.1,0.0,0.0,0.9,0.9,0.0,0.1,0.0,0.0,0.7,0.9
2004.0,27.0,2507,SAS,San Antonio Spurs,Malik Rose,29.0,7.0,0.0,8.3,0.6,2.3,0.25,0.0,0.3,0.0,0.6,2.0,0.29,0.25,0.3,0.6,0.5,1.7,0.7,2.4,0.9,0.6,0.3,1.1,0.9,1.4
2004.0,27.0,1040,SAS,San Antonio Spurs,Manu Ginobili,26.0,10.0,0.0,28.0,4.2,9.4,0.45,1.0,3.5,0.29,3.2,5.9,0.54,0.5,3.6,4.4,0.82,1.5,3.8,5.3,3.1,1.7,0.1,2.1,3.0,13.0
2004.0,27.0,2129,SAS,San Antonio Spurs,Rasho Nesterovic,27.0,10.0,10.0,26.1,2.9,6.7,0.43,0.0,0.1,0.0,2.9,6.6,0.44,0.43,0.1,0.6,0.17,2.1,3.4,5.5,1.0,0.3,1.1,0.8,3.8,5.9
2004.0,27.0,1329,SAS,San Antonio Spurs,Robert Horry,33.0,10.0,0.0,21.1,2.0,4.3,0.46,0.8,2.2,0.36,1.2,2.1,0.57,0.56,1.3,1.4,0.93,2.5,3.8,6.3,0.9,0.8,0.2,1.0,3.1,6.1
2004.0,27.0,800,SAS,San Antonio Spurs,Tim Duncan,27.0,10.0,10.0,40.5,8.3,15.9,0.52,0.0,0.1,0.0,8.3,15.8,0.52,0.52,5.5,8.7,0.63,3.3,8.0,11.3,3.2,0.8,2.0,4.2,3.4,22.1
2004.0,27.0,2248,SAS,San Antonio Spurs,Tony Parker,21.0,10.0,10.0,38.6,7.2,16.8,0.43,1.7,4.3,0.4,5.5,12.5,0.44,0.48,2.3,3.5,0.66,0.5,1.6,2.1,7.0,1.3,0.1,3.1,1.5,18.4
