Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1994,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",23.0,NBA,SF,6.0,0.0,36.0,6.2,15.4,0.4,3.1,4.6,0.67,3.1,10.8,0.29,9.3,9.3,1.0,6.2,7.7,13.9,4.6,0.0,0.0,1.5,4.6,24.7,140.0,109.0
1995,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",24.0,NBA,SF,2.0,0.0,13.0,16.5,28.8,0.57,8.2,16.5,0.5,8.2,12.3,0.67,4.1,8.2,0.5,4.1,4.1,8.2,12.3,4.1,0.0,0.0,8.2,45.3,153.0,117.0
1996,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",25.0,NBA,SF,18.0,0.0,459.0,7.1,15.1,0.47,3.0,6.5,0.47,4.0,8.6,0.46,3.8,4.6,0.82,2.1,7.1,9.1,2.7,2.8,1.1,1.2,5.1,21.0,125.0,98.0
1997,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",26.0,NBA,SF,20.0,20.0,758.0,6.5,14.1,0.46,2.6,7.4,0.36,3.9,6.7,0.58,2.3,3.1,0.72,1.3,5.4,6.7,2.0,1.5,0.4,1.5,4.3,17.9,115.0,109.0
1998,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",27.0,NBA,SF,20.0,13.0,698.0,5.5,11.8,0.47,1.8,5.1,0.36,3.7,6.7,0.55,4.7,6.5,0.72,1.0,6.5,7.5,1.8,1.7,0.4,1.4,3.9,17.6,117.0,101.0
1999,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",28.0,NBA,SF,11.0,11.0,387.0,7.0,16.5,0.43,1.3,5.2,0.25,5.7,11.4,0.51,3.7,5.2,0.72,2.4,7.2,9.6,1.9,2.9,0.3,1.6,5.3,19.1,105.0,98.0
2000,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",29.0,NBA,SF,10.0,10.0,371.0,7.1,16.8,0.42,1.9,6.6,0.29,5.2,10.2,0.51,4.6,6.0,0.76,1.3,6.3,7.7,3.1,2.4,0.7,2.2,4.0,20.6,105.0,105.0
2001,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",30.0,NBA,SF,5.0,5.0,214.0,6.5,14.5,0.45,2.6,5.7,0.46,3.9,8.8,0.44,2.9,3.1,0.92,1.0,8.3,9.4,3.9,0.8,0.3,0.5,3.4,18.4,126.0,110.0
2002,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",31.0,NBA,SG,4.0,4.0,120.0,4.0,16.1,0.25,2.7,6.7,0.4,1.3,9.4,0.14,1.8,1.8,1.0,2.7,4.9,7.6,3.1,1.8,0.0,4.0,6.7,12.6,76.0,103.0
2004,14,2532,LAL,Los Angeles Lakers,Bryon Russell,"December 31, 1970",33.0,NBA,SF,6.0,0.0,16.0,0.0,10.4,0.0,0.0,6.9,0.0,0.0,3.5,0.0,0.0,0.0,,3.5,0.0,3.5,6.9,3.5,0.0,0.0,6.9,0.0,53.0,102.0
2005,8,2532,DEN,Denver Nuggets,Bryon Russell,"December 31, 1970",34.0,NBA,SF,3.0,0.0,9.0,0.0,5.9,0.0,0.0,5.9,0.0,0.0,0.0,,17.6,17.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,149.0,118.0
