Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,28,TOR,Toronto Raptors,Antonio Davis,33.0,77,77.0,2978,410,963,0.43,0,1,0.0,410,962,0.43,0.43,293,358,0.82,254,486,740,155,54,83,159,225,1113
2002,28,TOR,Toronto Raptors,Alvin Williams,27.0,82,82.0,2927,403,971,0.42,62,193,0.32,341,778,0.44,0.45,103,140,0.74,58,223,281,468,135,26,150,191,971
2002,28,TOR,Toronto Raptors,Vince Carter,25.0,60,60.0,2385,559,1307,0.43,121,313,0.39,438,994,0.44,0.47,245,307,0.8,138,175,313,239,94,43,154,191,1484
2002,28,TOR,Toronto Raptors,Keon Clark,26.0,81,31.0,2185,380,775,0.49,0,5,0.0,380,770,0.49,0.49,155,230,0.67,182,421,603,88,58,122,140,258,915
2002,28,TOR,Toronto Raptors,Morris Peterson,24.0,63,56.0,1988,336,768,0.44,84,231,0.36,252,537,0.47,0.49,127,169,0.75,91,132,223,153,73,11,86,174,883
2002,28,TOR,Toronto Raptors,Jerome Williams,28.0,68,32.0,1641,190,388,0.49,0,0,,190,388,0.49,0.49,138,204,0.68,165,221,386,75,78,25,68,153,518
2002,28,TOR,Toronto Raptors,Chris Childs,34.0,69,4.0,1576,97,296,0.33,33,120,0.28,64,176,0.36,0.38,58,71,0.82,18,136,154,351,56,5,123,177,285
2002,28,TOR,Toronto Raptors,Hakeem Olajuwon,39.0,61,37.0,1378,194,418,0.46,0,2,0.0,194,416,0.47,0.46,47,84,0.56,98,268,366,66,74,90,98,147,435
2002,28,TOR,Toronto Raptors,Dell Curry,37.0,56,4.0,886,141,347,0.41,45,131,0.34,96,216,0.44,0.47,33,37,0.89,23,58,81,61,22,6,41,50,360
2002,28,TOR,Toronto Raptors,Eric Montross,30.0,49,24.0,655,53,132,0.4,0,1,0.0,53,131,0.4,0.4,10,31,0.32,36,104,140,16,12,23,25,92,116
2002,28,TOR,Toronto Raptors,Tracy Murray,30.0,40,3.0,473,85,207,0.41,40,104,0.38,45,103,0.44,0.51,17,21,0.81,18,35,53,19,11,8,25,38,227
2002,28,TOR,Toronto Raptors,Jermaine Jackson,25.0,24,0.0,280,20,42,0.48,1,2,0.5,19,40,0.48,0.49,16,24,0.67,3,24,27,57,9,1,14,24,57
2002,28,TOR,Toronto Raptors,Michael Bradley,22.0,26,0.0,118,13,25,0.52,0,2,0.0,13,23,0.56,0.52,4,8,0.5,7,17,24,3,0,6,6,10,30
2002,28,TOR,Toronto Raptors,Carlos Arroyo,22.0,17,0.0,96,13,29,0.45,0,0,,13,29,0.45,0.45,4,6,0.67,3,9,12,21,6,0,12,12,30
2002,28,TOR,Toronto Raptors,Michael Stewart,26.0,11,0.0,93,8,23,0.35,0,0,,8,23,0.35,0.35,6,11,0.55,12,13,25,3,4,3,4,22,22
2002,28,TOR,Toronto Raptors,Derrick Dial,26.0,7,0.0,50,11,26,0.42,1,4,0.25,10,22,0.46,0.44,5,6,0.83,2,9,11,4,2,0,3,1,28
2002,28,TOR,Toronto Raptors,Mamadou N'Diaye,26.0,5,0.0,46,6,10,0.6,0,0,,6,10,0.6,0.6,8,10,0.8,6,5,11,0,0,2,1,6,20
2002,28,TOR,Toronto Raptors,Team Totals,,82,,19755,2919,6727,0.43,387,1109,0.35,2532,5618,0.45,0.46,1269,1717,0.74,1114,2336,3450,1779,688,454,1174,1771,7494
