Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1992,18,MIN,Minnesota Timberwolves,Pooh Richardson,25,82,82,35.6,7.2,15.4,0.47,0.6,1.9,0.34,6.5,13.5,0.48,0.49,1.5,2.2,0.69,1.1,2.6,3.7,8.4,1.5,0.3,2.5,1.9,16.5
1992,18,MIN,Minnesota Timberwolves,Doug West,24,80,72,31.8,5.8,11.2,0.52,0.1,0.3,0.17,5.7,10.9,0.53,0.52,2.3,2.9,0.8,1.3,1.9,3.2,3.5,0.8,0.3,1.5,3.0,14.0
1992,18,MIN,Minnesota Timberwolves,Tony Campbell,29,78,41,31.3,6.8,14.6,0.46,0.2,0.5,0.35,6.6,14.1,0.47,0.47,3.1,3.8,0.8,1.8,1.9,3.7,2.9,1.1,0.4,2.1,2.6,16.8
1992,18,MIN,Minnesota Timberwolves,Tyrone Corbin,29,11,8,31.3,5.2,12.9,0.4,0.0,0.1,0.0,5.2,12.8,0.4,0.4,4.0,4.8,0.83,2.2,4.1,6.3,3.0,1.1,0.5,2.4,2.8,14.4
1992,18,MIN,Minnesota Timberwolves,Sam Mitchell,28,82,63,26.2,3.7,8.8,0.42,0.0,0.1,0.18,3.7,8.7,0.43,0.42,2.5,3.2,0.79,1.9,3.8,5.8,1.1,0.6,0.5,1.2,2.8,10.1
1992,18,MIN,Minnesota Timberwolves,Thurl Bailey,30,71,18,25.0,4.6,10.4,0.45,0.0,0.0,0.0,4.6,10.3,0.45,0.45,2.4,3.0,0.8,1.4,4.3,5.7,0.8,0.4,1.4,1.2,1.8,11.7
1992,18,MIN,Minnesota Timberwolves,Gerald Glass,24,75,41,24.3,5.1,11.6,0.44,0.2,0.7,0.3,4.9,10.9,0.45,0.45,1.0,1.7,0.62,1.4,2.0,3.5,2.3,0.9,0.4,1.4,2.3,11.5
1992,18,MIN,Minnesota Timberwolves,Felton Spencer,24,61,54,24.3,2.3,5.4,0.43,0.0,0.0,,2.3,5.4,0.43,0.43,2.0,2.9,0.69,2.7,4.4,7.1,0.9,0.4,1.3,1.1,4.0,6.6
1992,18,MIN,Minnesota Timberwolves,Randy Breuer,31,67,25,17.6,2.4,5.1,0.47,0.0,0.0,0.0,2.4,5.1,0.47,0.47,0.6,1.1,0.53,1.5,2.7,4.2,1.3,0.4,1.5,0.6,1.7,5.4
1992,18,MIN,Minnesota Timberwolves,Luc Longley,23,66,3,15.0,1.7,3.8,0.46,0.0,0.0,,1.7,3.8,0.46,0.46,0.8,1.2,0.66,1.0,2.9,3.9,0.8,0.5,1.0,1.3,2.4,4.3
1992,18,MIN,Minnesota Timberwolves,Tellis Frank,26,10,0,14.0,1.8,3.3,0.55,0.0,0.0,,1.8,3.3,0.55,0.55,1.0,1.5,0.67,0.8,1.8,2.6,0.8,0.5,0.4,0.5,2.4,4.6
1992,18,MIN,Minnesota Timberwolves,Scott Brooks,26,82,0,13.2,2.0,4.6,0.45,0.4,1.1,0.36,1.6,3.5,0.48,0.49,0.6,0.8,0.81,0.3,0.9,1.2,2.5,0.8,0.1,0.6,1.0,5.1
1992,18,MIN,Minnesota Timberwolves,Mark Randall,24,39,0,9.6,1.5,3.3,0.46,0.1,0.4,0.21,1.4,2.9,0.49,0.47,0.7,0.9,0.74,0.9,0.7,1.6,0.7,0.3,0.1,0.5,0.8,3.7
1992,18,MIN,Minnesota Timberwolves,Tod Murphy,28,47,3,9.1,0.8,1.7,0.49,0.0,0.0,0.5,0.8,1.7,0.49,0.49,0.4,0.7,0.56,0.8,1.6,2.3,0.2,0.2,0.2,0.4,0.9,2.1
1992,18,MIN,Minnesota Timberwolves,Tom Garrick,25,15,0,7.5,0.7,2.2,0.33,0.1,0.1,0.5,0.7,2.1,0.32,0.35,0.4,0.5,0.75,0.1,0.5,0.6,1.2,0.5,0.2,0.7,0.9,1.9
1992,18,MIN,Minnesota Timberwolves,Myron Brown,22,4,0,5.8,1.0,1.5,0.67,0.3,0.8,0.33,0.8,0.8,1.0,0.75,0.0,0.0,,0.0,0.8,0.8,1.5,0.3,0.0,1.0,0.5,2.3
