Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1983,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",23.0,NBA,SG,78.0,59.0,1830.0,8.1,17.5,0.46,0.4,0.8,0.47,7.7,16.7,0.46,1.2,1.7,0.67,2.0,3.8,5.8,5.3,1.5,0.2,1.9,6.4,17.7,104.0,102.0
1984,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",24.0,NBA,SG,63.0,21.0,1228.0,8.9,17.8,0.5,0.2,0.6,0.38,8.6,17.1,0.5,1.0,1.3,0.76,1.7,3.4,5.1,5.4,2.5,0.3,2.1,4.9,19.0,109.0,104.0
1985,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",25.0,NBA,SG,77.0,46.0,1819.0,7.8,16.1,0.48,0.8,1.9,0.4,7.0,14.2,0.49,1.0,1.3,0.79,2.0,3.0,5.0,5.3,2.0,0.4,1.7,5.2,17.3,111.0,111.0
1986,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",26.0,NBA,SG,77.0,23.0,1788.0,9.5,20.2,0.47,1.1,2.5,0.45,8.4,17.7,0.48,2.2,2.7,0.79,1.9,2.7,4.6,5.2,1.8,0.2,1.9,4.5,22.3,109.0,108.0
1987,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",27.0,NBA,SG,70.0,15.0,1691.0,9.4,19.9,0.47,2.0,4.6,0.42,7.4,15.3,0.48,2.2,2.9,0.76,1.4,2.5,3.9,4.8,3.3,0.4,2.2,4.9,22.9,110.0,111.0
1988,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",28.0,NBA,SG,71.0,4.0,1248.0,7.5,17.7,0.42,2.7,6.5,0.41,4.8,11.2,0.43,2.0,2.8,0.72,1.2,3.4,4.6,4.5,2.1,0.2,1.8,6.1,19.6,113.0,108.0
1989,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",29.0,NBA,SG,81.0,24.0,1824.0,6.6,14.6,0.45,3.0,7.5,0.4,3.7,7.1,0.51,1.1,1.4,0.78,1.4,3.1,4.4,3.3,2.2,0.2,1.5,4.1,17.3,121.0,110.0
1990,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",30.0,NBA,SG,81.0,2.0,1725.0,7.2,17.2,0.42,2.7,6.9,0.39,4.5,10.2,0.44,1.9,2.4,0.77,1.6,3.3,4.9,4.9,2.1,0.2,2.1,4.5,18.9,111.0,110.0
1991,20,2918,NYK,New York Knicks,Trent Tucker,"December 20, 1959",31.0,NBA,SG,65.0,13.0,1194.0,8.1,18.4,0.44,2.7,6.5,0.42,5.4,11.9,0.45,0.7,1.1,0.63,1.4,3.0,4.4,4.7,1.9,0.4,1.9,5.1,19.6,107.0,110.0
1992,27,2918,SAS,San Antonio Spurs,Trent Tucker,"December 20, 1959",32.0,NBA,SG,24.0,0.0,415.0,7.2,15.5,0.46,2.3,5.8,0.4,4.9,9.7,0.51,1.9,2.4,0.8,1.0,3.5,4.4,3.2,2.5,0.4,1.7,4.7,18.6,115.0,106.0
1993,5,2918,CHI,Chicago Bulls,Trent Tucker,"December 20, 1959",33.0,NBA,SG,69.0,0.0,909.0,8.2,16.8,0.48,3.0,7.5,0.4,5.2,9.4,0.56,1.0,1.3,0.82,0.9,3.1,4.1,4.7,1.4,0.3,1.0,3.7,20.3,127.0,110.0
