Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,23.0,NYK,NBA,SG,78.0,59.0,1830.0,8.1,17.5,0.462,0.4,0.8,0.467,7.7,16.7,0.462,1.2,1.7,0.672,2.0,3.8,5.8,5.3,1.5,0.2,1.9,6.4,17.7,,104.0,102.0
1984,24.0,NYK,NBA,SG,63.0,21.0,1228.0,8.9,17.8,0.5,0.2,0.6,0.375,8.6,17.1,0.505,1.0,1.3,0.758,1.7,3.4,5.1,5.4,2.5,0.3,2.1,4.9,19.0,,109.0,104.0
1985,25.0,NYK,NBA,SG,77.0,46.0,1819.0,7.8,16.1,0.483,0.8,1.9,0.403,7.0,14.2,0.494,1.0,1.3,0.792,2.0,3.0,5.0,5.3,2.0,0.4,1.7,5.2,17.3,,111.0,111.0
1986,26.0,NYK,NBA,SG,77.0,23.0,1788.0,9.5,20.2,0.472,1.1,2.5,0.451,8.4,17.7,0.475,2.2,2.7,0.79,1.9,2.7,4.6,5.2,1.8,0.2,1.9,4.5,22.3,,109.0,108.0
1987,27.0,NYK,NBA,SG,70.0,15.0,1691.0,9.4,19.9,0.47,2.0,4.6,0.422,7.4,15.3,0.485,2.2,2.9,0.762,1.4,2.5,3.9,4.8,3.3,0.4,2.2,4.9,22.9,,110.0,111.0
1988,28.0,NYK,NBA,SG,71.0,4.0,1248.0,7.5,17.7,0.424,2.7,6.5,0.413,4.8,11.2,0.431,2.0,2.8,0.718,1.2,3.4,4.6,4.5,2.1,0.2,1.8,6.1,19.6,,113.0,108.0
1989,29.0,NYK,NBA,SG,81.0,24.0,1824.0,6.6,14.6,0.454,3.0,7.5,0.399,3.7,7.1,0.512,1.1,1.4,0.782,1.4,3.1,4.4,3.3,2.2,0.2,1.5,4.1,17.3,,121.0,110.0
1990,30.0,NYK,NBA,SG,81.0,2.0,1725.0,7.2,17.2,0.417,2.7,6.9,0.388,4.5,10.2,0.438,1.9,2.4,0.767,1.6,3.3,4.9,4.9,2.1,0.2,2.1,4.5,18.9,,111.0,110.0
1991,31.0,NYK,NBA,SG,65.0,13.0,1194.0,8.1,18.4,0.44,2.7,6.5,0.418,5.4,11.9,0.452,0.7,1.1,0.63,1.4,3.0,4.4,4.7,1.9,0.4,1.9,5.1,19.6,,107.0,110.0
1992,32.0,SAS,NBA,SG,24.0,0.0,415.0,7.2,15.5,0.465,2.3,5.8,0.396,4.9,9.7,0.506,1.9,2.4,0.8,1.0,3.5,4.4,3.2,2.5,0.4,1.7,4.7,18.6,,115.0,106.0
1993,33.0,CHI,NBA,SG,69.0,0.0,909.0,8.2,16.8,0.485,3.0,7.5,0.397,5.2,9.4,0.555,1.0,1.3,0.818,0.9,3.1,4.1,4.7,1.4,0.3,1.0,3.7,20.3,,127.0,110.0
