Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,16,2989,MIA,Miami Heat,22.0,NBA,PG,13.0,13.0,510.0,86.0,189.0,0.46,3.0,8.0,0.38,83.0,181.0,0.46,0.46,59.0,75.0,0.79,16.0,36.0,52.0,73.0,17.0,4.0,54.0,45.0,234.0
2005,16,2989,MIA,Miami Heat,23.0,NBA,SG,14.0,14.0,571.0,136.0,281.0,0.48,1.0,10.0,0.1,135.0,271.0,0.5,0.49,111.0,139.0,0.8,23.0,57.0,80.0,93.0,22.0,16.0,62.0,43.0,384.0
2006,16,2989,MIA,Miami Heat,24.0,NBA,SG,23.0,23.0,959.0,219.0,441.0,0.5,14.0,37.0,0.38,205.0,404.0,0.51,0.51,202.0,250.0,0.81,28.0,107.0,135.0,132.0,51.0,26.0,90.0,71.0,654.0
2007,16,2989,MIA,Miami Heat,25.0,NBA,SG,4.0,4.0,162.0,36.0,84.0,0.43,0.0,5.0,0.0,36.0,79.0,0.46,0.43,22.0,32.0,0.69,7.0,12.0,19.0,25.0,5.0,2.0,23.0,13.0,94.0
2009,16,2989,MIA,Miami Heat,27.0,NBA,SG,7.0,7.0,285.0,68.0,155.0,0.44,18.0,50.0,0.36,50.0,105.0,0.48,0.5,50.0,58.0,0.86,4.0,31.0,35.0,37.0,6.0,11.0,25.0,20.0,204.0
2010,16,2989,MIA,Miami Heat,28.0,NBA,SG,5.0,5.0,210.0,62.0,110.0,0.56,15.0,37.0,0.4,47.0,73.0,0.64,0.63,27.0,40.0,0.68,6.0,22.0,28.0,34.0,8.0,8.0,26.0,16.0,166.0
2011,16,2989,MIA,Miami Heat,29.0,NBA,SG,21.0,21.0,828.0,181.0,373.0,0.48,14.0,52.0,0.27,167.0,321.0,0.52,0.5,139.0,179.0,0.78,43.0,107.0,150.0,92.0,34.0,28.0,64.0,53.0,515.0
2012,16,2989,MIA,Miami Heat,30.0,NBA,SG,23.0,23.0,907.0,197.0,426.0,0.46,10.0,34.0,0.29,187.0,392.0,0.48,0.47,121.0,166.0,0.73,32.0,88.0,120.0,100.0,39.0,30.0,68.0,65.0,525.0
2013,16,2989,MIA,Miami Heat,31.0,NBA,SG,22.0,22.0,782.0,144.0,315.0,0.46,1.0,4.0,0.25,143.0,311.0,0.46,0.46,60.0,80.0,0.75,38.0,64.0,102.0,105.0,38.0,23.0,58.0,45.0,349.0
2014,16,2989,MIA,Miami Heat,32.0,NBA,SG,20.0,20.0,693.0,139.0,278.0,0.5,9.0,24.0,0.38,130.0,254.0,0.51,0.52,69.0,90.0,0.77,16.0,61.0,77.0,77.0,30.0,5.0,54.0,55.0,356.0
2016,16,2989,MIA,Miami Heat,34.0,NBA,SG,14.0,14.0,473.0,119.0,254.0,0.47,12.0,23.0,0.52,107.0,231.0,0.46,0.49,50.0,64.0,0.78,12.0,67.0,79.0,60.0,11.0,13.0,38.0,22.0,300.0
2017,5,2989,CHI,Chicago Bulls,35.0,NBA,SG,6.0,6.0,190.0,32.0,86.0,0.37,6.0,17.0,0.35,26.0,69.0,0.38,0.41,20.0,21.0,0.95,6.0,24.0,30.0,24.0,5.0,8.0,10.0,8.0,90.0
2018,16,2989,MIA,Miami Heat,36.0,NBA,SG,5.0,0.0,127.0,31.0,70.0,0.44,0.0,4.0,0.0,31.0,66.0,0.47,0.44,21.0,26.0,0.81,3.0,18.0,21.0,18.0,7.0,1.0,11.0,11.0,83.0
