PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Adrian Dantley,28,79,79,37.8,10.2,18.2,0.5579999999999999,0.0,0.1,0.25,10.1,18.2,0.5589999999999999,0.5579999999999999,10.3,12.0,0.8590000000000001,2.3,3.4,5.7,3.9,0.8,0.1,3.3,2.5,30.6
Rickey Green,29,81,81,34.2,5.4,11.2,0.486,0.0,0.2,0.11800000000000001,5.4,11.0,0.493,0.48700000000000004,2.4,2.9,0.821,0.7,2.1,2.8,9.2,2.7,0.2,2.1,1.9,13.2
Darrell Griffith,25,82,82,32.3,8.5,17.4,0.49,1.1,3.1,0.361,7.4,14.3,0.518,0.522,1.8,2.6,0.696,1.2,3.0,4.1,3.5,1.4,0.3,3.0,2.5,20.0
Mark Eaton,27,82,78,26.1,2.4,5.1,0.466,0.0,0.0,0.0,2.4,5.1,0.467,0.466,0.9,1.5,0.593,1.8,5.5,7.3,1.4,0.3,4.3,1.2,3.7,5.6
Thurl Bailey,22,81,54,24.8,3.7,7.3,0.512,0.0,0.0,,3.7,7.3,0.512,0.512,1.1,1.4,0.752,1.4,4.3,5.7,1.6,0.5,1.5,1.3,2.4,8.5
Rich Kelley,30,75,30,22.3,1.8,3.5,0.5,0.0,0.0,,1.8,3.5,0.5,0.5,1.7,2.2,0.765,1.9,4.7,6.5,2.1,0.7,0.4,2.0,3.6,5.2
John Drew,29,81,4,22.2,6.3,13.2,0.479,0.1,0.3,0.273,6.2,12.9,0.483,0.48200000000000004,5.0,6.4,0.778,1.8,2.4,4.2,1.7,1.1,0.0,2.4,2.6,17.7
Jeff Wilkins,28,81,1,21.4,3.1,6.4,0.479,0.0,0.0,0.0,3.1,6.4,0.48200000000000004,0.479,1.7,2.2,0.736,1.3,4.3,5.6,0.9,0.3,0.5,1.3,2.5,7.8
Jerry Eaves,24,80,1,12.9,1.7,3.7,0.451,0.0,0.1,0.0,1.7,3.6,0.46,0.451,1.2,1.7,0.6970000000000001,0.4,0.7,1.1,2.5,0.4,0.1,1.2,1.1,4.5
Bob Hansen,23,55,0,7.6,1.2,2.6,0.44799999999999995,0.0,0.1,0.0,1.2,2.5,0.474,0.44799999999999995,0.3,0.5,0.643,0.2,0.6,0.9,0.8,0.3,0.1,0.6,1.1,2.7
Tom Boswell,30,38,0,6.9,0.7,1.4,0.5379999999999999,0.0,0.0,1.0,0.7,1.3,0.529,0.5479999999999999,0.4,0.6,0.762,0.7,0.9,1.7,0.4,0.2,0.0,0.3,1.5,1.9
J.J. Anderson,23,48,0,6.5,1.1,2.7,0.423,0.0,0.1,0.0,1.1,2.6,0.433,0.423,0.3,0.6,0.414,0.8,0.5,1.3,0.5,0.3,0.2,0.4,0.6,2.5
