PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Norm Nixon,28,82,82,37.2,7.2,15.5,0.462,0.1,0.6,0.239,7.0,14.9,0.47100000000000003,0.467,2.5,3.3,0.76,0.7,1.8,2.5,11.1,1.1,0.0,3.1,2.2,17.0
Terry Cummings,22,81,80,35.9,9.1,18.4,0.494,0.0,0.0,0.0,9.1,18.4,0.495,0.494,4.7,6.5,0.72,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,22.9
James Donaldson,26,82,67,30.8,4.4,7.4,0.596,0.0,0.0,,4.4,7.4,0.596,0.596,3.0,4.0,0.7609999999999999,2.0,5.9,7.9,1.1,0.5,1.7,2.1,2.6,11.8
Michael Brooks,25,47,30,29.9,4.5,9.5,0.479,0.0,0.1,0.0,4.5,9.4,0.484,0.479,2.2,3.2,0.6890000000000001,3.0,4.3,7.3,1.9,1.1,0.3,1.7,2.7,11.3
Bill Walton,31,55,46,26.8,5.2,9.4,0.556,0.0,0.0,0.0,5.2,9.4,0.5579999999999999,0.556,1.7,2.8,0.597,2.4,6.3,8.7,3.3,0.8,1.6,3.2,2.8,12.1
Greg Kelser,26,80,21,22.3,3.9,7.5,0.519,0.0,0.1,0.33299999999999996,3.9,7.5,0.521,0.521,3.1,4.5,0.7020000000000001,2.4,2.5,4.9,1.1,0.9,0.4,2.4,3.1,11.0
Derek Smith,22,61,20,21.3,3.9,7.1,0.546,0.0,0.1,0.16699999999999998,3.9,7.0,0.551,0.547,2.0,2.7,0.755,0.9,1.9,2.8,1.3,0.5,0.4,1.3,2.7,9.8
Craig Hodges,23,76,28,20.7,3.4,7.5,0.45,0.1,0.6,0.217,3.3,6.9,0.47100000000000003,0.45899999999999996,0.9,1.2,0.75,0.3,0.8,1.1,1.5,0.8,0.0,1.1,2.2,7.8
Ricky Pierce,24,69,35,18.6,3.9,8.3,0.47,0.0,0.1,0.0,3.9,8.1,0.478,0.47,2.2,2.5,0.861,0.9,1.1,2.0,0.9,0.4,0.2,1.2,2.1,9.9
Jerome Whitehead,27,70,1,13.2,2.1,4.2,0.49,0.0,0.0,,2.1,4.2,0.49,0.49,1.3,1.5,0.8220000000000001,1.3,2.2,3.5,0.3,0.2,0.2,0.8,2.3,5.4
Hank McDowell,24,57,0,10.7,1.5,3.5,0.431,0.0,0.1,0.0,1.5,3.4,0.43799999999999994,0.431,0.7,1.0,0.679,1.1,1.6,2.7,0.6,0.2,0.0,0.9,1.4,3.6
Billy McKinney,28,80,0,10.5,1.7,3.8,0.446,0.0,0.0,0.0,1.7,3.8,0.449,0.446,0.5,0.6,0.848,0.1,0.6,0.7,2.0,0.3,0.0,0.6,1.1,3.9
Linton Townes,24,2,0,8.5,1.5,3.5,0.429,0.0,0.0,,1.5,3.5,0.429,0.429,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.5,3.0
Hutch Jones,24,4,0,4.5,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.3
Kevin Loder,24,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rory White,24,6,0,3.2,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.2,0.5,1.3
