Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1980,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",23.0,NBA,PF,82,82,2955,11.0,23.2,0.47,0.9,2.3,0.41,10.1,20.9,0.48,4.8,5.7,0.84,3.4,10.1,13.5,5.9,2.3,0.8,4.2,4.4,27.6,109,98
1981,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",24.0,NBA,PF,82,82,3239,10.6,22.1,0.48,0.3,1.1,0.27,10.3,21.0,0.49,4.2,4.8,0.86,2.8,10.4,13.2,6.6,2.4,0.9,4.2,3.5,25.6,107,99
1982,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",25.0,NBA,PF,77,58,2923,11.5,22.9,0.5,0.2,0.8,0.21,11.3,22.0,0.51,5.3,6.2,0.86,3.2,10.3,13.5,7.2,2.3,1.1,4.1,3.9,28.5,114,99
1983,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",26.0,NBA,PF,79,79,2982,11.6,22.9,0.5,0.3,1.2,0.29,11.2,21.7,0.52,5.4,6.5,0.84,3.0,10.5,13.5,7.1,2.3,1.1,3.7,3.0,28.9,115,98
1984,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",27.0,NBA,PF,79,77,3028,12.0,24.5,0.49,0.3,1.2,0.25,11.8,23.3,0.5,5.9,6.7,0.89,2.9,9.8,12.7,8.3,2.3,1.1,3.8,3.1,30.3,115,101
1985,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",28.0,NBA,SF,80,77,3161,13.7,26.3,0.52,0.8,2.0,0.43,12.9,24.3,0.53,6.0,6.8,0.88,2.5,10.1,12.6,7.9,1.9,1.5,3.7,3.1,34.3,119,103
1986,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",29.0,NBA,SF,82,81,3113,12.1,24.5,0.5,1.2,3.0,0.42,10.9,21.5,0.51,6.7,7.5,0.9,2.9,9.4,12.3,8.5,2.5,0.8,4.1,2.8,32.2,117,99
1987,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",30.0,NBA,SF,74,73,3005,12.7,24.2,0.52,1.5,3.6,0.4,11.3,20.6,0.55,6.7,7.4,0.91,2.0,9.0,11.0,9.2,2.2,1.1,3.9,3.0,33.6,121,104
1988,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",31.0,NBA,SF,76,75,2965,14.6,27.6,0.53,1.6,3.9,0.41,12.9,23.7,0.55,6.9,7.5,0.92,1.8,9.8,11.6,7.7,2.1,0.9,3.5,2.6,37.6,121,106
1989,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",32.0,NBA,SF,6,6,189,12.7,26.9,0.47,0.0,0.0,,12.7,26.9,0.47,4.7,4.9,0.95,0.3,9.3,9.6,7.5,1.6,1.3,2.8,4.7,30.0,110,107
1990,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",33.0,NBA,SF,75,75,2944,11.9,25.2,0.47,1.1,3.2,0.33,10.8,22.0,0.49,5.3,5.7,0.93,1.5,10.3,11.8,9.3,1.8,1.0,4.0,2.9,30.2,111,105
1991,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",34.0,NBA,SF,60,60,2277,9.9,21.8,0.45,1.6,4.2,0.39,8.2,17.5,0.47,3.5,3.9,0.89,1.1,9.8,10.9,9.2,2.3,1.2,4.0,2.5,24.9,109,103
1992,2,246,BOS,Boston Celtics,Larry Bird,"December 7, 1956",35.0,NBA,SF,45,45,1662,10.6,22.9,0.47,1.6,3.9,0.41,9.1,19.0,0.48,4.5,4.9,0.93,1.4,11.7,13.1,9.2,1.3,1.0,3.8,2.5,27.4,112,104
