Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
13,174,Brent Barry,"December 31, 1971",83.0,15.0,1576.0,159.0,350.0,0.45,94.0,225.0,0.42,65.0,125.0,0.52,0.59,59.0,72.0,0.82,29.0,136.0,165.0,131.0,43.0,15.0,73.0,137.0,471.0,0
