Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,23.0,IND,NBA,SF,6.0,0.0,26.0,2.8,12.5,0.222,1.4,5.5,0.25,1.4,6.9,0.2,2.8,2.8,1.0,0.0,2.8,2.8,0.0,1.4,0.0,0.0,1.4,9.7
2005,24.0,IND,NBA,SF,75.0,24.0,1330.0,3.4,8.6,0.396,1.8,4.5,0.398,1.6,4.1,0.395,1.4,1.7,0.855,1.1,3.7,4.7,1.5,0.8,0.8,1.2,3.3,10.0
2006,25.0,PHO,NBA,SF,75.0,24.0,1772.0,4.9,11.8,0.418,2.2,5.8,0.386,2.7,6.0,0.449,2.1,2.5,0.851,0.9,4.2,5.1,1.2,0.8,1.0,0.7,2.9,14.2
2007,26.0,PHO,NBA,SF,76.0,7.0,1376.0,4.2,11.5,0.368,2.4,6.2,0.378,1.9,5.3,0.356,1.9,2.1,0.877,0.9,3.7,4.6,1.2,0.7,1.1,0.7,3.0,12.7
2008,27.0,POR,NBA,SF,58.0,3.0,1276.0,4.0,9.2,0.437,2.6,5.8,0.444,1.5,3.4,0.426,2.4,2.8,0.878,1.2,3.3,4.5,1.0,0.7,0.4,0.8,2.7,13.1
2009,28.0,MIA,NBA,SF,40.0,1.0,630.0,3.1,8.5,0.369,1.9,5.5,0.344,1.3,3.0,0.415,1.5,1.8,0.839,0.7,2.9,3.5,1.1,0.7,0.8,0.7,3.3,9.7
2010,29.0,MIA,NBA,SF,36.0,6.0,503.0,3.1,8.5,0.361,2.6,6.4,0.411,0.4,2.1,0.207,1.6,2.0,0.821,0.3,2.9,3.2,1.2,0.8,0.3,0.8,3.2,10.4
2011,30.0,MIA,NBA,SF,81.0,8.0,1549.0,3.4,8.0,0.422,2.9,6.7,0.429,0.5,1.4,0.39,1.4,1.7,0.833,0.5,3.2,3.7,1.0,0.7,0.4,0.5,3.0,11.0
2012,31.0,MIA,NBA,SG,51.0,10.0,666.0,3.1,8.1,0.38,2.5,6.2,0.404,0.6,1.9,0.306,1.4,1.6,0.833,0.3,2.3,2.6,1.0,0.9,0.5,0.5,2.4,10.0
2013,32.0,MIA,NBA,SF,38.0,0.0,221.0,3.4,9.9,0.344,2.6,8.6,0.302,0.8,1.3,0.625,0.3,0.7,0.5,0.0,3.6,3.6,2.1,0.3,1.0,0.5,2.6,9.8
2014,33.0,MIA,NBA,SF,20.0,6.0,236.0,4.7,10.4,0.456,4.3,8.2,0.519,0.5,2.1,0.214,1.1,1.7,0.636,0.3,3.2,3.5,1.4,0.5,0.6,0.6,0.9,14.8
2015,34.0,CLE,NBA,SF,57.0,2.0,669.0,4.0,10.8,0.368,3.4,9.4,0.36,0.6,1.4,0.423,2.1,2.5,0.848,0.5,2.9,3.3,1.3,0.7,0.4,0.7,3.6,13.5
2016,35.0,CLE,NBA,SF,48.0,0.0,463.0,4.5,11.0,0.408,3.2,8.1,0.394,1.3,3.0,0.447,1.6,2.0,0.808,0.6,3.3,3.9,1.1,0.9,0.8,1.0,3.9,13.8
2017,36.0,CLE,NBA,SF,48.0,2.0,381.0,4.2,8.7,0.478,2.9,6.2,0.47,1.2,2.5,0.5,1.2,1.9,0.65,0.3,3.2,3.5,1.3,0.6,0.9,0.9,3.5,12.5
