Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1985,24.0,HOU,NBA,PF,5.0,5.0,193.0,43.0,100.0,0.43,1.0,1.0,1.0,42.0,99.0,0.424,0.435,19.0,37.0,0.514,25.0,58.0,83.0,7.0,2.0,8.0,17.0,23.0,106.0,,0.0
1986,25.0,HOU,NBA,PF,20.0,20.0,741.0,156.0,301.0,0.518,1.0,1.0,1.0,155.0,300.0,0.517,0.52,86.0,118.0,0.729,66.0,149.0,215.0,80.0,30.0,35.0,71.0,79.0,399.0,,1.0
1987,26.0,HOU,NBA,PF,10.0,10.0,330.0,75.0,146.0,0.514,1.0,2.0,0.5,74.0,144.0,0.514,0.517,35.0,43.0,0.814,27.0,61.0,88.0,21.0,2.0,12.0,31.0,47.0,186.0,,0.0
1989,28.0,GSW,NBA,C,3.0,1.0,43.0,9.0,22.0,0.409,0.0,4.0,0.0,9.0,18.0,0.5,0.409,2.0,4.0,0.5,6.0,8.0,14.0,1.0,1.0,2.0,4.0,8.0,20.0,,0.0
