Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1985,11,2549,HOU,Houston Rockets,Ralph Sampson,"July 7, 1960",24.0,NBA,PF,5.0,5.0,193.0,43.0,100.0,0.43,1.0,1.0,1.0,42.0,99.0,0.42,0.44,19.0,37.0,0.51,25.0,58.0,83.0,7.0,2.0,8.0,17.0,23.0,106.0,,0.0
1986,11,2549,HOU,Houston Rockets,Ralph Sampson,"July 7, 1960",25.0,NBA,PF,20.0,20.0,741.0,156.0,301.0,0.52,1.0,1.0,1.0,155.0,300.0,0.52,0.52,86.0,118.0,0.73,66.0,149.0,215.0,80.0,30.0,35.0,71.0,79.0,399.0,,1.0
1987,11,2549,HOU,Houston Rockets,Ralph Sampson,"July 7, 1960",26.0,NBA,PF,10.0,10.0,330.0,75.0,146.0,0.51,1.0,2.0,0.5,74.0,144.0,0.51,0.52,35.0,43.0,0.81,27.0,61.0,88.0,21.0,2.0,12.0,31.0,47.0,186.0,,0.0
1989,10,2549,GSW,Golden State Warriors,Ralph Sampson,"July 7, 1960",28.0,NBA,C,3.0,1.0,43.0,9.0,22.0,0.41,0.0,4.0,0.0,9.0,18.0,0.5,0.41,2.0,4.0,0.5,6.0,8.0,14.0,1.0,1.0,2.0,4.0,8.0,20.0,,0.0
