Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,27,SAS,San Antonio Spurs,82,19705,2928,6709,0.44,541,1634,0.33,2387,5075,0.47,1221,1611,0.76,747,2576,3323,1707,592,317,1214,1597,7618
2016,29,UTA,Utah Jazz,82,19955,2920,6549,0.45,649,1819,0.36,2271,4730,0.48,1374,1842,0.75,764,2522,3286,1568,652,385,1146,1629,7863
2016,28,TOR,Toronto Raptors,82,19780,2991,6732,0.44,717,1922,0.37,2274,4810,0.47,1354,1809,0.75,782,2561,3343,1781,534,442,1094,1801,8053
2016,6,CLE,Cleveland Cavaliers,82,19855,3019,6736,0.45,647,1862,0.35,2372,4874,0.49,1378,1855,0.74,760,2604,3364,1756,590,362,1092,1690,8063
2016,16,MIA,Miami Heat,82,19830,3054,6914,0.44,605,1742,0.35,2449,5172,0.47,1356,1761,0.77,803,2580,3383,1657,612,337,1060,1608,8069
2016,1,ATL,Atlanta Hawks,82,19830,3046,7058,0.43,679,2008,0.34,2367,5050,0.47,1366,1810,0.76,944,2869,3813,1808,706,411,1324,1500,8137
2016,13,LAC,Los Angeles Clippers,82,19830,3015,6946,0.43,645,1909,0.34,2370,5037,0.47,1543,2055,0.75,968,2861,3829,1740,583,259,1260,1842,8218
2016,12,IND,Indiana Pacers,82,19880,3065,6962,0.44,679,2035,0.33,2386,4927,0.48,1428,1901,0.75,877,2774,3651,1707,634,366,1297,1676,8237
2016,4,CHO,Charlotte Hornets,82,19855,3098,6971,0.44,726,2081,0.35,2372,4890,0.48,1334,1735,0.77,726,2936,3662,1901,553,448,1103,1670,8256
2016,20,NYK,New York Knicks,82,19805,3114,7035,0.44,626,1838,0.34,2488,5197,0.48,1435,1904,0.75,890,2733,3623,1703,589,343,927,1520,8289
2016,15,MEM,Memphis Grizzlies,82,19830,2947,6459,0.46,797,2185,0.36,2150,4274,0.5,1619,2107,0.77,830,2711,3541,1792,576,469,1328,1732,8310
2016,9,DET,Detroit Pistons,82,19880,3182,6903,0.46,596,1679,0.36,2586,5224,0.5,1351,1726,0.78,725,2763,3488,1766,583,366,1099,1773,8311
2016,2,BOS,Boston Celtics,82,19780,3075,6973,0.44,643,1912,0.34,2432,5061,0.48,1613,2136,0.76,932,2838,3770,1715,622,450,1348,1718,8406
2016,7,DAL,Dallas Mavericks,82,20005,3144,6971,0.45,743,2170,0.34,2401,4801,0.5,1382,1873,0.74,868,2887,3755,1800,617,363,1142,1757,8413
2016,21,OKC,Oklahoma City Thunder,82,19830,3150,7192,0.44,667,1949,0.34,2483,5243,0.47,1474,1950,0.76,923,2373,3296,1767,719,373,1068,1653,8441
2016,5,CHI,Chicago Bulls,82,19905,3234,7333,0.44,651,1885,0.34,2583,5448,0.47,1337,1813,0.74,969,2798,3767,1848,655,465,974,1535,8456
2016,17,MIL,Milwaukee Bucks,82,19830,3097,6817,0.45,765,2171,0.35,2332,4646,0.5,1506,1961,0.77,942,2583,3525,2013,679,462,1269,1600,8465
2016,22,ORL,Orlando Magic,82,19905,3150,6850,0.46,732,2041,0.36,2418,4809,0.5,1470,1971,0.75,832,2800,3632,1899,620,448,1240,1497,8502
2016,10,GSW,Golden State Warriors,82,19880,3188,7330,0.44,640,1928,0.33,2548,5402,0.47,1523,2013,0.76,937,2662,3599,1823,710,336,1185,1627,8539
2016,25,POR,Portland Trail Blazers,82,19805,3146,6945,0.45,700,1888,0.37,2446,5057,0.48,1562,2129,0.73,867,2716,3583,1770,630,424,1088,1597,8554
2016,30,WAS,Washington Wizards,82,19755,3170,6868,0.46,737,1987,0.37,2433,4881,0.5,1498,1947,0.77,773,2858,3631,1846,661,356,1325,1651,8575
2016,8,DEN,Denver Nuggets,82,19830,3182,6904,0.46,754,2033,0.37,2428,4871,0.5,1491,1958,0.76,799,2700,3499,1924,660,517,1122,1712,8609
2016,18,MIN,Minnesota Timberwolves,82,19880,3276,6962,0.47,742,2089,0.36,2534,4873,0.52,1394,1842,0.76,877,2558,3435,1857,638,427,1220,1768,8688
2016,3,BRK,Brooklyn Nets,82,19755,3345,6984,0.48,775,2100,0.37,2570,4884,0.53,1227,1608,0.76,840,2719,3559,2006,720,430,1162,1510,8692
2016,11,HOU,Houston Rockets,82,19830,3200,6977,0.46,796,2206,0.36,2404,4771,0.5,1525,2018,0.76,970,2690,3660,2015,734,404,1360,1847,8721
2016,19,NOP,New Orleans Pelicans,82,19780,3218,6877,0.47,754,2043,0.37,2464,4834,0.51,1544,1972,0.78,730,2912,3642,1899,602,423,1127,1630,8734
2016,14,LAL,Los Angeles Lakers,82,19730,3323,7023,0.47,700,2016,0.35,2623,5007,0.52,1420,1942,0.73,897,2915,3812,2022,617,458,1037,1573,8766
2016,24,PHO,Phoenix Suns,82,19705,3208,6870,0.47,770,2041,0.38,2438,4829,0.5,1631,2177,0.75,813,2770,3583,1837,782,449,1224,1770,8817
2016,23,PHI,Philadelphia 76Ers,82,19805,3253,7005,0.46,638,1776,0.36,2615,5229,0.5,1683,2141,0.79,913,2987,3900,1919,711,466,1241,1571,8827
2016,26,SAC,Sacramento Kings,82,19805,3327,7194,0.46,839,2293,0.37,2488,4901,0.51,1450,1902,0.76,926,2765,3691,1986,722,437,1308,1800,8943
