Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1969-70,22.0,MIL,NBA,SF,81.0,,2461.0,434.0,895.0,0.485,,,,434.0,895.0,0.485,0.485,199.0,264.0,0.754,,,625.0,292.0,,,,279.0,1067.0,,0.0
1970-71,23.0,MIL,NBA,SF,79.0,,2862.0,594.0,1167.0,0.509,,,,594.0,1167.0,0.509,0.509,264.0,376.0,0.702,,,632.0,277.0,,,,287.0,1452.0,,0.0
1971-72,24.0,MIL,NBA,SF,80.0,,2957.0,630.0,1264.0,0.498,,,,630.0,1264.0,0.498,0.498,215.0,291.0,0.739,,,613.0,249.0,,,,297.0,1475.0,,0.0
1972-73,25.0,MIL,NBA,SF,73.0,,2852.0,638.0,1353.0,0.472,,,,638.0,1353.0,0.472,0.472,198.0,251.0,0.789,,,600.0,207.0,,,,279.0,1474.0,,0.0
1973-74,26.0,MIL,NBA,SF,71.0,,2521.0,583.0,1158.0,0.503,,,,583.0,1158.0,0.503,0.503,175.0,214.0,0.818,117.0,362.0,479.0,201.0,111.0,41.0,,271.0,1341.0,,0.0
1974-75,27.0,MIL,NBA,SF,80.0,,3031.0,691.0,1460.0,0.473,,,,691.0,1460.0,0.473,0.473,211.0,262.0,0.805,142.0,409.0,551.0,243.0,122.0,48.0,,330.0,1593.0,,0.0
1975-76,28.0,MIL,NBA,SF,73.0,,2735.0,650.0,1296.0,0.502,,,,650.0,1296.0,0.502,0.502,271.0,329.0,0.824,171.0,369.0,540.0,206.0,111.0,38.0,,263.0,1571.0,,0.0
1976-77,29.0,MIL,NBA,SF,70.0,,2501.0,585.0,1253.0,0.467,,,,585.0,1253.0,0.467,0.467,283.0,367.0,0.771,146.0,294.0,440.0,268.0,95.0,28.0,,222.0,1453.0,,0.0
1977-78,30.0,WSB,NBA,SF,75.0,,2777.0,560.0,1190.0,0.471,,,,560.0,1190.0,0.471,0.471,330.0,419.0,0.788,137.0,305.0,442.0,287.0,101.0,44.0,241.0,262.0,1450.0,,0.0
1978-79,31.0,WSB,NBA,SF,78.0,,2629.0,629.0,1260.0,0.499,,,,629.0,1260.0,0.499,0.499,331.0,401.0,0.825,109.0,338.0,447.0,365.0,71.0,57.0,222.0,259.0,1589.0,,0.0
1979-80,32.0,WSB,NBA,SF,45.0,,1457.0,329.0,729.0,0.451,2.0,11.0,0.182,327.0,718.0,0.455,0.453,123.0,152.0,0.809,63.0,183.0,246.0,178.0,29.0,36.0,123.0,112.0,783.0,,1.0
1980-81,33.0,WSB,NBA,SF,23.0,,545.0,101.0,237.0,0.426,0.0,1.0,0.0,101.0,236.0,0.428,0.426,28.0,39.0,0.718,19.0,64.0,83.0,60.0,16.0,9.0,33.0,54.0,230.0,,0.0
1981-82,34.0,MIL,NBA,SF,11.0,0.0,174.0,21.0,55.0,0.382,0.0,0.0,,21.0,55.0,0.382,0.382,10.0,17.0,0.588,4.0,13.0,17.0,13.0,5.0,2.0,11.0,25.0,52.0,,0.0
