Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,22.0,GSW,NBA,SG,77.0,2741.0,13.6,0.541,0.205,0.292,3.2,7.8,5.5,15.2,2.2,1.2,15.7,19.3,,2.2,1.8,4.0,0.07,,0.1,0.1,0.2,1.5
1994,23.0,GSW,NBA,SG,82.0,3533.0,15.9,0.532,0.276,0.322,2.5,9.7,6.1,15.3,2.5,1.3,12.3,21.5,,4.7,3.2,8.0,0.108,,1.6,0.3,1.9,3.5
1995,24.0,GSW,NBA,SG,69.0,2771.0,14.1,0.519,0.278,0.383,2.3,8.0,5.1,16.0,2.0,1.1,14.4,24.4,,0.8,1.1,2.0,0.034,,-0.3,-0.9,-1.2,0.5
1996,25.0,GSW,NBA,SG,78.0,3064.0,15.9,0.527,0.235,0.371,4.6,9.7,7.1,17.7,2.1,1.1,13.7,23.0,,3.6,1.9,5.5,0.086,,1.3,-0.6,0.7,2.1
1997,26.0,GSW,NBA,SG,80.0,3353.0,19.7,0.57,0.287,0.405,2.1,10.9,6.5,27.0,2.1,1.0,15.9,26.9,,7.0,1.1,8.1,0.115,,3.8,-1.1,2.7,4.0
1998,27.0,GSW,NBA,SG,14.0,547.0,15.1,0.47,0.173,0.339,1.3,8.8,5.0,24.1,1.8,0.6,12.1,28.9,,0.0,0.4,0.4,0.033,,0.5,-0.5,0.0,0.3
1999,28.0,NYK,NBA,SF,37.0,1233.0,16.7,0.503,0.149,0.369,4.1,10.6,7.5,15.0,2.1,0.1,11.6,26.5,,1.3,1.7,3.0,0.117,,1.1,0.2,1.3,1.1
2001,30.0,NYK,NBA,SF,77.0,3017.0,15.1,0.497,0.111,0.288,2.0,11.6,7.0,17.2,1.9,0.8,13.7,25.8,,0.5,4.6,5.1,0.082,,0.0,0.8,0.7,2.1
2002,31.0,NYK,NBA,SF,81.0,3326.0,13.7,0.501,0.284,0.244,2.1,8.3,5.2,17.5,1.5,0.3,12.4,25.1,,1.1,1.7,2.8,0.041,,0.3,-1.1,-0.8,0.9
2003,32.0,NYK,NBA,SF,74.0,2859.0,14.3,0.497,0.319,0.193,1.8,10.1,5.9,19.7,1.9,0.6,12.3,22.6,,1.6,1.6,3.2,0.054,,0.7,-0.6,0.1,1.5
2004,33.0,MIN,NBA,SF,82.0,3100.0,14.7,0.493,0.236,0.233,2.2,8.9,5.7,15.4,1.5,0.5,10.2,23.6,,2.5,3.2,5.7,0.088,,0.3,-0.6,-0.3,1.3
2005,34.0,MIN,NBA,SF,80.0,2450.0,12.1,0.489,0.22,0.196,3.2,8.4,5.9,12.0,1.2,0.6,10.8,22.2,,0.5,1.4,1.9,0.038,,-1.0,-1.4,-2.4,-0.3
