Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1974-75,22.0,NYA,ABA,SG,51.0,,773.0,130.0,266.0,0.489,1.0,3.0,0.333,129.0,263.0,0.49,0.491,72.0,94.0,0.766,42.0,78.0,120.0,121.0,29.0,13.0,68.0,111.0,333.0,,
1975-76,23.0,NYA,ABA,SG,83.0,,2082.0,330.0,702.0,0.47,2.0,8.0,0.25,328.0,694.0,0.473,0.472,203.0,241.0,0.842,96.0,211.0,307.0,280.0,91.0,50.0,169.0,252.0,865.0,,
1976-77,24.0,NYN,NBA,SG,79.0,,2256.0,382.0,887.0,0.431,,,,382.0,887.0,0.431,0.431,231.0,292.0,0.791,112.0,251.0,363.0,289.0,103.0,53.0,,279.0,995.0,,1.0
1977-78,25.0,TOT,NBA,SG,77.0,,1551.0,222.0,488.0,0.455,,,,222.0,488.0,0.455,0.455,162.0,203.0,0.798,67.0,157.0,224.0,146.0,65.0,20.0,161.0,242.0,606.0,,0.0
1977-78,25.0,NJN,NBA,SG,8.0,,277.0,41.0,101.0,0.406,,,,41.0,101.0,0.406,0.406,39.0,44.0,0.886,14.0,38.0,52.0,33.0,13.0,5.0,29.0,34.0,121.0,,0.0
1977-78,25.0,DET,NBA,SG,69.0,,1274.0,181.0,387.0,0.468,,,,181.0,387.0,0.468,0.468,123.0,159.0,0.774,53.0,119.0,172.0,113.0,52.0,15.0,132.0,208.0,485.0,,0.0
1978-79,26.0,TOT,NBA,SG,45.0,,643.0,91.0,214.0,0.425,,,,91.0,214.0,0.425,0.425,99.0,114.0,0.868,27.0,59.0,86.0,89.0,40.0,3.0,72.0,114.0,281.0,,0.0
1978-79,26.0,NJN,NBA,SG,23.0,,334.0,55.0,125.0,0.44,,,,55.0,125.0,0.44,0.44,72.0,82.0,0.878,12.0,30.0,42.0,49.0,22.0,2.0,38.0,53.0,182.0,,0.0
1978-79,26.0,PHI,NBA,SG,22.0,,309.0,36.0,89.0,0.404,,,,36.0,89.0,0.404,0.404,27.0,32.0,0.844,15.0,29.0,44.0,40.0,18.0,1.0,34.0,61.0,99.0,,0.0
1979-80,27.0,PHI,NBA,SG,2.0,,10.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,,0.0
