Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,24,1098,PHO,Phoenix Suns,A.C. Green,33,27,548,11.6,0.51,0.02,0.38,7.1,22.2,14.7,4.6,1.7,0.1,11.8,13.9,0.3,0.5,0.8,0.07,-1.8,0.1,-1.6,0.0
1997,24,679,PHO,Phoenix Suns,Ben Davis,24,20,98,9.4,0.42,0.0,0.77,14.4,17.8,16.1,0.0,2.1,0.8,7.9,17.4,0.0,0.1,0.1,0.04,-4.4,-2.2,-6.6,-0.1
1997,24,508,PHO,Phoenix Suns,Cedric Ceballos,27,42,1147,17.7,0.53,0.15,0.32,9.3,18.8,14.1,7.4,1.3,1.1,10.0,26.6,1.2,1.0,2.2,0.09,0.4,-2.3,-1.9,0.0
1997,24,372,PHO,Phoenix Suns,Chucky Brown,28,10,83,11.6,0.55,0.0,0.42,4.3,18.2,11.3,7.6,0.0,1.8,11.5,18.9,0.1,0.0,0.1,0.08,-3.1,-0.4,-3.5,0.0
1997,24,1828,PHO,Phoenix Suns,Danny Manning,30,77,2134,17.9,0.57,0.04,0.32,7.5,18.0,12.8,13.7,2.0,2.6,15.1,22.5,2.8,2.4,5.2,0.12,0.1,0.9,1.0,1.6
1997,24,288,PHO,Phoenix Suns,Dexter Boney,26,8,48,10.2,0.42,0.32,0.42,7.3,7.2,7.3,0.0,2.1,1.5,4.3,22.1,0.0,0.0,0.0,0.01,-4.0,-2.1,-6.1,0.0
1997,24,1759,PHO,Phoenix Suns,Horacio Llamas,23,20,101,10.5,0.54,0.0,0.29,4.7,16.1,10.4,6.2,5.1,3.7,25.9,19.0,-0.2,0.2,0.0,0.02,-7.8,3.7,-4.1,-0.1
1997,24,3143,PHO,Phoenix Suns,Hot Rod Williams,34,68,2137,13.8,0.54,0.0,0.48,9.8,20.8,15.4,6.7,1.6,3.1,11.6,12.0,2.8,2.5,5.3,0.12,-0.6,0.6,0.0,1.0
1997,24,1604,PHO,Phoenix Suns,Jason Kidd,23,33,1173,18.0,0.52,0.31,0.29,3.4,12.4,7.9,37.4,3.5,0.8,17.1,17.1,2.0,1.3,3.3,0.14,1.5,1.3,2.8,1.4
1997,24,1632,PHO,Phoenix Suns,Joe Kleine,35,23,365,6.5,0.44,0.01,0.22,6.8,18.7,12.8,4.7,1.3,1.2,18.5,13.3,-0.3,0.3,0.0,0.0,-5.0,-0.2,-5.2,-0.3
1997,24,1499,PHO,Phoenix Suns,Kevin Johnson,30,70,2658,22.9,0.63,0.23,0.58,2.4,8.7,5.6,39.3,2.0,0.3,16.3,22.6,10.2,1.5,11.7,0.21,5.3,-0.3,5.0,4.7
