Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,14,603,LAL,Los Angeles Lakers,23.0,NBA,SG,82,,1973,303,578,0.52,5.0,20.0,0.25,298,558,0.53,0.53,111,143,0.78,101,128,229,221,86,38,142,215,722
1981,14,603,LAL,Los Angeles Lakers,24.0,NBA,SG,81,,2625,321,654,0.49,4.0,19.0,0.21,317,635,0.5,0.49,117,149,0.78,121,215,336,332,133,78,164,249,763
1982,14,603,LAL,Los Angeles Lakers,25.0,NBA,SG,76,14.0,2197,383,741,0.52,2.0,17.0,0.12,381,724,0.53,0.52,139,171,0.81,84,185,269,230,120,61,151,216,907
1983,14,603,LAL,Los Angeles Lakers,26.0,NBA,SG,82,3.0,2148,266,497,0.54,5.0,21.0,0.24,261,476,0.55,0.54,102,130,0.78,82,192,274,315,115,50,128,208,639
1984,14,603,LAL,Los Angeles Lakers,27.0,NBA,SG,82,9.0,2387,273,549,0.5,38.0,121.0,0.31,235,428,0.55,0.53,155,185,0.84,53,209,262,482,113,67,148,267,739
1985,14,603,LAL,Los Angeles Lakers,28.0,NBA,SG,82,20.0,2189,276,593,0.46,35.0,123.0,0.28,241,470,0.51,0.5,115,133,0.86,56,199,255,429,93,49,156,208,702
1986,14,603,LAL,Los Angeles Lakers,29.0,NBA,SG,82,15.0,2269,274,606,0.45,63.0,163.0,0.39,211,443,0.48,0.5,147,170,0.86,44,200,244,466,89,43,151,238,758
1987,14,603,LAL,Los Angeles Lakers,30.0,NBA,SG,82,2.0,2253,322,736,0.44,89.0,231.0,0.38,233,505,0.46,0.5,126,148,0.85,58,196,254,373,78,43,102,199,859
1988,14,603,LAL,Los Angeles Lakers,31.0,NBA,SG,61,8.0,1793,189,482,0.39,57.0,178.0,0.32,132,304,0.43,0.45,97,113,0.86,50,178,228,289,66,26,101,136,532
1989,14,603,LAL,Los Angeles Lakers,32.0,NBA,SG,80,13.0,1943,213,494,0.43,80.0,210.0,0.38,133,284,0.47,0.51,81,93,0.87,33,158,191,314,72,32,94,186,587
1990,14,603,LAL,Los Angeles Lakers,33.0,NBA,SG,80,10.0,1851,191,493,0.39,50.0,157.0,0.32,141,336,0.42,0.44,83,94,0.88,59,168,227,215,67,36,91,206,515
