SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2015,23,PHI,Robert Covington,24.0,70.0,1956.0,0.4,0.43,0.37,0.51,0.82,0.55,0.29,0.59,88.0,88.0,107.0,102.0,109.0,104.0,105.0,220.0,15.2,33.3
2015,23,PHI,Nerlens Noel,20.0,75.0,2311.0,0.46,0.46,,0.46,0.61,0.49,0.35,0.0,103.0,95.0,,93.0,81.0,92.0,129.0,,-43.6,-61.7
2015,23,PHI,Luc Mbah a Moute,28.0,67.0,1916.0,0.4,0.44,0.31,0.44,0.59,0.47,0.26,0.32,88.0,90.0,88.0,89.0,79.0,87.0,94.0,118.0,-66.8,-96.1
2015,23,PHI,Hollis Thompson,23.0,71.0,1776.0,0.41,0.43,0.4,0.52,0.71,0.54,0.16,0.53,92.0,88.0,114.0,105.0,94.0,101.0,60.0,197.0,24.5,4.1
2015,23,PHI,Michael Carter-Williams,23.0,41.0,1391.0,0.38,0.41,0.26,0.41,0.64,0.44,0.3,0.2,85.0,85.0,73.0,82.0,86.0,83.0,109.0,76.0,-110.0,-125.3
2015,23,PHI,Henry Sims,24.0,73.0,1399.0,0.47,0.49,0.18,0.48,0.77,0.52,0.27,0.04,106.0,100.0,52.0,96.0,103.0,98.0,100.0,16.0,-17.9,-14.7
2015,23,PHI,Tony Wroten,21.0,30.0,895.0,0.4,0.47,0.26,0.45,0.67,0.49,0.42,0.33,90.0,97.0,74.0,90.0,89.0,92.0,152.0,122.0,-43.4,-41.3
2015,23,PHI,K.J. McDaniels,21.0,52.0,1319.0,0.4,0.46,0.29,0.45,0.76,0.5,0.31,0.35,89.0,94.0,84.0,91.0,101.0,93.0,114.0,131.0,-38.5,-33.2
2015,23,PHI,Jerami Grant,20.0,65.0,1377.0,0.35,0.38,0.31,0.42,0.59,0.47,0.55,0.44,78.0,79.0,90.0,85.0,79.0,88.0,201.0,165.0,-52.1,-55.8
2015,23,PHI,JaKarr Sampson,21.0,74.0,1131.0,0.42,0.52,0.24,0.47,0.67,0.5,0.27,0.37,94.0,108.0,70.0,94.0,89.0,93.0,99.0,137.0,-20.1,-27.8
2015,23,PHI,Ish Smith,26.0,25.0,677.0,0.4,0.42,0.31,0.42,0.58,0.44,0.15,0.17,89.0,86.0,88.0,85.0,78.0,82.0,55.0,64.0,-46.3,-65.6
2015,23,PHI,Isaiah Canaan,23.0,22.0,569.0,0.38,0.4,0.36,0.5,0.85,0.53,0.16,0.66,84.0,82.0,104.0,100.0,113.0,99.0,58.0,245.0,0.0,-4.2
2015,23,PHI,Thomas Robinson,23.0,22.0,407.0,0.47,0.47,0.0,0.47,0.6,0.5,0.34,0.01,104.0,98.0,,94.0,80.0,93.0,126.0,4.0,-9.6,-14.8
2015,23,PHI,Jason Richardson,34.0,19.0,416.0,0.35,0.38,0.32,0.44,0.77,0.46,0.12,0.54,78.0,78.0,92.0,88.0,103.0,86.0,45.0,201.0,-21.5,-28.5
2015,23,PHI,Alexey Shved,26.0,17.0,285.0,0.4,0.48,0.3,0.46,0.84,0.55,0.44,0.44,89.0,99.0,85.0,94.0,112.0,102.0,160.0,163.0,-7.9,3.3
2015,23,PHI,Brandon Davies,23.0,20.0,379.0,0.41,0.47,0.23,0.44,0.64,0.47,0.28,0.25,92.0,97.0,67.0,89.0,85.0,88.0,101.0,94.0,-13.0,-16.6
2015,23,PHI,Furkan Aldemir,23.0,41.0,540.0,0.51,0.55,0.0,0.51,0.48,0.52,0.35,0.06,114.0,113.0,,103.0,64.0,97.0,127.0,24.0,2.6,-3.0
2015,23,PHI,Chris Johnson,24.0,9.0,187.0,0.32,0.43,0.26,0.4,0.75,0.42,0.13,0.65,71.0,88.0,73.0,81.0,100.0,80.0,49.0,242.0,-11.5,-13.9
2015,23,PHI,Larry Drew II,24.0,12.0,219.0,0.34,0.5,0.15,0.38,0.67,0.39,0.05,0.45,77.0,103.0,44.0,76.0,89.0,73.0,19.0,167.0,-13.5,-17.4
2015,23,PHI,Malcolm Thomas,26.0,17.0,194.0,0.45,0.55,0.0,0.45,0.69,0.49,0.32,0.18,100.0,112.0,,91.0,92.0,92.0,119.0,65.0,-3.7,-3.8
2015,23,PHI,Glenn Robinson III,21.0,10.0,153.0,0.42,0.47,0.31,0.46,0.5,0.47,0.19,0.3,93.0,96.0,88.0,94.0,67.0,89.0,68.0,113.0,-2.6,-5.7
2015,23,PHI,Tim Frazier,24.0,6.0,171.0,0.3,0.31,0.27,0.34,0.33,0.34,0.35,0.26,67.0,64.0,78.0,68.0,44.0,64.0,128.0,95.0,-13.6,-19.0
2015,23,PHI,JaVale McGee,27.0,6.0,61.0,0.44,0.44,,0.44,0.5,0.46,0.22,0.0,99.0,92.0,,90.0,67.0,85.0,81.0,,-1.9,-3.1
2015,23,PHI,Drew Gordon,24.0,9.0,71.0,0.42,0.5,0.0,0.42,0.5,0.43,0.1,0.16,94.0,103.0,,85.0,67.0,80.0,39.0,59.0,-2.8,-4.2
2015,23,PHI,Malcolm Lee,24.0,1.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.0,-1.1
2015,23,PHI,Team,,,,0.42,0.46,0.33,0.47,0.67,0.5,0.3,0.33,92.0,94.0,94.0,95.0,90.0,94.0,109.0,123.0,-244.1,-318.1
2015,23,PHI,League Average,,,,0.45,0.48,0.35,0.5,0.75,0.53,0.27,0.27,,,,,,,,,,
