Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3272,199.0,1768.0,9.97,0.46,0.04,0.38,8.96,19.36,14.14,5.76,0.37,1.13,11.93,24.46,0.2,0.7,1.1,0.01,-5.54,-3.64,-9.19,-0.37
