Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,26,1990,SAC,Sacramento Kings,Brad Miller,30.0,63,56.0,1783,224,494,0.45,5,33,0.15,219,461,0.48,0.46,115,149,0.77,79,322,401,224,38,39,108,155,568
2007,26,3186,SAC,Sacramento Kings,Corliss Williamson,33.0,68,1.0,1337,236,463,0.51,0,2,0.0,236,461,0.51,0.51,148,207,0.72,63,158,221,39,29,15,97,183,620
2007,26,989,SAC,Sacramento Kings,Francisco Garcia,25.0,79,5.0,1410,163,380,0.43,53,149,0.36,110,231,0.48,0.5,95,114,0.83,53,152,205,87,45,43,70,190,474
2007,26,1215,SAC,Sacramento Kings,Jason Hart,28.0,13,0.0,100,15,30,0.5,3,6,0.5,12,24,0.5,0.55,10,11,0.91,2,13,15,10,3,0,4,23,43
2007,26,2541,SAC,Sacramento Kings,John Salmons,27.0,79,19.0,2135,236,517,0.46,40,112,0.36,196,405,0.48,0.5,159,204,0.78,47,217,264,254,73,27,119,177,671
2007,26,3152,SAC,Sacramento Kings,Justin Williams,22.0,26,1.0,333,54,88,0.61,0,1,0.0,54,87,0.62,0.61,23,63,0.36,51,64,115,2,5,16,15,51,131
2007,26,2852,SAC,Sacramento Kings,Kenny Thomas,29.0,62,53.0,1412,146,303,0.48,0,1,0.0,146,302,0.48,0.48,39,76,0.51,134,243,377,76,43,16,90,141,331
2007,26,1861,SAC,Sacramento Kings,Kevin Martin,23.0,80,80.0,2818,505,1067,0.47,127,333,0.38,378,734,0.52,0.53,481,570,0.84,69,273,342,173,98,11,135,181,1618
2007,26,2818,SAC,Sacramento Kings,Maurice Taylor,30.0,12,2.0,103,8,28,0.29,0,0,,8,28,0.29,0.29,8,13,0.62,10,18,28,5,4,1,6,16,24
2007,26,3231,SAC,Sacramento Kings,Metta World Peace,27.0,70,65.0,2641,458,1040,0.44,93,260,0.36,365,780,0.47,0.48,307,415,0.74,102,352,454,235,149,43,146,205,1316
2007,26,240,SAC,Sacramento Kings,Mike Bibby,28.0,82,82.0,2784,471,1166,0.4,173,481,0.36,298,685,0.44,0.48,288,347,0.83,39,224,263,388,88,6,197,139,1403
2007,26,767,SAC,Sacramento Kings,Quincy Douby,22.0,42,0.0,359,48,126,0.38,12,50,0.24,36,76,0.47,0.43,11,15,0.73,11,26,37,15,15,4,15,21,119
2007,26,2361,SAC,Sacramento Kings,Ronnie Price,23.0,58,1.0,563,67,172,0.39,21,65,0.32,46,107,0.43,0.45,37,55,0.67,15,56,71,48,28,4,33,64,192
2007,26,5,SAC,Sacramento Kings,Shareef Abdur-Rahim,30.0,80,45.0,2015,310,654,0.47,3,20,0.15,307,634,0.48,0.48,170,234,0.73,122,276,398,109,53,40,116,243,793
2007,26,2346,SAC,Sacramento Kings,Vitaly Potapenko,31.0,3,0.0,13,0,4,0.0,0,0,,0,4,0.0,0.0,0,0,,0,2,2,0,0,0,2,3,0
