Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",22.0,NBA,SG,10.0,,129.0,5.3,12.6,0.42,0.6,1.1,0.5,4.7,11.4,0.42,2.8,3.6,0.77,1.7,2.0,3.6,3.1,0.6,0.3,3.1,5.9,14.0
1983,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",23.0,NBA,SG,7.0,,201.0,5.0,12.9,0.39,0.4,0.9,0.4,4.7,12.0,0.39,1.4,2.0,0.73,0.4,2.1,2.5,4.5,0.9,0.2,1.1,4.3,11.8
1984,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",24.0,NBA,SG,19.0,,253.0,5.8,12.8,0.46,0.3,1.3,0.22,5.5,11.5,0.48,1.0,1.4,0.7,0.6,1.7,2.3,5.4,1.3,0.3,1.8,5.1,12.9
1985,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",25.0,NBA,SG,21.0,21.0,687.0,5.1,10.9,0.47,0.4,0.8,0.44,4.7,10.1,0.47,1.6,2.0,0.77,1.0,2.0,3.0,6.3,1.7,0.1,1.7,4.0,12.1
1986,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",26.0,NBA,SG,18.0,18.0,652.0,5.9,10.7,0.55,0.8,1.9,0.41,5.1,8.8,0.58,2.9,3.3,0.87,1.2,3.0,4.2,5.1,2.3,0.1,1.7,3.1,15.5
1987,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",27.0,NBA,SG,20.0,19.0,762.0,5.5,11.2,0.49,1.5,3.4,0.44,4.0,7.8,0.51,1.5,1.7,0.86,0.6,1.8,2.5,4.3,1.1,0.2,1.9,2.9,13.9
1988,2,26,BOS,Boston Celtics,Danny Ainge,"March 17, 1959",28.0,NBA,SG,17.0,17.0,670.0,3.8,9.9,0.39,1.0,3.1,0.33,2.8,6.8,0.41,2.0,2.3,0.88,0.8,2.0,2.8,5.9,0.5,0.1,2.2,3.4,10.6
1991,25,26,POR,Portland Trail Blazers,Danny Ainge,"March 17, 1959",31.0,NBA,SG,16.0,0.0,277.0,6.1,13.6,0.45,1.4,4.7,0.31,4.7,9.0,0.52,3.0,3.6,0.82,0.1,3.5,3.6,4.0,1.6,0.5,3.1,4.3,16.6
1992,25,26,POR,Portland Trail Blazers,Danny Ainge,"March 17, 1959",32.0,NBA,SG,21.0,0.0,449.0,6.5,13.6,0.48,1.7,4.2,0.4,4.8,9.4,0.51,3.1,3.8,0.83,0.6,2.6,3.2,3.9,1.2,0.1,2.0,4.7,17.8
1993,24,26,PHO,Phoenix Suns,Danny Ainge,"March 17, 1959",33.0,NBA,SG,24.0,0.0,591.0,3.9,10.4,0.38,2.0,4.9,0.41,1.9,5.5,0.34,2.1,2.4,0.87,1.2,2.4,3.7,3.4,0.7,0.1,1.3,3.7,11.9
1994,24,26,PHO,Phoenix Suns,Danny Ainge,"March 17, 1959",34.0,NBA,SG,10.0,0.0,230.0,4.2,9.2,0.46,2.7,6.3,0.42,1.6,3.0,0.53,2.3,3.3,0.71,1.1,2.5,3.6,3.3,0.9,0.2,0.8,4.1,13.5
1995,24,26,PHO,Phoenix Suns,Danny Ainge,"March 17, 1959",35.0,NBA,SG,10.0,0.0,137.0,5.0,10.0,0.5,3.2,6.8,0.46,1.8,3.2,0.58,2.6,2.9,0.91,0.5,2.1,2.6,2.6,1.3,0.0,1.6,3.9,15.8
