Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,3,2723,NJN,New Jersey Nets,22.0,NBA,PG,15.0,,212.0,4.7,13.6,0.35,0.0,0.0,,4.7,13.6,0.35,2.6,3.4,0.75,1.5,2.4,3.9,6.9,2.8,0.6,3.9,3.2,12.0,,84.0,107.0
1982,1,2723,ATL,Atlanta Hawks,23.0,NBA,PG,82.0,82.0,2610.0,7.1,14.1,0.5,0.0,0.3,0.07,7.1,13.8,0.51,2.4,2.9,0.84,1.0,3.3,4.3,8.2,1.7,0.3,2.8,4.6,16.6,,110.0,107.0
1983,31,2723,TOT,Total After Trade,24.0,NBA,PG,81.0,58.0,2428.0,7.9,16.3,0.48,0.1,0.4,0.23,7.8,15.9,0.49,3.0,4.0,0.74,1.2,3.4,4.6,8.0,2.2,0.1,4.0,5.1,18.8,,101.0,104.0
1983,1,2723,ATL,Atlanta Hawks,24.0,NBA,PG,49.0,49.0,1548.0,8.3,16.0,0.52,0.1,0.5,0.2,8.2,15.6,0.52,2.6,3.5,0.74,1.2,3.2,4.4,7.5,2.2,0.0,3.9,5.1,19.3,,103.0,105.0
1983,20,2723,NYK,New York Knicks,24.0,NBA,PG,32.0,9.0,880.0,7.2,16.8,0.43,0.1,0.4,0.29,7.1,16.4,0.43,3.5,4.8,0.73,1.2,3.8,5.0,8.9,2.1,0.2,4.0,5.2,18.0,,98.0,101.0
1984,20,2723,NYK,New York Knicks,25.0,NBA,PG,79.0,74.0,2436.0,7.0,14.7,0.47,0.2,0.8,0.26,6.8,13.9,0.49,2.1,2.6,0.82,1.0,2.8,3.8,10.7,2.0,0.2,4.2,4.6,16.3,,103.0,106.0
1985,20,2723,NYK,New York Knicks,26.0,NBA,PG,79.0,41.0,2292.0,6.9,13.9,0.49,0.1,0.7,0.23,6.7,13.3,0.51,2.6,3.0,0.86,0.8,2.8,3.6,11.7,1.7,0.2,3.2,4.2,16.4,,112.0,112.0
1986,20,2723,NYK,New York Knicks,27.0,NBA,PG,74.0,74.0,2344.0,7.2,15.0,0.48,0.1,0.4,0.25,7.1,14.6,0.48,2.1,2.6,0.8,1.0,2.5,3.5,9.8,1.8,0.3,3.2,3.8,16.5,,105.0,108.0
1987,20,2723,NYK,New York Knicks,28.0,NBA,PG,80.0,30.0,1951.0,6.6,14.7,0.45,0.3,1.0,0.26,6.3,13.7,0.46,1.8,2.2,0.8,0.7,2.1,2.9,10.8,1.7,0.1,3.5,4.0,15.2,,102.0,114.0
1988,31,2723,TOT,Total After Trade,29.0,NBA,PG,58.0,25.0,1044.0,5.6,14.1,0.4,0.1,0.6,0.15,5.5,13.5,0.41,1.2,1.6,0.73,0.7,2.7,3.5,8.0,2.0,0.1,2.8,3.8,12.5,,94.0,109.0
1988,20,2723,NYK,New York Knicks,29.0,NBA,PG,3.0,0.0,52.0,4.7,17.7,0.26,0.0,0.9,0.0,4.7,16.8,0.28,0.0,0.0,,0.9,0.9,1.9,4.7,3.7,0.0,5.6,6.5,9.3,,56.0,107.0
1988,5,2723,CHI,Charlotte Bobcats,29.0,NBA,PG,55.0,25.0,992.0,5.7,13.9,0.41,0.1,0.6,0.17,5.6,13.3,0.42,1.2,1.7,0.73,0.7,2.8,3.5,8.2,1.9,0.2,2.6,3.6,12.7,,97.0,109.0
1989,16,2723,MIA,Miami Heat,30.0,NBA,PG,80.0,79.0,2613.0,8.2,18.2,0.45,0.3,1.4,0.24,7.9,16.8,0.47,1.7,2.0,0.88,1.0,3.0,4.0,8.0,1.9,0.3,3.8,3.1,18.5,,99.0,111.0
1990,16,2723,MIA,Miami Heat,31.0,NBA,PG,82.0,25.0,1756.0,5.7,13.8,0.41,0.2,1.1,0.2,5.5,12.7,0.43,1.6,2.1,0.77,1.0,2.7,3.7,8.1,1.3,0.1,2.7,3.8,13.2,,98.0,113.0
1991,26,2723,SAC,Sacramento Kings,32.0,NBA,PG,80.0,74.0,2375.0,7.9,16.1,0.49,0.7,1.7,0.4,7.3,14.5,0.5,1.2,1.8,0.7,1.0,3.0,4.0,7.7,1.8,0.3,2.7,4.0,17.7,,105.0,112.0
1992,31,2723,TOT,Total After Trade,33.0,NBA,PG,46.0,0.0,489.0,6.2,16.0,0.38,0.3,1.6,0.2,5.8,14.4,0.4,0.8,1.4,0.62,0.3,2.7,3.0,8.8,1.3,0.5,3.5,6.0,13.5,,88.0,113.0
1992,5,2723,CHI,Charlotte Bobcats,33.0,NBA,PG,4.0,0.0,18.0,2.8,22.6,0.12,2.8,5.6,0.5,0.0,16.9,0.0,0.0,0.0,,0.0,2.8,2.8,11.3,0.0,0.0,5.6,5.6,8.5,,56.0,112.0
1992,14,2723,LAL,Los Angeles Lakers,33.0,NBA,PG,42.0,0.0,471.0,6.3,15.8,0.4,0.2,1.4,0.15,6.1,14.3,0.42,0.9,1.4,0.62,0.3,2.6,3.0,8.7,1.3,0.6,3.4,6.1,13.7,,89.0,113.0
