Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,4,793,CHA,Charlotte Bobcats,Jared Dudley,"July 10, 1985",22.0,NBA,PF,73.0,14.0,19.0,2.2,4.8,0.47,0.1,0.6,0.22,2.1,4.2,0.5,0.48,1.2,1.6,0.74,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8
2009,31,793,TOT,Total After Trade,Jared Dudley,"July 10, 1985",23.0,NBA,SF,68.0,7.0,17.0,2.0,4.2,0.48,0.4,1.1,0.39,1.6,3.1,0.51,0.53,1.0,1.5,0.68,1.2,1.8,3.0,0.8,0.8,0.1,0.6,1.5,5.5
2009,4,793,CHA,Charlotte Bobcats,Jared Dudley,"July 10, 1985",23.0,NBA,SF,20.0,7.0,21.4,2.3,4.8,0.47,0.2,0.4,0.38,2.1,4.4,0.48,0.48,0.8,1.2,0.62,1.3,1.7,3.0,1.0,0.9,0.1,0.5,2.0,5.4
2009,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",23.0,NBA,SF,48.0,0.0,15.2,1.9,3.9,0.48,0.5,1.4,0.39,1.4,2.6,0.53,0.55,1.2,1.7,0.69,1.2,1.9,3.0,0.8,0.8,0.1,0.7,1.4,5.5
2010,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",24.0,NBA,SF,82.0,1.0,24.3,2.7,6.0,0.46,1.5,3.2,0.46,1.3,2.8,0.46,0.58,1.3,1.7,0.75,1.2,2.2,3.4,1.4,1.0,0.2,0.8,2.0,8.2
2011,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",25.0,NBA,SF,82.0,15.0,26.1,3.7,7.7,0.48,1.3,3.1,0.42,2.4,4.6,0.52,0.56,2.0,2.7,0.74,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6
2012,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",26.0,NBA,SG,65.0,60.0,31.1,4.8,9.9,0.48,1.2,3.2,0.38,3.6,6.7,0.54,0.55,1.8,2.5,0.73,1.5,3.2,4.6,1.7,0.8,0.3,1.1,1.6,12.7
2013,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",27.0,NBA,SF,79.0,50.0,27.5,4.0,8.5,0.47,1.3,3.4,0.39,2.6,5.0,0.52,0.55,1.6,2.1,0.8,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9
2014,13,793,LAC,Los Angeles Clippers,Jared Dudley,"July 10, 1985",28.0,NBA,SF,74.0,43.0,23.4,2.6,6.0,0.44,1.1,3.0,0.36,1.6,3.0,0.52,0.53,0.5,0.8,0.66,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0,6.9
2015,17,793,MIL,Milwaukee Bucks,Jared Dudley,"July 10, 1985",29.0,NBA,SG,72.0,22.0,23.8,2.8,5.9,0.47,1.0,2.7,0.38,1.7,3.2,0.54,0.56,0.7,0.9,0.72,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,7.2
2016,30,793,WAS,Washington Wizards,Jared Dudley,"July 10, 1985",30.0,NBA,PF,81.0,41.0,25.9,2.9,6.0,0.48,1.2,2.9,0.42,1.6,3.1,0.53,0.58,0.9,1.2,0.74,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9
2017,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",31.0,NBA,PF,64.0,7.0,21.3,2.5,5.4,0.45,1.2,3.2,0.38,1.3,2.2,0.56,0.56,0.7,1.0,0.66,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8
2018,24,793,PHO,Phoenix Suns,Jared Dudley,"July 10, 1985",32.0,NBA,PF,48.0,0.0,14.3,1.0,2.5,0.39,0.6,1.7,0.36,0.4,0.9,0.45,0.51,0.6,0.7,0.77,0.2,1.8,2.0,1.6,0.5,0.2,0.6,1.8,3.2
2019,3,793,BRK,Brooklyn Nets,Jared Dudley,"July 10, 1985",33.0,NBA,PF,59.0,25.0,20.7,1.7,4.1,0.42,0.9,2.6,0.35,0.8,1.5,0.55,0.53,0.5,0.8,0.7,0.6,2.1,2.6,1.4,0.6,0.3,0.7,2.2,4.9
2020,14,793,LAL,Los Angeles Lakers,Jared Dudley,"July 10, 1985",34.0,NBA,PF,45.0,1.0,8.1,0.5,1.3,0.4,0.4,0.9,0.43,0.1,0.4,0.33,0.55,0.0,0.0,1.0,0.1,1.0,1.2,0.6,0.3,0.1,0.2,0.9,1.5
2021,14,793,LAL,Los Angeles Lakers,Jared Dudley,"July 10, 1985",35.0,NBA,PF,6.0,0.0,3.7,0.2,0.2,1.0,0.2,0.2,1.0,0.0,0.0,,1.5,0.0,0.0,,0.2,0.8,1.0,0.2,0.0,0.0,0.0,0.0,0.5
