Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1974-75,21.0,GSW,NBA,SF,82.0,,2515.0,502.0,1135.0,0.442,,,,502.0,1135.0,0.442,0.442,160.0,218.0,0.734,203.0,468.0,671.0,183.0,107.0,22.0,,222.0,1164.0,,0.0
1975-76,22.0,GSW,NBA,SF,82.0,,2716.0,617.0,1334.0,0.463,,,,617.0,1334.0,0.463,0.463,227.0,294.0,0.772,193.0,527.0,720.0,167.0,102.0,31.0,,222.0,1461.0,,0.0
1976-77,23.0,GSW,NBA,PF,76.0,,2579.0,548.0,1147.0,0.478,,,,548.0,1147.0,0.478,0.478,247.0,310.0,0.797,155.0,423.0,578.0,211.0,127.0,16.0,,222.0,1343.0,,0.0
1977-78,24.0,LAL,NBA,SF,51.0,,1490.0,277.0,630.0,0.44,,,,277.0,630.0,0.44,0.44,106.0,148.0,0.716,113.0,267.0,380.0,182.0,77.0,22.0,107.0,162.0,660.0,,1.0
1978-79,25.0,LAL,NBA,SF,82.0,,2915.0,626.0,1242.0,0.504,,,,626.0,1242.0,0.504,0.504,272.0,362.0,0.751,164.0,445.0,609.0,227.0,134.0,27.0,224.0,275.0,1524.0,,0.0
1979-80,26.0,LAL,NBA,SF,82.0,,3111.0,726.0,1358.0,0.535,3.0,17.0,0.176,723.0,1341.0,0.539,0.536,189.0,234.0,0.808,176.0,349.0,525.0,250.0,129.0,28.0,157.0,220.0,1644.0,,0.0
1980-81,27.0,LAL,NBA,SF,81.0,,3028.0,786.0,1495.0,0.526,1.0,13.0,0.077,785.0,1482.0,0.53,0.526,254.0,335.0,0.758,146.0,289.0,435.0,235.0,121.0,29.0,207.0,223.0,1827.0,,0.0
1981-82,28.0,LAL,NBA,SF,82.0,82.0,2906.0,744.0,1417.0,0.525,0.0,4.0,0.0,744.0,1413.0,0.527,0.525,246.0,336.0,0.732,153.0,240.0,393.0,143.0,89.0,24.0,164.0,240.0,1734.0,,0.0
1982-83,29.0,LAL,NBA,SF,80.0,80.0,2552.0,684.0,1290.0,0.53,0.0,6.0,0.0,684.0,1284.0,0.533,0.53,203.0,268.0,0.757,146.0,197.0,343.0,182.0,65.0,17.0,150.0,221.0,1571.0,,0.0
1983-84,30.0,LAL,NBA,SF,75.0,74.0,2507.0,542.0,1055.0,0.514,2.0,8.0,0.25,540.0,1047.0,0.516,0.515,208.0,280.0,0.743,130.0,210.0,340.0,214.0,72.0,41.0,137.0,205.0,1294.0,,0.0
1984-85,31.0,LAL,NBA,SF,42.0,8.0,761.0,148.0,303.0,0.488,0.0,1.0,0.0,148.0,302.0,0.49,0.488,51.0,66.0,0.773,35.0,59.0,94.0,41.0,19.0,3.0,49.0,65.0,347.0,,0.0
1985-86,32.0,LAC,NBA,SF,13.0,1.0,195.0,26.0,65.0,0.4,1.0,3.0,0.333,25.0,62.0,0.403,0.408,22.0,27.0,0.815,13.0,16.0,29.0,15.0,7.0,2.0,16.0,19.0,75.0,,0.0
