Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,21,2625,SEA,Seattle Supersonics,Jack Sikma,25,82,,2920,7.3,16.2,0.45,0.0,0.1,0.0,7.3,16.1,0.46,4.2,5.1,0.82,2.3,8.2,10.5,3.1,1.0,1.1,2.5,3.5,18.9
1981,21,141,SEA,Seattle Supersonics,James Bailey,23,82,,2539,6.3,12.6,0.5,0.0,0.0,0.5,6.3,12.6,0.5,3.6,5.1,0.71,2.7,5.9,8.6,1.4,1.0,2.0,3.1,4.7,16.2
1981,21,1494,SEA,Seattle Supersonics,John Johnson,33,80,,2324,5.8,13.4,0.43,0.0,0.0,0.0,5.8,13.4,0.43,2.7,3.3,0.81,2.1,3.5,5.6,4.8,0.9,0.4,3.6,3.1,14.2
1981,21,1516,SEA,Seattle Supersonics,Vinnie Johnson,24,81,,2311,6.5,12.2,0.53,0.0,0.1,0.2,6.5,12.2,0.54,3.3,4.2,0.79,3.0,2.7,5.7,5.3,1.2,0.3,3.4,3.1,16.4
1981,21,379,SEA,Seattle Supersonics,Fred Brown,32,78,,1986,9.2,18.8,0.49,0.4,1.2,0.36,8.7,17.6,0.5,3.1,3.8,0.83,1.0,2.2,3.2,4.2,1.6,0.2,2.4,2.6,21.9
1981,21,3006,SEA,Seattle Supersonics,Wally Walker,26,82,,1796,5.8,12.5,0.46,0.0,0.1,0.0,5.8,12.5,0.46,2.2,3.4,0.64,2.1,4.2,6.3,2.4,1.1,0.3,2.3,3.4,13.8
1981,21,1177,SEA,Seattle Supersonics,Bill Hanzlik,23,74,,1259,3.9,8.3,0.48,0.0,0.1,0.2,3.9,8.1,0.48,3.4,4.3,0.79,1.9,2.5,4.4,3.2,1.7,0.6,2.4,4.8,11.3
1981,21,1287,SEA,Seattle Supersonics,Armond Hill,27,51,,1114,2.5,7.1,0.36,0.0,0.2,0.0,2.5,6.9,0.37,3.2,3.9,0.81,1.0,2.5,3.5,5.6,1.3,0.3,2.2,4.8,8.2
1981,21,3077,SEA,Seattle Supersonics,Paul Westphal,30,36,,1078,7.4,16.7,0.44,0.2,0.8,0.24,7.2,15.9,0.45,5.1,6.1,0.83,0.4,1.9,2.3,4.9,1.5,0.5,2.6,2.3,20.1
1981,21,756,SEA,Seattle Supersonics,James Donaldson,23,68,,980,4.7,8.7,0.54,0.0,0.0,,4.7,8.7,0.54,3.7,6.2,0.59,3.9,7.4,11.4,1.5,0.3,2.7,2.5,2.9,13.2
1981,21,126,SEA,Seattle Supersonics,Dennis Awtrey,32,47,,607,2.6,5.5,0.47,0.0,0.0,,2.6,5.5,0.47,0.8,1.2,0.7,2.0,4.4,6.4,3.2,0.7,0.5,2.0,5.0,6.0
1981,21,2612,SEA,Seattle Supersonics,Lonnie Shelton,25,14,,440,6.0,14.2,0.42,0.0,0.0,,6.0,14.2,0.42,2.9,4.5,0.66,2.5,3.8,6.4,2.9,1.8,0.2,3.4,3.9,14.9
1981,21,761,SEA,Seattle Supersonics,Jacky Dorsey,26,29,,253,2.8,10.0,0.29,0.0,0.0,,2.8,10.0,0.29,1.8,3.6,0.52,3.3,9.2,12.5,1.3,1.3,0.1,2.0,6.7,7.5
1981,21,3096,SEA,Seattle Supersonics,Rudy White,27,12,,165,3.1,10.3,0.3,0.0,0.2,0.0,3.1,10.0,0.3,2.4,2.6,0.92,0.2,2.2,2.4,3.9,1.1,0.2,2.0,3.5,8.5
1981,21,2619,SEA,Seattle Supersonics,John Shumate,28,2,,8,0.0,13.5,0.0,0.0,0.0,,0.0,13.5,0.0,9.0,13.5,0.67,4.5,0.0,4.5,0.0,0.0,0.0,4.5,13.5,9.0
