PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Rashard Lewis,29,79,2859,16.8,0.58,0.509,0.247,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22.0,,4.7,4.8,9.5,0.16,,2.7,1.0,3.7,4.1
Dwight Howard,23,79,2821,25.4,0.6,0.002,0.867,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,,6.2,7.6,13.8,0.23399999999999999,,2.1,2.4,4.5,4.7
Hedo Türkoğlu,29,77,2815,14.8,0.541,0.36700000000000005,0.38,1.8,14.2,8.2,22.5,1.2,0.5,14.6,23.0,,3.0,4.4,7.3,0.125,,0.5,0.7,1.3,2.4
Courtney Lee,23,77,1939,10.7,0.556,0.376,0.174,1.1,9.1,5.2,7.6,2.0,0.5,10.6,15.5,,1.3,3.1,4.4,0.10800000000000001,,-2.1,1.9,-0.1,0.9
Anthony Johnson,34,80,1481,10.3,0.505,0.349,0.213,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,,0.7,2.1,2.8,0.091,,-1.9,1.1,-0.8,0.4
Mickaël Piétrus,26,54,1329,11.6,0.5379999999999999,0.523,0.258,3.8,10.9,7.5,8.0,1.2,1.3,10.6,18.4,,1.0,2.0,3.0,0.10800000000000001,,-0.6,0.8,0.3,0.8
Jameer Nelson,26,42,1309,20.6,0.612,0.341,0.183,1.8,10.5,6.2,32.1,2.0,0.2,12.6,23.2,,3.9,2.1,6.0,0.22,,3.4,1.7,5.1,2.3
Tony Battie,32,77,1202,11.9,0.518,0.027999999999999997,0.254,8.9,17.0,13.0,4.2,1.1,1.5,11.4,15.6,,0.7,2.1,2.8,0.113,,-2.3,0.7,-1.6,0.1
J.J. Redick,24,64,1111,9.9,0.562,0.599,0.311,0.8,10.0,5.5,10.3,1.0,0.1,13.7,16.4,,0.8,1.5,2.3,0.098,,-1.3,0.3,-1.0,0.3
Rafer Alston,32,29,856,15.6,0.509,0.33899999999999997,0.332,1.1,9.6,5.5,28.9,3.1,0.3,13.2,21.2,,0.8,1.6,2.4,0.135,,-0.3,2.3,2.0,0.9
Marcin Gortat,24,63,794,17.0,0.578,0.005,0.24100000000000002,14.0,26.3,20.3,2.9,1.2,4.8,10.8,13.5,,1.4,1.9,3.3,0.20199999999999999,,-1.1,2.2,1.1,0.6
Keith Bogans,28,36,787,8.0,0.509,0.72,0.13699999999999998,2.2,13.4,7.9,5.9,1.5,0.2,9.3,12.0,,0.3,1.2,1.5,0.09300000000000001,,-2.1,1.5,-0.6,0.3
Brian Cook,28,21,146,7.6,0.495,0.41700000000000004,0.1,4.8,15.8,10.4,4.7,1.1,0.0,14.9,23.3,,-0.2,0.2,0.1,0.019,,-4.7,-1.1,-5.8,-0.1
Tyronn Lue,31,14,129,9.4,0.474,0.395,0.07,0.0,9.4,4.8,17.8,0.8,0.0,4.3,16.6,,0.1,0.2,0.3,0.09300000000000001,,-1.9,1.1,-0.8,0.0
Jeremy Richardson,24,12,93,2.8,0.358,0.34700000000000003,0.122,1.2,15.4,8.5,5.5,0.0,0.0,5.5,27.1,,-0.3,0.1,-0.2,-0.107,,-6.7,-3.5,-10.3,-0.2
Adonal Foyle,33,9,59,21.0,0.623,0.0,0.545,17.7,31.7,24.8,2.7,0.0,9.7,18.0,13.0,,0.1,0.2,0.3,0.223,,1.6,3.5,5.1,0.1
