Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,19.0,SAC,NBA,SF,54.0,430.0,13.3,0.443,0.04,0.263,12.4,9.8,11.1,9.6,2.2,0.9,10.1,22.0,,0.1,0.6,0.6,0.071,,-2.0,-0.4,-2.4,0.0
2003,20.0,SAC,NBA,SF,47.0,571.0,12.5,0.51,0.022,0.404,7.5,16.0,12.0,6.1,2.1,1.7,17.0,20.1,,-0.1,1.0,0.9,0.074,,-3.0,0.8,-2.3,0.0
2004,21.0,SAC,NBA,SF,37.0,337.0,10.6,0.377,0.022,0.27,12.1,12.8,12.4,8.2,2.1,2.9,7.4,14.4,,0.0,0.3,0.4,0.052,,-2.5,-0.6,-3.1,-0.1
2005,22.0,CHA,NBA,SF,70.0,2147.0,14.1,0.51,0.097,0.454,6.0,15.1,10.3,10.4,2.8,3.2,17.2,19.1,,-0.2,2.7,2.4,0.055,,-1.2,1.4,0.2,1.2
2006,23.0,CHA,NBA,SF,55.0,1895.0,21.3,0.578,0.085,0.52,7.1,18.9,12.6,8.8,3.7,4.7,12.0,19.3,,3.0,3.4,6.4,0.163,,2.0,2.9,4.9,3.2
2007,24.0,CHA,NBA,SF,72.0,2640.0,19.8,0.568,0.126,0.47,6.2,17.4,11.6,12.5,2.8,2.0,12.2,22.5,,4.2,3.5,7.7,0.141,,2.2,1.5,3.7,3.7
2008,25.0,CHA,NBA,PF,62.0,2376.0,17.5,0.547,0.243,0.471,2.8,15.3,9.0,15.9,2.9,1.9,14.1,24.6,,1.8,2.8,4.6,0.094,,0.8,1.3,2.1,2.5
2009,26.0,CHA,NBA,SF,71.0,2669.0,18.6,0.585,0.162,0.56,5.2,20.3,12.8,12.4,2.5,2.1,12.8,20.5,,4.9,4.6,9.5,0.172,,1.3,2.3,3.5,3.7
2010,27.0,CHA,NBA,SF,76.0,3119.0,18.3,0.586,0.148,0.577,5.9,23.2,14.7,9.0,2.0,2.2,13.1,20.3,,5.3,6.2,11.5,0.177,,1.0,1.7,2.7,3.7
2011,28.0,TOT,NBA,"PF,SF",71.0,2693.0,16.2,0.548,0.219,0.439,4.9,21.0,12.8,10.9,2.1,1.9,13.0,20.3,,2.6,3.6,6.2,0.111,,0.4,1.1,1.5,2.4
2011,28.0,CHA,NBA,SF,48.0,1872.0,15.0,0.53,0.182,0.488,4.6,21.0,12.7,10.5,1.7,2.1,12.4,20.2,,1.3,2.3,3.6,0.092,,-0.3,0.7,0.4,1.1
2011,28.0,POR,NBA,PF,23.0,821.0,18.9,0.59,0.297,0.335,5.6,21.2,13.0,11.9,3.1,1.5,14.4,20.5,,1.3,1.3,2.6,0.153,,1.9,2.1,3.9,1.2
2012,29.0,TOT,NBA,SF,58.0,2076.0,15.9,0.547,0.237,0.356,4.8,17.2,10.8,13.2,2.2,1.3,13.2,18.6,,3.0,1.8,4.8,0.112,,0.4,0.7,1.0,1.6
2012,29.0,POR,NBA,SF,42.0,1503.0,15.5,0.556,0.228,0.374,4.8,17.0,10.7,12.4,2.2,1.3,14.4,17.8,,2.0,1.4,3.5,0.111,,0.1,0.9,0.9,1.1
2012,29.0,NJN,NBA,SF,16.0,573.0,17.2,0.528,0.257,0.317,4.7,17.7,11.0,15.1,2.1,1.5,10.5,20.5,,1.0,0.4,1.4,0.113,,1.2,0.1,1.3,0.5
2013,30.0,BRK,NBA,SF,69.0,2076.0,11.6,0.49,0.356,0.415,3.9,14.3,9.1,13.3,2.5,1.7,16.9,14.5,,0.6,2.5,3.1,0.072,,-1.2,1.8,0.7,1.3
2014,31.0,BOS,NBA,SF,58.0,1416.0,10.0,0.543,0.278,0.439,2.8,14.5,8.5,14.9,2.7,0.8,26.1,11.6,,-0.3,1.6,1.3,0.043,,-2.8,2.0,-0.8,0.4
2015,32.0,BOS,NBA,SF,32.0,286.0,6.2,0.431,0.088,0.441,6.4,15.5,10.9,5.1,2.6,1.1,30.7,9.0,,-0.3,0.4,0.1,0.014,,-4.5,1.4,-3.1,-0.1
