Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,2,1936,BOS,Boston Celtics,23.0,NBA,PF,17,,296,61,113,0.54,0,0,,61,113,0.54,0.54,23,36,0.64,29,30,59,14,4,25,15,51,145
1982,2,1936,BOS,Boston Celtics,24.0,NBA,PF,12,,344,77,134,0.57,0,0,,77,134,0.57,0.57,40,53,0.76,41,44,85,11,5,27,16,44,194
1983,2,1936,BOS,Boston Celtics,25.0,NBA,PF,7,,177,34,62,0.55,0,1,0.0,34,61,0.56,0.55,10,18,0.56,15,27,42,5,3,7,10,16,78
1984,2,1936,BOS,Boston Celtics,26.0,NBA,PF,23,,702,123,244,0.5,0,3,0.0,123,241,0.51,0.5,94,121,0.78,62,81,143,27,3,35,38,75,340
1985,2,1936,BOS,Boston Celtics,27.0,NBA,PF,21,21.0,837,172,303,0.57,0,0,,172,303,0.57,0.57,121,150,0.81,74,134,208,32,13,46,60,73,465
1986,2,1936,BOS,Boston Celtics,28.0,NBA,PF,18,18.0,715,168,290,0.58,0,1,0.0,168,289,0.58,0.58,112,141,0.79,51,104,155,48,8,43,48,64,448
1987,2,1936,BOS,Boston Celtics,29.0,NBA,PF,21,19.0,827,174,298,0.58,0,0,,174,298,0.58,0.58,96,126,0.76,66,128,194,39,7,30,54,71,444
1988,2,1936,BOS,Boston Celtics,30.0,NBA,PF,17,17.0,716,158,262,0.6,1,1,1.0,157,261,0.6,0.6,115,137,0.84,55,81,136,40,7,30,39,65,432
1989,2,1936,BOS,Boston Celtics,31.0,NBA,PF,3,3.0,115,20,41,0.49,0,0,,20,41,0.49,0.49,17,23,0.74,7,17,24,9,1,2,4,13,57
1990,2,1936,BOS,Boston Celtics,32.0,NBA,PF,5,5.0,192,42,69,0.61,1,3,0.33,41,66,0.62,0.62,25,29,0.86,8,31,39,13,2,10,14,17,110
1991,2,1936,BOS,Boston Celtics,33.0,NBA,PF,11,1.0,376,78,148,0.53,6,11,0.55,72,137,0.53,0.55,66,80,0.82,18,54,72,20,5,14,14,42,228
1992,2,1936,BOS,Boston Celtics,34.0,NBA,PF,10,0.0,306,65,126,0.52,0,1,0.0,65,125,0.52,0.52,35,44,0.8,21,46,67,13,5,5,9,34,165
1993,2,1936,BOS,Boston Celtics,35.0,NBA,PF,4,0.0,113,32,55,0.58,0,0,,32,55,0.58,0.58,12,14,0.86,9,20,29,3,2,7,5,6,76
