SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2011,7,DAL,Dirk Nowitzki,32.0,73.0,2504.0,0.52,0.54,0.39,0.55,0.89,0.61,0.38,0.14,113.0,110.0,110.0,109.0,117.0,113.0,125.0,64.0,110.9,193.3
2011,7,DAL,Jason Terry,33.0,82.0,2564.0,0.45,0.49,0.36,0.51,0.85,0.55,0.2,0.32,98.0,101.0,101.0,102.0,111.0,101.0,65.0,145.0,23.6,9.7
2011,7,DAL,Shawn Marion,32.0,80.0,2253.0,0.52,0.54,0.15,0.52,0.77,0.55,0.2,0.04,113.0,110.0,42.0,105.0,101.0,102.0,66.0,18.0,41.7,17.8
2011,7,DAL,J.J. Barea,26.0,81.0,1669.0,0.44,0.48,0.35,0.49,0.85,0.54,0.24,0.29,96.0,98.0,97.0,98.0,111.0,99.0,81.0,131.0,-10.9,-8.6
2011,7,DAL,Tyson Chandler,28.0,74.0,2059.0,0.65,0.65,,0.65,0.73,0.7,0.72,0.0,143.0,134.0,,131.0,96.0,129.0,242.0,,126.3,166.7
2011,7,DAL,Jason Kidd,37.0,80.0,2653.0,0.36,0.4,0.34,0.47,0.87,0.5,0.13,0.66,79.0,82.0,95.0,95.0,114.0,92.0,43.0,296.0,-31.0,-52.0
2011,7,DAL,Caron Butler,30.0,29.0,867.0,0.45,0.45,0.43,0.49,0.77,0.52,0.23,0.17,98.0,93.0,120.0,98.0,101.0,97.0,78.0,78.0,-8.8,-15.2
2011,7,DAL,DeShawn Stevenson,29.0,72.0,1158.0,0.39,0.42,0.38,0.53,0.77,0.55,0.13,0.75,85.0,86.0,105.0,106.0,101.0,101.0,43.0,340.0,21.1,5.2
2011,7,DAL,Brendan Haywood,31.0,72.0,1331.0,0.57,0.58,0.0,0.57,0.36,0.53,0.79,0.0,125.0,118.0,,115.0,47.0,98.0,265.0,2.0,33.7,-5.8
2011,7,DAL,Rodrigue Beaubois,22.0,28.0,496.0,0.42,0.49,0.3,0.48,0.77,0.5,0.14,0.37,92.0,101.0,84.0,96.0,100.0,92.0,45.0,168.0,-9.3,-19.8
2011,7,DAL,Peja StojakoviA,33.0,25.0,506.0,0.43,0.47,0.4,0.54,0.94,0.56,0.09,0.57,94.0,96.0,112.0,109.0,123.0,104.0,29.0,257.0,16.6,8.1
2011,7,DAL,Ian Mahinmi,24.0,56.0,488.0,0.56,0.57,0.0,0.56,0.77,0.64,0.84,0.02,122.0,118.0,,113.0,101.0,119.0,279.0,9.0,12.3,27.8
2011,7,DAL,Brian Cardinal,33.0,56.0,618.0,0.43,0.08,0.48,0.64,0.94,0.67,0.18,0.87,94.0,16.0,135.0,128.0,124.0,124.0,60.0,392.0,28.3,28.1
2011,7,DAL,Corey Brewer,24.0,13.0,148.0,0.49,0.55,0.31,0.53,0.71,0.57,0.41,0.26,107.0,113.0,86.0,106.0,94.0,106.0,137.0,115.0,3.2,3.8
2011,7,DAL,Dominique Jones,22.0,18.0,135.0,0.31,0.34,0.0,0.31,0.82,0.4,0.38,0.09,68.0,70.0,,62.0,108.0,74.0,126.0,40.0,-16.9,-14.8
2011,7,DAL,Sasha PavloviA,27.0,10.0,163.0,0.43,0.42,0.44,0.53,0.8,0.55,0.14,0.46,93.0,86.0,122.0,106.0,105.0,102.0,48.0,206.0,2.1,0.7
2011,7,DAL,Alexis AjinAa,22.0,10.0,75.0,0.38,0.36,0.43,0.42,0.67,0.44,0.09,0.22,82.0,74.0,120.0,85.0,87.0,80.0,31.0,99.0,-4.9,-7.1
2011,7,DAL,Steve Novak,27.0,7.0,18.0,0.5,0.25,0.75,0.69,,0.69,0.0,0.5,109.0,51.0,209.0,138.0,,127.0,,225.0,3.0,2.3
2011,7,DAL,Team,,,,0.48,0.52,0.36,0.52,0.78,0.56,0.29,0.26,104.0,106.0,101.0,105.0,102.0,104.0,98.0,119.0,321.2,332.4
2011,7,DAL,League Average,,,,0.46,0.49,0.36,0.5,0.76,0.54,0.3,0.22,,,,,,,,,,
