PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Andrea Bargnani,25.0,66.0,2353.0,0.44799999999999995,0.47200000000000003,0.345,0.48,0.82,0.5329999999999999,0.298,0.19,98.0,97.0,96.0,96.0,107.0,98.0,99.0,86.0,-42.1,-22.9
DeMar DeRozan,21.0,82.0,2851.0,0.467,0.485,0.096,0.469,0.813,0.53,0.348,0.045,102.0,99.0,27.0,94.0,107.0,98.0,116.0,20.0,-67.2,-31.1
Leandro Barbosa,28.0,58.0,1395.0,0.45,0.504,0.33799999999999997,0.505,0.7959999999999999,0.539,0.21,0.326,98.0,104.0,94.0,101.0,104.0,100.0,70.0,147.0,9.1,-3.4
Amir Johnson,23.0,72.0,1853.0,0.568,0.569,0.0,0.568,0.787,0.608,0.32299999999999995,0.002,124.0,117.0,,114.0,103.0,112.0,108.0,1.0,68.6,75.8
José Calderón,29.0,68.0,2102.0,0.44,0.466,0.365,0.48700000000000004,0.8540000000000001,0.522,0.17300000000000001,0.262,96.0,96.0,102.0,98.0,112.0,96.0,58.0,118.0,-13.0,-25.4
Jerryd Bayless,22.0,60.0,1347.0,0.429,0.461,0.348,0.479,0.809,0.545,0.40399999999999997,0.282,94.0,95.0,97.0,96.0,106.0,101.0,135.0,127.0,-18.5,4.2
Sonny Weems,24.0,59.0,1413.0,0.444,0.467,0.27899999999999997,0.461,0.7659999999999999,0.49200000000000005,0.183,0.11900000000000001,97.0,96.0,78.0,93.0,100.0,91.0,61.0,54.0,-38.3,-55.3
Ed Davis,21.0,65.0,1602.0,0.5760000000000001,0.5760000000000001,,0.5760000000000001,0.555,0.584,0.34299999999999997,0.0,126.0,118.0,,116.0,73.0,108.0,114.0,,58.2,36.1
Linas Kleiza,26.0,39.0,1032.0,0.43799999999999994,0.505,0.298,0.486,0.631,0.502,0.16,0.32299999999999995,96.0,104.0,83.0,98.0,83.0,93.0,53.0,145.0,-9.7,-34.6
James Johnson,23.0,25.0,699.0,0.46399999999999997,0.49700000000000005,0.24,0.48,0.7070000000000001,0.517,0.29600000000000004,0.128,101.0,102.0,67.0,96.0,93.0,95.0,99.0,58.0,-7.4,-10.9
Julian Wright,23.0,52.0,766.0,0.512,0.5329999999999999,0.2,0.519,0.512,0.525,0.26899999999999996,0.062,112.0,109.0,56.0,104.0,67.0,97.0,90.0,28.0,6.5,-5.7
Jarrett Jack,27.0,13.0,347.0,0.39299999999999996,0.449,0.16699999999999998,0.41,0.87,0.49200000000000005,0.377,0.19699999999999998,86.0,92.0,46.0,82.0,114.0,91.0,126.0,89.0,-21.6,-14.0
Joey Dorsey,27.0,43.0,522.0,0.525,0.525,,0.525,0.47700000000000004,0.529,0.657,0.0,115.0,108.0,,105.0,62.0,98.0,219.0,,5.3,-3.2
Reggie Evans,30.0,30.0,798.0,0.408,0.41200000000000003,0.0,0.408,0.545,0.466,0.8540000000000001,0.01,89.0,85.0,,82.0,71.0,86.0,285.0,4.0,-18.7,-21.5
Alexis Ajinça,22.0,24.0,265.0,0.465,0.513,0.33299999999999996,0.51,0.733,0.53,0.14800000000000002,0.267,101.0,105.0,93.0,102.0,96.0,98.0,50.0,121.0,2.3,-2.5
David Andersen,30.0,11.0,150.0,0.489,0.54,0.3,0.521,1.0,0.5589999999999999,0.149,0.213,107.0,111.0,84.0,105.0,131.0,103.0,50.0,96.0,2.2,1.8
Sundiata Gaines,24.0,6.0,90.0,0.429,0.6,0.2,0.47100000000000003,0.33299999999999996,0.465,0.171,0.429,93.0,123.0,56.0,95.0,44.0,86.0,57.0,193.0,-1.9,-5.8
Trey Johnson,26.0,7.0,81.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.35,0.875,0.418,0.267,0.1,73.0,68.0,93.0,70.0,115.0,77.0,89.0,45.0,-8.9,-8.3
Peja Stojaković,33.0,2.0,22.0,0.7,0.75,0.667,0.9,1.0,0.919,0.2,0.6,153.0,154.0,186.0,181.0,131.0,170.0,67.0,271.0,8.0,8.2
Solomon Alabi,22.0,12.0,59.0,0.2,0.2,,0.2,0.0,0.18899999999999997,0.133,0.0,44.0,41.0,,40.0,,35.0,44.0,,-9.0,-11.2
Marcus Banks,29.0,3.0,22.0,0.0,0.0,,0.0,0.75,0.5429999999999999,4.0,0.0,,,,,98.0,100.0,1333.0,,-2.0,0.0
Ronald Dupree,30.0,3.0,13.0,0.25,0.33299999999999996,0.0,0.25,,0.25,0.0,0.25,55.0,68.0,,50.0,,46.0,,113.0,-2.0,-2.3
Team,,,,0.47,0.49700000000000005,0.317,0.494,0.747,0.5329999999999999,0.28600000000000003,0.14800000000000002,103.0,102.0,88.0,99.0,98.0,99.0,95.0,67.0,-54.1,-104.7
League Average,,,,0.45899999999999996,0.48700000000000004,0.358,0.498,0.763,0.541,0.3,0.222,,,,,,,,,,
