SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1995,2,BOS,Dominique Wilkins,35.0,77.0,2423.0,0.42,0.44,0.39,0.47,0.78,0.52,0.29,0.25,91.0,89.0,108.0,94.0,106.0,96.0,88.0,132.0,-64.6,-61.6
1995,2,BOS,Dee Brown,26.0,79.0,2792.0,0.45,0.48,0.38,0.51,0.85,0.56,0.28,0.34,96.0,97.0,107.0,102.0,116.0,104.0,85.0,178.0,23.3,42.9
1995,2,BOS,Dino Radja,27.0,66.0,2147.0,0.49,0.49,0.0,0.49,0.76,0.54,0.33,0.0,105.0,100.0,,98.0,103.0,99.0,101.0,1.0,-18.7,-11.4
1995,2,BOS,Sherman Douglas,28.0,65.0,2048.0,0.48,0.5,0.24,0.49,0.69,0.53,0.38,0.11,102.0,102.0,68.0,98.0,94.0,98.0,116.0,57.0,-18.7,-22.3
1995,2,BOS,Eric Montross,23.0,78.0,2315.0,0.53,0.54,0.0,0.53,0.64,0.56,0.46,0.0,115.0,109.0,,107.0,86.0,104.0,138.0,1.0,39.2,31.1
1995,2,BOS,Xavier McDaniel,31.0,68.0,1430.0,0.45,0.46,0.29,0.46,0.71,0.49,0.23,0.04,97.0,93.0,80.0,91.0,97.0,90.0,69.0,20.0,-47.8,-65.5
1995,2,BOS,Rick Fox,25.0,53.0,1039.0,0.48,0.5,0.41,0.53,0.77,0.57,0.35,0.21,103.0,102.0,115.0,105.0,105.0,105.0,105.0,114.0,18.1,24.2
1995,2,BOS,Derek Strong,26.0,70.0,1344.0,0.45,0.46,0.29,0.46,0.82,0.55,0.52,0.02,97.0,93.0,80.0,91.0,111.0,100.0,157.0,11.0,-28.9,1.6
1995,2,BOS,David Wesley,24.0,51.0,1380.0,0.41,0.4,0.43,0.49,0.76,0.53,0.3,0.38,88.0,81.0,120.0,98.0,103.0,98.0,90.0,202.0,-5.9,-6.7
1995,2,BOS,Greg Minor,23.0,63.0,945.0,0.52,0.53,0.17,0.52,0.83,0.56,0.26,0.04,110.0,108.0,46.0,104.0,113.0,104.0,78.0,21.0,11.1,12.9
1995,2,BOS,Pervis Ellison,27.0,55.0,1083.0,0.51,0.51,0.0,0.51,0.72,0.55,0.33,0.01,109.0,104.0,,101.0,97.0,101.0,99.0,4.0,4.1,2.0
1995,2,BOS,Blue Edwards,29.0,31.0,507.0,0.43,0.47,0.26,0.45,0.9,0.51,0.25,0.22,91.0,96.0,71.0,91.0,122.0,94.0,74.0,117.0,-17.9,-14.6
1995,2,BOS,Acie Earl,24.0,30.0,208.0,0.38,0.38,,0.38,0.48,0.41,0.43,0.0,82.0,78.0,,76.0,66.0,75.0,128.0,,-16.0,-21.7
1995,2,BOS,James Blackwell,26.0,9.0,61.0,0.6,0.6,,0.6,0.67,0.62,0.3,0.0,129.0,122.0,,120.0,90.0,114.0,90.0,,2.0,1.7
1995,2,BOS,Tony Harris,27.0,3.0,18.0,0.38,0.43,0.0,0.38,0.89,0.58,1.12,0.12,80.0,87.0,,75.0,121.0,108.0,339.0,67.0,-2.0,1.0
1995,2,BOS,Jay Humphries,32.0,6.0,52.0,0.44,0.5,0.0,0.44,0.5,0.46,0.44,0.11,95.0,102.0,,89.0,68.0,86.0,134.0,59.0,-1.0,-1.7
1995,2,BOS,Tony Dawson,27.0,2.0,13.0,0.38,0.4,0.33,0.44,1.0,0.47,0.12,0.38,80.0,81.0,93.0,88.0,136.0,87.0,38.0,200.0,-1.0,-1.2
1995,2,BOS,Team,,,,0.46,0.48,0.37,0.49,0.75,0.54,0.33,0.14,100.0,98.0,104.0,98.0,102.0,99.0,100.0,75.0,-107.8,-74.6
1995,2,BOS,League Average,,,,0.47,0.49,0.36,0.5,0.74,0.54,0.33,0.19,,,,,,,,,,
