Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,22.0,PHO,NBA,SG,80.0,2062.0,10.6,0.502,0.032,0.272,1.8,7.1,4.5,22.6,2.4,0.2,19.2,17.1,,-0.2,2.2,1.9,0.044,,-2.9,0.4,-2.6,-0.3
1986,23.0,PHO,NBA,PG,82.0,2733.0,12.6,0.534,0.039,0.35,2.5,8.2,5.5,25.3,2.2,0.2,18.3,15.1,,2.4,2.4,4.8,0.084,,-0.9,0.3,-0.6,0.9
1987,24.0,PHO,NBA,PG,82.0,2579.0,14.2,0.532,0.036,0.345,2.8,8.5,5.7,32.2,2.0,0.2,18.4,16.7,,2.9,1.6,4.5,0.084,,-0.2,-0.5,-0.7,0.8
1988,25.0,TOT,NBA,PG,68.0,1809.0,14.8,0.564,0.033,0.284,3.0,7.8,5.4,29.7,2.1,0.2,17.3,16.6,,2.5,1.0,3.5,0.093,,0.4,-0.3,0.1,1.0
1988,25.0,PHO,NBA,PG,50.0,1557.0,15.8,0.581,0.033,0.287,3.2,7.8,5.5,31.1,1.9,0.1,16.5,17.1,,2.8,0.6,3.5,0.107,,1.2,-0.6,0.6,1.0
1988,25.0,MIL,NBA,PG,18.0,252.0,8.2,0.407,0.037,0.259,2.2,8.1,5.1,21.1,3.9,0.2,24.0,13.2,,-0.3,0.3,0.0,0.007,,-4.8,1.7,-3.1,-0.1
1989,26.0,MIL,NBA,PG,73.0,2220.0,14.6,0.539,0.132,0.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,,2.4,2.5,4.9,0.105,,0.3,1.0,1.3,1.8
1990,27.0,MIL,NBA,PG,81.0,2818.0,16.4,0.547,0.07,0.284,3.2,7.8,5.5,24.8,2.7,0.2,11.8,19.1,,5.0,2.6,7.6,0.13,,0.6,0.7,1.4,2.4
1991,28.0,MIL,NBA,PG,80.0,2726.0,17.4,0.57,0.168,0.249,2.4,7.3,4.8,29.7,2.4,0.2,12.4,19.1,,6.3,2.3,8.6,0.152,,2.1,0.0,2.1,2.9
1992,29.0,MIL,NBA,PG,71.0,2261.0,16.5,0.543,0.179,0.31,2.1,7.4,4.7,30.8,2.6,0.4,14.0,19.6,,4.4,1.4,5.8,0.123,,1.2,-0.2,1.1,1.7
1993,30.0,UTA,NBA,SG,78.0,2034.0,10.5,0.482,0.114,0.197,2.3,5.6,4.0,22.2,2.5,0.3,15.6,17.9,,0.0,1.8,1.8,0.043,,-2.9,0.3,-2.6,-0.3
1994,31.0,UTA,NBA,SG,75.0,1619.0,10.9,0.493,0.179,0.142,2.5,6.5,4.5,20.4,2.1,0.5,14.3,18.1,,0.5,1.6,2.0,0.061,,-1.6,0.2,-1.4,0.3
1995,32.0,TOT,NBA,"PG,SG",18.0,201.0,-0.9,0.28,0.118,0.118,2.4,5.3,4.0,12.5,2.3,0.0,32.2,11.7,,-0.6,0.2,-0.4,-0.1,,-8.7,0.1,-8.6,-0.3
1995,32.0,UTA,NBA,SG,12.0,149.0,-3.2,0.2,0.12,0.0,1.8,6.4,4.2,7.6,2.4,0.0,32.4,11.3,,-0.6,0.2,-0.4,-0.128,,-9.7,-0.1,-9.8,-0.3
1995,32.0,BOS,NBA,PG,6.0,52.0,5.8,0.465,0.111,0.444,4.4,2.3,3.3,26.5,2.0,0.0,31.7,13.1,,0.0,0.0,0.0,-0.019,,-5.8,0.7,-5.0,0.0
