Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,22.0,POR,NBA,PG,4.0,0.0,68.0,6.4,14.3,0.444,0.5,3.2,0.167,5.8,11.1,0.524,1.1,2.1,0.5,0.5,2.1,2.6,6.4,1.6,1.1,3.2,5.3,14.3
1987,23.0,POR,NBA,PG,4.0,4.0,150.0,5.8,12.0,0.48,0.5,1.2,0.4,5.3,10.8,0.489,4.3,4.8,0.9,0.2,4.3,4.6,9.6,2.4,0.5,3.1,3.4,16.3
1988,24.0,POR,NBA,PG,4.0,4.0,149.0,7.0,12.6,0.558,0.2,0.7,0.333,6.8,11.8,0.571,2.2,3.1,0.692,1.0,2.4,3.4,6.8,2.4,0.0,3.1,3.1,16.4
1989,25.0,POR,NBA,PG,3.0,3.0,124.0,7.5,15.1,0.5,1.2,3.2,0.364,6.4,11.9,0.537,2.9,3.5,0.833,1.7,2.9,4.6,7.3,0.3,0.3,2.0,2.3,19.2
1990,26.0,POR,NBA,PG,21.0,21.0,815.0,5.6,12.1,0.464,1.8,4.5,0.392,3.8,7.6,0.506,6.1,7.3,0.842,0.4,2.3,2.7,6.8,1.2,0.1,2.7,2.3,19.1
1991,27.0,POR,NBA,PG,16.0,16.0,595.0,6.2,12.3,0.5,1.0,2.8,0.362,5.1,9.5,0.541,4.1,4.8,0.861,0.5,2.2,2.7,6.4,1.5,0.1,1.9,1.9,17.5
1992,28.0,POR,NBA,PG,21.0,21.0,870.0,6.1,11.8,0.516,1.5,3.2,0.474,4.6,8.6,0.531,4.9,5.9,0.832,1.0,3.0,4.0,5.8,0.9,0.1,1.9,2.0,18.6
1993,29.0,POR,NBA,PG,4.0,4.0,152.0,6.4,16.1,0.397,0.7,4.5,0.158,5.7,11.6,0.49,2.1,2.6,0.818,0.9,3.8,4.7,1.9,0.9,0.0,1.4,2.4,15.6
1994,30.0,POR,NBA,PG,4.0,0.0,76.0,5.7,16.6,0.343,2.8,6.6,0.429,2.8,9.9,0.286,5.2,6.6,0.786,0.5,5.2,5.7,4.3,1.9,0.0,0.9,1.4,19.4
1995,31.0,POR,NBA,PG,3.0,0.0,21.0,12.0,22.3,0.538,3.4,8.6,0.4,8.6,13.7,0.625,5.1,8.6,0.6,1.7,1.7,3.4,6.9,0.0,0.0,1.7,10.3,32.6
1997,33.0,MIN,NBA,PG,3.0,0.0,46.0,3.9,10.2,0.385,2.3,7.0,0.333,1.6,3.1,0.5,2.3,3.1,0.75,0.8,1.6,2.3,7.0,1.6,1.6,1.6,1.6,12.5
1998,34.0,MIN,NBA,PG,5.0,4.0,188.0,5.2,12.1,0.429,1.9,4.8,0.4,3.3,7.3,0.447,2.9,3.4,0.833,1.3,3.4,4.8,3.1,1.0,0.0,0.8,1.9,15.1
1999,35.0,MIA,NBA,PG,5.0,0.0,139.0,3.9,8.3,0.469,0.8,3.1,0.25,3.1,5.2,0.6,3.1,3.9,0.8,0.8,4.1,4.9,3.9,0.8,0.0,2.1,2.1,11.7
2001,37.0,SAS,NBA,PG,13.0,13.0,326.0,4.3,9.5,0.453,1.4,4.3,0.333,2.9,5.2,0.553,1.9,2.4,0.773,0.1,2.5,2.7,4.9,1.2,0.0,2.4,1.7,11.9
2002,38.0,SAS,NBA,PG,10.0,0.0,131.0,3.6,9.6,0.371,1.4,4.7,0.294,2.2,4.9,0.444,0.5,1.1,0.5,0.3,2.2,2.5,2.2,1.1,0.0,1.4,2.7,9.1
