Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
232,23.0,273.0,6.77,0.48,0.79,0.22,2.1,13.9,7.8,7.57,0.9,1.5,8.83,12.7,0.0,0.1,0.1,0.02,-2.8,-0.8,-3.6,-0.03
