Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1066,49.0,0.0,158.33,4.1,13.77,0.3,1.03,4.3,0.24,3.07,9.47,0.32,1.03,1.3,0.79,2.37,0.97,3.37,1.53,1.53,0.47,2.27,1.87,10.27
