Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,14,1890,LAL,Los Angeles Lakers,30.0,NBA,C,14.0,,388.0,12.1,21.5,0.56,0.0,0.0,,12.1,21.5,0.56,3.8,5.6,0.68,2.5,8.9,11.4,2.6,1.2,2.5,4.2,5.2,28.1,,108.0,105.0
1983,14,1890,LAL,Los Angeles Lakers,31.0,NBA,C,8.0,,166.0,10.6,24.1,0.44,0.6,1.7,0.33,10.0,22.4,0.45,3.2,4.0,0.79,4.3,8.9,13.2,1.4,3.2,2.9,4.0,6.6,25.0,,95.0,101.0
1984,14,1890,LAL,Los Angeles Lakers,32.0,NBA,C,20.0,,447.0,11.9,23.1,0.52,0.0,0.1,0.0,11.9,23.0,0.52,6.1,8.7,0.7,3.2,8.4,11.6,1.3,1.3,2.9,4.2,6.8,29.9,,105.0,106.0
1985,14,1890,LAL,Los Angeles Lakers,33.0,NBA,C,19.0,0.0,398.0,10.2,21.6,0.47,0.0,0.1,0.0,10.2,21.4,0.47,3.9,5.2,0.74,2.8,6.8,9.6,1.7,1.0,2.9,3.6,7.4,24.2,,99.0,107.0
1986,23,1890,PHI,Philadelphia 76Ers,34.0,NBA,C,5.0,0.0,73.0,13.4,24.1,0.56,0.0,0.0,,13.4,24.1,0.56,9.4,10.7,0.88,5.4,4.0,9.4,1.3,2.7,3.3,1.3,8.7,36.1,,136.0,106.0
